_id,descriptor_id,energy,fermi_level,total_mag,homo_lumo_gap_majority,lumo_majority,homo_majority,E_1_majority,homo_lumo_gap_minority,lumo_minority,homo_minority,E_1_minority
P_P137N3_b0770001-393a-4760-82d3-3e2a703933ec,0f6352a9-4da2-437b-b3c6-465752551f89,-751.29778165,-2.32710122,1.5785493,0.6752,-1.7135,-2.3887,-20.4669,0.44290000000000007,-1.7053,-2.1482,-20.4662
P_P137N5_415e74c5-4995-4a68-a6a9-0a5cecb41573,519e764a-bf01-44c7-b2d2-024e30ec120a,-770.7446863,-2.13435125,0.000183,0.5617000000000001,-1.307,-1.8687,-20.5608,0.5617000000000001,-1.307,-1.8687,-20.5608
P_P137N5_a222418f-529e-48d7-a06b-d0dbfb5ce22c,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.57183602,-2.1999439,9.41e-05,0.6485000000000001,-1.3818,-2.0303,-20.3281,0.6485000000000001,-1.3818,-2.0303,-20.3281
P_P137N4_589fbb64-0896-4d7b-a7e1-ccdbd331d6b2,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-761.60261643,-2.29813127,0.8633825,1.0227,-1.3824,-2.4051,-20.3319,0.8236999999999999,-1.3814,-2.2051,-20.3321
P_P137N5_6fc85a7c-d8ff-4e0c-b1d8-287d3ef7dcde,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.79567821,-2.25601606,1.8117021,1.0217000000000003,-1.3313,-2.353,-20.4974,0.7353000000000003,-1.3254,-2.0607,-20.4818
P_P137N5_06e656eb-7795-4fda-9d25-007c19b32527,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.55144106,-2.28028707,1.7964563,1.0495,-1.3234,-2.3729,-20.4101,0.8073000000000001,-1.3159,-2.1232,-20.402
P_P137N4_b6921c41-11fa-4638-a0f7-d20281b453ba,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-761.28478251,-2.28865067,0.8968069,0.6345000000000003,-1.7709,-2.4054,-20.3479,0.4193,-1.7705,-2.1898,-20.3471
P_P137N4_fc5ec95a-5e62-430b-9f2d-b31bf504f60d,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-761.07204901,-2.28817667,0.9670601,0.7417999999999998,-1.6988,-2.4406,-20.7631,0.4546999999999999,-1.6972,-2.1519,-20.7624
P_P137N3_b5d74288-e5c7-4ddd-8244-52ce98f90fe9,0f6352a9-4da2-437b-b3c6-465752551f89,-752.26724279,-2.3645758,1.7565828,1.0088000000000001,-1.441,-2.4498,-20.5529,0.8034999999999999,-1.4309,-2.2344,-20.5402
P_P137N5_70e7b9d7-547e-4074-8308-96d3210ddaee,519e764a-bf01-44c7-b2d2-024e30ec120a,-768.91463973,-2.2648259,1.6582637,0.6764000000000001,-1.3377,-2.0141,-25.2509,0.12440000000000007,-1.9099,-2.0343,-25.2504
P_P137N4_6112b49f-2026-4ddf-ab15-6deb6596ec9c,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.72690212,-2.3378857,2.5576933,1.0857999999999999,-1.3163,-2.4021,-20.4633,0.8322999999999998,-1.3044,-2.1367,-20.4566
P_P137N5_006f3989-8249-47a3-b0a1-cfce4bb48923,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.08853301,-2.34026132,0.0050925,0.6361999999999999,-1.442,-2.0782,-20.3971,0.6362999999999999,-1.4417,-2.078,-20.397
P_P137N4_25cebdb4-20bd-4196-9cbc-1a0232f91e58,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.679382,-2.29572773,2.4282841,1.0557,-1.2882,-2.3439,-20.5292,0.7733999999999999,-1.2787,-2.0521,-20.4436
P_P137N4_78d06775-b86b-457c-a6a6-4c0fb52c0c00,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-759.32538414,-2.29945963,0.7582066,0.7014,-1.4148,-2.1162,-20.6978,0.7713999999999999,-1.3434,-2.1148,-20.6977
P_P137N3_ef7c3940-76bf-4340-8c6f-62bbf3ab9969,0f6352a9-4da2-437b-b3c6-465752551f89,-751.8265385,-2.27262476,0.0094815,0.5927,-1.5742,-2.1669,-20.4018,0.5837000000000001,-1.5498,-2.1335,-20.3978
P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346,2da1cbb4-6611-49fc-8b1f-a507c177415a,-733.97878018,-2.37401691,1.9704411,0.7803,-1.7529,-2.5332,-20.3351,0.44609999999999994,-1.7391,-2.1852,-20.3346
P_P137N3_593706db-4f9f-4acc-b2e0-9c2fb11b498f,0f6352a9-4da2-437b-b3c6-465752551f89,-750.19153987,-2.31447136,0.3847845,0.35329999999999995,-1.8298,-2.1831,-20.3126,0.3178000000000001,-1.8289,-2.1467,-20.2888
P_P137N2_4120326e-e6e5-44e8-8fde-ce97713d0792,bfdd9f72-3d2b-435c-b9df-80b283befc68,-743.83696923,-2.35410624,1.4464785,0.9329000000000001,-1.3699,-2.3028,-20.3334,0.7782,-1.367,-2.1452,-20.3386
P_P137N3_b6a1be42-2896-4599-abf6-f1447c852b9a,0f6352a9-4da2-437b-b3c6-465752551f89,-753.46374845,-2.01126106,1.38e-05,1.0303999999999998,-1.4813,-2.5117,-23.914,1.0303999999999998,-1.4813,-2.5117,-23.914
P_P137N5_bbf5bad7-0099-4585-b8ee-adecb0c032e9,519e764a-bf01-44c7-b2d2-024e30ec120a,-768.84864096,-2.37722194,0.9072894,0.9864999999999999,-1.4154,-2.4019,-20.3873,0.8016999999999999,-1.4144,-2.2161,-20.3884
P_P137N7_fb85ca31-7916-4501-80dc-bb6113a97ae1,cd5fc51a-7f5d-4cab-bea0-e07acf47f292,-787.4232797,-1.87553478,6.17e-05,0.9689000000000001,-1.3805,-2.3494,-20.3009,0.9689000000000001,-1.3805,-2.3494,-20.3009
P_P137N5_36c19875-7d34-443a-8891-089717d0a176,519e764a-bf01-44c7-b2d2-024e30ec120a,-770.23756548,-2.32614549,0.3168585,0.9279,-1.3496,-2.2775,-20.3649,0.8738999999999999,-1.3489,-2.2228,-20.3645
P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-761.11113314,-2.3307157,0.9025182,0.8536000000000001,-1.5993,-2.4529,-20.5893,0.6291999999999998,-1.5984,-2.2276,-20.5884
P_P137N2_c936beff-ae7b-4ee9-9b38-1d7d0702ae01,bfdd9f72-3d2b-435c-b9df-80b283befc68,-743.94779614,-2.29093068,0.9965566,1.0421,-1.4613,-2.5034,-20.3525,0.6327,-1.4601,-2.0928,-20.3465
P_P137N4_dd09ae5b-5741-427f-9f2f-06c66aea79d6,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-762.03978064,-2.23936415,0.9728705,1.0891000000000002,-1.3114,-2.4005,-20.494,0.7844,-1.3073,-2.0917,-20.4934
P_P137N5_ae9ec94c-b37c-4051-b67d-a45e48fef13a,519e764a-bf01-44c7-b2d2-024e30ec120a,-768.57027004,-2.30258404,0.5384573,0.8018000000000001,-1.3531,-2.1549,-20.3893,0.7957000000000001,-1.3518,-2.1475,-20.3886
P_P137N5_cc69cc56-5c43-41a4-aa3e-40a43b7f7bcf,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.42758843,-2.25375611,1.9213828,1.0559,-1.3248,-2.3807,-20.7014,0.7549999999999999,-1.3169,-2.0719,-20.6933
P_P137N3_d2806710-f20c-4508-967a-e760a2350b5e,0f6352a9-4da2-437b-b3c6-465752551f89,-751.00419322,-2.33721562,1.7451051,0.5700000000000001,-1.8503,-2.4203,-20.3218,0.3722000000000001,-1.8421,-2.2143,-20.3209
P_P137N3_99e88140-31cf-42ed-96cf-4e5c744f9f6a,0f6352a9-4da2-437b-b3c6-465752551f89,-750.43328179,-2.23018415,7.73e-05,0.28549999999999986,-1.7051,-1.9906,-20.4941,0.28549999999999986,-1.7051,-1.9906,-20.4941
P_P137N3_5d7a9374-4632-43f3-b5e8-a64872e7c817,0f6352a9-4da2-437b-b3c6-465752551f89,-752.95236717,-2.29420826,1.9123936,1.101,-1.3152,-2.4162,-20.3386,0.8385999999999998,-1.3095,-2.1481,-20.3376
P_P137N5_4d202fbd-a289-4234-a0e7-9a54f3680bd8,519e764a-bf01-44c7-b2d2-024e30ec120a,-768.655094,-2.42358475,1.82e-05,0.9421000000000002,-1.474,-2.4161,-20.4273,0.9421000000000002,-1.474,-2.4161,-20.4273
P_P137N3_d8bb5ac7-d807-4f2b-88f6-8b171bfe8850,0f6352a9-4da2-437b-b3c6-465752551f89,-751.90367505,-2.12423172,6.09e-05,0.7080000000000002,-1.7702,-2.4782,-20.3455,0.7080000000000002,-1.7702,-2.4782,-20.3455
P_P137N4_24b7ffaf-f846-45f9-a439-b45195323ccf,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-761.49573519,-2.33088089,0.7759366,1.0852000000000002,-1.3404,-2.4256,-20.3471,0.9204000000000001,-1.3379,-2.2583,-20.3471
P_P137N3_d847b49d-2b80-4052-9553-7a73cc0deb9c,0f6352a9-4da2-437b-b3c6-465752551f89,-751.20447795,-2.34238891,1.9194294,0.5788,-1.8898,-2.4686,-20.3364,0.19409999999999994,-1.8884,-2.0825,-20.3272
P_P137N4_75682765-03e7-4858-9f32-c42202c85a99,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-761.29007686,-2.36182213,0.0968217,0.5986,-1.8036,-2.4022,-20.4595,0.5836000000000001,-1.8034,-2.387,-20.4595
P_P137N5_2196bc90-7bd5-4062-a293-039358e543ee,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.04769191,-2.21628486,1.2976542,0.35829999999999984,-1.8904,-2.2487,-20.3096,0.20309999999999984,-1.8842,-2.0873,-20.3065
P_P137N4_3dcead56-4e5a-4b78-8f89-10193b208b2d,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-761.67253402,-2.311338,0.7022629,0.48030000000000017,-1.9091,-2.3894,-20.5671,0.33809999999999985,-1.9007,-2.2388,-20.5613
P_P137N2_dce522f0-e6d7-4f11-9ff1-0b62a1b39346,bfdd9f72-3d2b-435c-b9df-80b283befc68,-743.39513149,-2.33177498,0.9556978,0.8582999999999998,-1.3066,-2.1649,-20.4901,0.8592,-1.3039,-2.1631,-20.482
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.11476287,-2.32451421,0.9756194,0.7123000000000002,-1.4919,-2.2042,-20.3549,0.6814000000000002,-1.4906,-2.172,-20.3469
P_P137N2_0614bca2-4112-4136-9c58-c168ef04c53b,bfdd9f72-3d2b-435c-b9df-80b283befc68,-744.07816366,-2.32855941,0.9199853,0.5378999999999998,-1.9174,-2.4553,-20.3424,0.31110000000000015,-1.9171,-2.2282,-20.3337
P_P137N1_fb22dc6d-9420-4205-a6a5-244e4c826407,2da1cbb4-6611-49fc-8b1f-a507c177415a,-735.58629133,-2.19028474,3.1e-05,0.22329999999999983,-1.7027,-1.926,-20.4659,0.22329999999999983,-1.7027,-1.926,-20.4659
P_P137N5_40d7c9d1-4f37-4b6b-95cc-ee6219367db3,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.14919295,-2.37888756,0.9520025,0.9962,-1.3927,-2.3889,-20.3915,0.7513000000000001,-1.3916,-2.1429,-20.3895
P_P137N4_aba1f3cb-7561-48ab-a680-955dadd8aff4,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-761.30798409,-2.31057317,0.596407,0.8928,-1.3576,-2.2504,-20.3044,0.23760000000000003,-2.0251,-2.2627,-20.2983
P_P137N4_87fc71c1-163c-4860-ad4d-f8deb6aa2bdf,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-759.25765764,-2.32005129,1.0016261,0.7342,-1.3329,-2.0671,-20.5718,0.7210000000000001,-1.3274,-2.0484,-20.5099
P_P137N3_e4f575e6-b42d-4564-81db-8f036f87fa9e,0f6352a9-4da2-437b-b3c6-465752551f89,-753.47423506,-1.98449532,5.09e-05,0.97,-1.4948,-2.4648,-20.3362,0.97,-1.4948,-2.4648,-20.3362
P_P137N2_4a1dfd64-7e9d-499a-acd5-a778c137fb55,bfdd9f72-3d2b-435c-b9df-80b283befc68,-742.727283,-2.38315917,2.9482465,0.8894,-1.636,-2.5254,-20.4327,0.5104,-1.6306,-2.141,-20.4186
P_P137N2_6907ea49-0e60-4841-b013-5894e34bf88a,bfdd9f72-3d2b-435c-b9df-80b283befc68,-744.05822649,-2.35062508,0.9923802,1.0155999999999998,-1.534,-2.5496,-20.3214,0.6414000000000002,-1.5331,-2.1745,-20.3213
P_P137N3_58779a3f-bd47-4dc3-8ca1-4e7b8b93f58c,0f6352a9-4da2-437b-b3c6-465752551f89,-751.85776246,-2.33703549,0.0001344,0.4626999999999999,-1.6393,-2.102,-20.4006,0.4626999999999999,-1.6393,-2.102,-20.4006
P_P137N4_3904a9b6-3627-4562-8220-8af78f431b6c,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.17701904,-2.31370907,2.7865453,1.1050000000000002,-1.3006,-2.4056,-20.3245,0.8357000000000001,-1.2896,-2.1253,-20.3209
P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541,bfdd9f72-3d2b-435c-b9df-80b283befc68,-742.63223377,-2.41250857,0.9453679,0.6754999999999998,-1.8827,-2.5582,-20.3257,0.4197000000000002,-1.8792,-2.2989,-20.3152
P_P137N4_45d7c27d-f7cb-443f-93fd-622d98716a8c,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.22041113,-2.29474923,0.9400389,0.5420999999999998,-1.6028,-2.1449,-20.4776,0.5182000000000002,-1.5989,-2.1171,-20.4786
P_P137_065287f6-9bbd-4c7b-82fc-e71e90df7a1c,58fedbcb-e3cf-43c0-a939-7f0c3066c91e,-726.83727965,-2.41870233,0.9874781,0.6699000000000002,-1.6145,-2.2844,-17.2787,0.5689,-1.6093,-2.1782,-17.2716
P_P137N4_fdfb3e17-3c2f-46aa-acba-6e3ccfba43d6,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-759.5119007,-2.06424268,0.9954992,0.27479999999999993,-1.7508,-2.0256,-23.2107,0.09599999999999986,-1.7657,-1.8617,-23.0241
P_P137N5_5c3d78bd-e423-4753-88da-7d86f4e1b1aa,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.37645815,-2.26615543,0.0369997,0.8528999999999998,-1.2914,-2.1443,-20.6669,0.7868999999999999,-1.2916,-2.0785,-20.6685
P_P137N5_a5a1a6a1-16ea-4918-9a4d-e1c39b75bf01,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.9016643,-2.30017262,0.4903938,0.9043000000000001,-1.3531,-2.2574,-20.3916,0.7822,-1.3527,-2.1349,-20.3815
P_P137N6_8d6dd065-c6f1-4c88-9757-99a0a9cebae4,cdb5ce65-7794-4611-ab17-4d7420a1ca09,-778.24073332,-2.35634047,2e-05,1.0009,-1.3835,-2.3844,-20.5219,1.0009,-1.3835,-2.3844,-20.5219
P_P137N2_aad53440-3b76-426e-86f1-2236f98d3e43,bfdd9f72-3d2b-435c-b9df-80b283befc68,-743.15178714,-2.33903367,2.8441595,1.1009000000000002,-1.3432,-2.4441,-20.3992,0.7878000000000003,-1.3255,-2.1133,-20.3935
P_P137N4_6fc50b2e-fc19-445d-b736-23c9c1ca2981,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.19920866,-2.26216695,0.9670273,0.9536,-1.4648,-2.4184,-20.4398,0.6570999999999998,-1.4628,-2.1199,-20.4373
P_P137N3_f7a7fe1e-05bb-4b37-a4e0-94578dbdf508,0f6352a9-4da2-437b-b3c6-465752551f89,-753.45911977,-2.20500124,0.1139114,0.8035999999999999,-1.3243,-2.1279,-20.7444,0.6891,-1.3229,-2.012,-20.7165
P_P137N6_12e00639-d302-4525-be7c-02ffadbf43d7,cdb5ce65-7794-4611-ab17-4d7420a1ca09,-779.18801674,-2.26957566,0.0040975,0.9102999999999999,-1.3626,-2.2729,-20.6404,0.9098999999999999,-1.3626,-2.2725,-20.6404
P_P137N2_4d8c34c3-2ad8-4ebf-916a-14524e61569d,bfdd9f72-3d2b-435c-b9df-80b283befc68,-744.36258631,-2.4848079,1.52e-05,0.9886999999999999,-1.5264,-2.5151,-20.3032,0.9885999999999999,-1.5265,-2.5151,-20.3032
P_P137N4_79b6ab5c-3014-4971-9b96-aba26c1aeb85,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.82499051,-2.30289164,0.9476993,0.7922,-1.6516,-2.4438,-20.6143,0.5281999999999998,-1.6508,-2.179,-20.6144
P_P137N6_539a3b77-1177-49f8-920e-888a9e3efee1,cdb5ce65-7794-4611-ab17-4d7420a1ca09,-778.81003171,-2.25251722,0.8981104,1.0639,-1.3057,-2.3696,-20.7167,0.8458000000000001,-1.3018,-2.1476,-20.7163
P_P137N4_45f18f50-3411-4635-a490-87621b74004d,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.30782893,-2.3137137,0.9762173,0.8232999999999999,-1.3658,-2.1891,-20.453,0.7753999999999999,-1.3615,-2.1369,-20.4544
P_P137N2_8144e336-4080-442c-b2f3-362f8a9ac509,bfdd9f72-3d2b-435c-b9df-80b283befc68,-744.62692437,-2.29457252,0.9457629,0.7197000000000002,-1.3856,-2.1053,-19.7529,0.6922999999999999,-1.3857,-2.078,-19.8232
P_P137N3_a394036d-f70e-435e-a2c8-325b3674a4d9,0f6352a9-4da2-437b-b3c6-465752551f89,-753.37023072,-2.18458425,0.5369513,0.5792999999999999,-1.5537,-2.133,-20.5188,0.5564,-1.5532,-2.1096,-20.5169
P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.49050644,-2.27142508,0.9740653,0.5836999999999999,-1.8479,-2.4316,-20.4493,0.26960000000000006,-1.8468,-2.1164,-20.4489
P_P137N6_c0015495-ea6c-4988-9478-0ff9419acec7,cdb5ce65-7794-4611-ab17-4d7420a1ca09,-778.66459151,-2.23959238,0.9202038,1.0629,-1.3056,-2.3685,-20.3524,0.8297000000000001,-1.3036,-2.1333,-20.3523
P_P137N2_862356c3-d070-4f77-882c-4ba37debe14c,bfdd9f72-3d2b-435c-b9df-80b283befc68,-743.40514093,-2.34809946,2.9208486,1.1499,-1.324,-2.4739,-20.2784,0.7832999999999999,-1.317,-2.1003,-20.2756
P_P137N3_cb9a5369-d2e8-41c5-976a-bd149ee360f2,0f6352a9-4da2-437b-b3c6-465752551f89,-752.46091372,-2.36410899,0.4248543,0.7048999999999999,-1.6115,-2.3164,-20.349,0.6688000000000001,-1.6059,-2.2747,-20.3477
P_P137N4_48cbff8f-137f-4e9e-9047-75789dc53402,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.77839801,-2.33412678,0.0187605,0.6484000000000003,-1.4142,-2.0626,-20.3109,0.6466000000000001,-1.4142,-2.0608,-20.3109
P_P137N5_b9f572f6-66a3-4b07-a56e-0a741399944b,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.46829681,-2.26456639,1.8837002,1.0672000000000001,-1.3114,-2.3786,-20.3277,0.7302,-1.3064,-2.0366,-20.3132
P_P137N2_ce428a41-48c5-4b12-a52e-f5ac8d9bda00,bfdd9f72-3d2b-435c-b9df-80b283befc68,-744.21460177,-2.37778919,1.0134716,0.8506,-1.4053,-2.2559,-20.4502,0.7046000000000001,-1.4036,-2.1082,-20.4489
P_P137N4_69eea3f5-821b-4a4e-a7f8-7d712a926a5b,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.7864629,-2.36209261,1.7101452,0.39690000000000025,-1.9401,-2.337,-20.3866,0.18409999999999993,-1.9356,-2.1197,-20.3734
P_P137N4_e8b9ed0e-efc7-4dbe-b6ed-d5ef80a1e5bf,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-763.01795395,-2.16360307,0.9863358,1.0103000000000002,-1.3294,-2.3397,-20.3281,0.6643999999999999,-1.3241,-1.9885,-20.3265
P_P137N3_d37ce590-09f2-435c-bdb3-fef947d3a8d1,0f6352a9-4da2-437b-b3c6-465752551f89,-751.1810133,-2.1686618,0.0049381,0.17500000000000027,-1.8293,-2.0043,-20.313,0.18389999999999995,-1.8295,-2.0134,-20.313
P_P137N4_04a6c54d-fdcf-457b-a041-6345740eb494,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-759.82885743,-2.25942864,0.0337032,0.2521,-1.8197,-2.0718,-20.384,0.2521,-1.8197,-2.0718,-20.384
P_P137N4_bc856342-ae65-4e24-931f-eaab57557646,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.93084513,-2.40307784,0.0001197,0.7067999999999999,-1.7229,-2.4297,-20.4666,0.7067999999999999,-1.7229,-2.4297,-20.4666
P_P137N1_c35bab9c-c90b-4db7-852d-bc1539029f7a,2da1cbb4-6611-49fc-8b1f-a507c177415a,-733.70630027,-2.40681637,0.0003662,0.4294,-1.8787,-2.3081,-20.556,0.4292999999999998,-1.8787,-2.308,-20.556
P_P137N3_cb02cd7a-05e0-4189-82ee-cd268f655081,0f6352a9-4da2-437b-b3c6-465752551f89,-750.87172216,-2.40784778,0.8407385,0.2996000000000003,-2.1117,-2.4113,-20.4381,0.2128000000000001,-2.1047,-2.3175,-20.4381
P_P137N2_27a3d97f-c60d-43b7-8020-27c44e8190d6,bfdd9f72-3d2b-435c-b9df-80b283befc68,-740.96135462,-2.23480173,0.9525546,0.43520000000000003,-1.9447,-2.3799,-20.4839,0.15770000000000017,-1.9371,-2.0948,-20.4769
P_P137N3_8223e344-7c6b-4645-8893-a61e95237d84,0f6352a9-4da2-437b-b3c6-465752551f89,-752.12762155,-2.29723431,1.9228856,0.8226999999999998,-1.6023,-2.425,-20.5226,0.5142,-1.5881,-2.1023,-20.483
P_P137N5_74427461-f671-4ced-b5cd-ced9d50cd259,519e764a-bf01-44c7-b2d2-024e30ec120a,-768.59851961,-2.34850888,0.4034128,0.8938000000000001,-1.3251,-2.2189,-20.3602,0.8579000000000001,-1.3233,-2.1812,-20.3523
P_P137N1_87eff9d6-e456-4871-9f93-6127e68a435d,2da1cbb4-6611-49fc-8b1f-a507c177415a,-734.13307632,-2.40401555,5.71e-05,0.25710000000000033,-2.0117,-2.2688,-20.278,0.25710000000000033,-2.0117,-2.2688,-20.278
P_P137N2_0d50c75d-1679-4bca-b91a-30bc458a92b4,bfdd9f72-3d2b-435c-b9df-80b283befc68,-742.41607888,-2.38254072,0.5578026,0.7250000000000001,-1.4567,-2.1817,-20.2757,0.7252999999999998,-1.4548,-2.1801,-20.2755
P_P137N5_45a9746a-48b3-4d58-a67e-b61c699017c3,519e764a-bf01-44c7-b2d2-024e30ec120a,-770.2127754,-2.02369411,7.59e-05,0.7449999999999999,-1.6512,-2.3962,-20.3009,0.7449999999999999,-1.6512,-2.3962,-20.3009
P_P137N2_f73f4fd9-4f08-4c31-8f18-4dd41ce90be8,bfdd9f72-3d2b-435c-b9df-80b283befc68,-742.73177733,-2.28036134,0.9751955,0.5238999999999998,-1.5133,-2.0372,-20.9044,0.5075000000000001,-1.5144,-2.0219,-20.9063
P_P137N1_e393d1b7-ad39-404b-8cfc-fe1b3d5c7767,2da1cbb4-6611-49fc-8b1f-a507c177415a,-734.50890794,-2.37911561,1.9440288,0.4788999999999999,-1.6543,-2.1332,-20.4637,0.47450000000000014,-1.6491,-2.1236,-20.4617
P_P137N2_f7041a57-205f-43c6-a02d-0e6cc05dbdb4,bfdd9f72-3d2b-435c-b9df-80b283befc68,-744.1694473,-2.38591593,0.6884339,0.6873,-1.7809,-2.4682,-20.3389,0.5441999999999998,-1.7783,-2.3225,-20.3389
P_P137_accbc2ee-96eb-43b9-8340-bd9a206de692,58fedbcb-e3cf-43c0-a939-7f0c3066c91e,-726.88183691,-2.37330154,0.9140369,0.6873999999999998,-1.8243,-2.5117,-17.3023,0.4434,-1.8186,-2.262,-17.3015
P_P137N4_816ebace-e8d4-40a5-8840-40d844b756a8,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-760.86096665,-2.32505278,0.8044044,0.8114000000000001,-1.3326,-2.144,-20.4037,0.8081999999999998,-1.3306,-2.1388,-20.4032
P_P137N4_135e9e55-91a1-4c0e-bcbc-e8552d1f2ae2,69b85fc9-b4d0-4a4a-be9d-6130ab5d33d2,-759.6949931,-2.28989382,0.7536333,0.31530000000000014,-1.7553,-2.0706,-20.5135,0.2843,-1.7395,-2.0238,-20.5114
P_P137N6_f90d2bb8-cdbd-4e27-91b7-f9c8cb9d4840,cdb5ce65-7794-4611-ab17-4d7420a1ca09,-777.93308874,-2.36501097,2.94e-05,1.0397,-1.3604,-2.4001,-20.7567,1.0397,-1.3604,-2.4001,-20.7567
P_P137N3_54ce393d-7973-471e-9ba0-f0f662413b26,0f6352a9-4da2-437b-b3c6-465752551f89,-752.71495484,-1.97877906,6.23e-05,0.5603,-1.6986,-2.2589,-20.4055,0.5603,-1.6986,-2.2589,-20.4055
P_P137N3_3ed80fe8-f19f-40bd-9e99-8575a2eb5cfa,0f6352a9-4da2-437b-b3c6-465752551f89,-751.67593268,-2.32458816,1.5918836,0.35070000000000023,-2.0359,-2.3866,-20.3106,0.10670000000000002,-2.0104,-2.1171,-20.3078
P_P137N5_05381aa2-cdbb-45f0-8310-e43bd8a4aeae,519e764a-bf01-44c7-b2d2-024e30ec120a,-769.45810302,-2.26732458,0.0333347,0.8473000000000002,-1.3068,-2.1541,-20.5093,0.7617,-1.3071,-2.0688,-20.4362
P_P134N4_1f4f24b8-bb8b-46e4-999c-ae52a386ae3a,fd972aa3-9a65-4464-9f34-4577819eb863,-739.60689882,-2.41889441,0.3546176,0.1823999999999999,-2.1118,-2.2942,-20.4409,0.16419999999999968,-2.1152,-2.2794,-20.4409
P_P134N5_f56e1f7a-b220-4377-92eb-6d5b4e24f938,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-750.53946644,-2.36056451,1.9469546,0.7027999999999999,-1.6688,-2.3716,-20.7426,0.5506,-1.6304,-2.181,-20.7391
P_P134N3_9b2d83ba-6543-425a-80ee-c038f54762e6,a5bd49c0-4ded-43a4-bb33-671932570439,-732.94526765,-2.51245527,0.8014951,0.42969999999999997,-2.0004,-2.4301,-20.2525,0.4014,-1.9919,-2.3933,-20.2534
P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce,fd972aa3-9a65-4464-9f34-4577819eb863,-741.1735482,-2.39093017,3.8336212,1.0004000000000002,-1.4917,-2.4921,-20.7528,0.6561999999999999,-1.4669,-2.1231,-20.7471
P_P134N4_868ae9b7-8335-4856-9a20-e132e014bf56,fd972aa3-9a65-4464-9f34-4577819eb863,-740.7579085,-2.36715445,1.8895525,0.4972000000000001,-1.9845,-2.4817,-20.4077,0.16740000000000022,-1.9768,-2.1442,-20.4075
P_P134N7_408b7e25-21f0-424a-b5ae-3a2bc97d7429,66299e79-47a1-4b65-be0c-3062b513b67a,-767.76025932,-2.29340605,0.9203789,0.9164000000000001,-1.5043,-2.4207,-20.5112,0.6692000000000002,-1.503,-2.1722,-20.5095
P_P134N7_4fc204c8-5fa7-4924-a8ce-d8049b4f8fe1,66299e79-47a1-4b65-be0c-3062b513b67a,-767.15545754,-2.35606458,0.8579392,0.5596000000000001,-1.904,-2.4636,-20.7421,0.3768,-1.8983,-2.2751,-20.742
P_P134N4_8c5769b4-9dc9-4032-abac-2af201bc5d8f,fd972aa3-9a65-4464-9f34-4577819eb863,-741.86444049,-2.33621099,0.1291911,0.7454000000000001,-1.5189,-2.2643,-20.3111,0.6703999999999999,-1.5189,-2.1893,-20.3109
