_id,dataset_material,vacancy_sites,substitution_sites,defect_sites,to_strata,band_gap_value
InSe_In66Ga5Se71S1_0094c69b-73b6-4191-adba-c4f7bc4491f5,high_InSe,1.0,6.0,7.0,InSe_0.04861,1.1337500000000027
InSe_In68Ga2Se69S2_65bf278a-ad65-42cb-9cd1-3b61c6aeadcb,high_InSe,3.0,4.0,7.0,InSe_0.04861,0.7155999999999985
InSe_In69Se68S3_766b9544-8147-4bb6-b85d-7967147be240,high_InSe,4.0,3.0,7.0,InSe_0.04861,0.8082499999999992
InSe_In70Ga1Se67S3_61ddc6d8-9de0-474e-8557-edc3655fd527,high_InSe,3.0,4.0,7.0,InSe_0.04861,0.558250000000001
InSe_In71Se66S1_e1b3d15e-85d9-492f-8f76-dfd09b2583b0,high_InSe,6.0,1.0,7.0,InSe_0.04861,0.7395500000000013
InSe_In69Ga2Se68S3_07be72ea-e785-4d47-a6b4-8957251ea950,high_InSe,2.0,5.0,7.0,InSe_0.04861,0.9339500000000012
InSe_In68Ga1Se69_327f3204-dcfa-4397-bd01-87ce89373597,high_InSe,6.0,1.0,7.0,InSe_0.04861,0.3583499999999997
InSe_In70Se67S4_504f56bb-00a8-435d-b93e-e806113e0751,high_InSe,3.0,4.0,7.0,InSe_0.04861,0.28054999999999986
InSe_In68Ga2Se69S2_d4deebd9-a049-4d44-b6f2-062bb7bb9dd9,high_InSe,3.0,4.0,7.0,InSe_0.04861,0.6819000000000006
InSe_In68Ga3Se69S2_e899848b-3799-4a8a-a2a0-ce13e62eb666,high_InSe,2.0,5.0,7.0,InSe_0.04861,1.0632500000000018
InSe_In71Ga1Se66S5_a545d6ff-b67c-47b6-9e1a-78cc6f94294a,high_InSe,1.0,6.0,7.0,InSe_0.04861,1.0786000000000016
InSe_In69Ga3Se68S2_d74a2689-788f-4bfe-b99e-2b32c9c162a6,high_InSe,2.0,5.0,7.0,InSe_0.04861,0.8646000000000011
InSe_In66Ga2Se71S1_cf8259b3-a359-4295-81c0-2757ca155602,high_InSe,4.0,3.0,7.0,InSe_0.04861,0.9749999999999996
InSe_In69Se68S1_b6f85f0b-021d-427d-9be1-0c4939ad9729,high_InSe,6.0,1.0,7.0,InSe_0.04861,0.6099500000000013
InSe_In68Ga2Se69S1_9a87f677-0b80-47c3-a1a3-510f15e02867,high_InSe,4.0,3.0,7.0,InSe_0.04861,0.8977499999999985
InSe_In68Ga1Se69S3_c24aa3c6-f604-4f4f-bee6-09322c9b2194,high_InSe,3.0,4.0,7.0,InSe_0.04861,1.0130999999999997
InSe_In69Se68S2_eb4c9c2d-3fda-4b19-a1e1-6273f3ed4bab,high_InSe,5.0,2.0,7.0,InSe_0.04861,0.543000000000001
InSe_In68Ga3Se69S1_ea3a700b-e5a8-4111-9650-199af4bc9fba,high_InSe,3.0,4.0,7.0,InSe_0.04861,1.0636500000000009
InSe_In69Ga2Se68S3_fd576b5e-2471-412e-8c9e-eb3f15a0274c,high_InSe,2.0,5.0,7.0,InSe_0.04861,0.8762000000000008
InSe_In66Ga2Se68_51391064-e9a6-4e7b-8e51-90bbbd04766c,high_InSe,8.0,2.0,10.0,InSe_0.06944,0.6440000000000019
InSe_In67Ga1Se67S2_74f9a701-cf32-44ab-9184-4ed7708a7d8d,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.6808999999999994
InSe_In68Ga2Se66S4_47be2ecf-3685-4e3a-af7d-79c42ae13d0c,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.8671000000000006
InSe_In64Ga3Se70_fb63dd9c-e2f4-4687-92b4-514568f31948,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.6437500000000007
InSe_In65Ga4Se69S2_3e9a1734-ace9-4755-964d-0096dfcf151b,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.6950499999999984
InSe_In67Se67S2_9210a93f-9242-4092-b0dd-bd61622b7a67,high_InSe,8.0,2.0,10.0,InSe_0.06944,0.9256000000000011
InSe_In71Se63S4_6c8bc773-62e2-4011-8347-d2babd33778b,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.4955999999999996
InSe_In64Ga5Se70S1_52c682a2-6d1a-44f6-8abe-a663081247bd,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.9323499999999996
InSe_In68Ga1Se66S2_21c58b3b-f2c7-482b-9031-96bf7d80139f,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.9978999999999978
InSe_In67Ga4Se67S1_f9dc69be-0479-40d7-981f-17f12dc1451d,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.7541000000000011
InSe_In66Ga5Se68S2_21a1ed38-3631-4548-a8a0-4495cea73989,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.9388499999999986
InSe_In63Ga5Se71S1_150dd34e-6bcd-4f82-97e7-f5fb42ea1d83,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.9259999999999984
InSe_In65Ga3Se69S2_79ed88bc-dd05-4b52-93e6-a6049fdeff86,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.8439499999999995
InSe_In67Ga3Se67S2_343324b8-d1f0-4298-92f6-db5337d884b9,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.9715999999999987
InSe_In66Ga2Se68S2_a2dde43b-6598-46a0-be08-68bffbc939eb,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.8022999999999989
InSe_In67Ga2Se67S2_5f1091d4-5cb2-4865-959a-5c766bf76a4b,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.8206500000000005
InSe_In66Ga5Se68S2_ffa1a90f-ce0b-4cd0-85d4-050a6b895f62,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.6312499999999996
InSe_In65Ga3Se69S2_47841122-201f-4785-bd3d-0338a0381fe4,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.9106500000000004
InSe_In67Ga3Se67S2_0cb58782-bec7-486a-be49-5205324bd92b,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.5996500000000005
InSe_In66Ga4Se68S2_8d2a1468-0070-4fb1-9041-46b8562e6980,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.7533999999999992
InSe_In68Ga1Se66S2_7f225c25-9b7d-4975-9977-f8278d4ffeb6,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.6391500000000008
InSe_In71Se63S4_941ea893-9ec4-4b9e-bfdb-b8d27ff9a7d2,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.6181999999999999
InSe_In67Se67S2_a17dcb4b-cb2c-4225-acf4-b095ac771d08,high_InSe,8.0,2.0,10.0,InSe_0.06944,0.3703500000000002
InSe_In66Ga5Se68S2_0120cef7-830f-43dc-841c-c7f4036e200a,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.6550499999999992
InSe_In65Ga3Se69_de7e07d2-e514-41f9-96bd-b1e97fd5e858,high_InSe,7.0,3.0,10.0,InSe_0.06944,1.0010000000000012
InSe_In65Ga2Se69S2_48fa4591-75bb-455d-9e3c-543371460400,high_InSe,6.0,4.0,10.0,InSe_0.06944,1.0119499999999988
InSe_In65Ga2Se69S2_eaa707c4-9164-4bbe-8de3-07aa4da1d8a3,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.7408000000000019
InSe_In65Ga4Se69S3_85f16f33-71c6-4b5c-8acc-660ec7402286,high_InSe,3.0,7.0,10.0,InSe_0.06944,1.0429499999999976
InSe_In67Ga3Se67S4_791a4c36-2001-416a-ae83-926c66e3e06f,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.22769999999999868
InSe_In68Ga3Se66S1_0cb5d341-a87d-4d79-8626-f694c3b0d94f,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.11680000000000135
InSe_In68Ga3Se66S2_d214b16e-f609-4ca8-a018-79f002f013a7,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.8407499999999999
InSe_In67Ga5Se67S2_96b441f0-ec8f-4fd0-8c56-c34e08eaa645,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.8523999999999994
InSe_In68Ga3Se66S3_31dd71a0-9b93-4b6b-9d9d-984a160ae36f,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.6994500000000006
InSe_In67Ga2Se67S3_33fd464e-000f-4496-86d7-4516a96449e7,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.8405000000000005
InSe_In66Ga5Se68S3_63753c0f-813a-494f-b18c-3a7e1ac0dcdc,high_InSe,2.0,8.0,10.0,InSe_0.06944,1.0169500000000014
InSe_In68Ga2Se66S4_007da021-e3fd-45b8-8203-1f2bd5fd3df0,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.8646000000000011
InSe_In66Ga4Se68S2_7f9654b5-f45d-4647-a006-69a553eafb2e,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.7778000000000009
InSe_In65Ga4Se69_1e9900e7-5fb1-4f04-aa88-601fddf03461,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.6476000000000006
InSe_In67Ga2Se67S2_96f286dd-bb37-4ab2-9e1c-5267ee26e156,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.6718000000000011
InSe_In69Se65S4_9675419d-f871-4965-855f-ba45f4eae378,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.6652500000000003
InSe_In70Ga1Se64S4_fdf8627d-c5ae-4786-9f0e-2e1175401b41,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.4606500000000011
InSe_In67Ga2Se67S3_72e2b0fa-5b2e-435d-a3be-9115bd0aec1b,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.7702000000000009
InSe_In66Ga1Se68S3_ea1b639c-0248-4d59-a8dc-a3c907f1b01d,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.9681499999999978
InSe_In67Ga2Se67S2_d835ba40-56da-41aa-97ab-177ffedaa14e,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.6249500000000001
InSe_In65Ga2Se69_0c69e417-ff2e-4ada-8b67-66d89b4305ed,high_InSe,8.0,2.0,10.0,InSe_0.06944,0.6543499999999991
InSe_In65Ga5Se69S1_ed566223-584b-43c3-ab82-53529f495fee,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.7058999999999997
InSe_In68Ga4Se66S4_17892c61-0616-4a28-b527-58ebf085ca1f,high_InSe,2.0,8.0,10.0,InSe_0.06944,0.9818999999999996
InSe_In68Se66S3_a2acf09b-4195-4666-be20-b7c165de76fd,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.3803000000000001
InSe_In70Ga2Se64S3_db67fa8b-dc80-4c20-af28-b7654a1fc731,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.8170000000000002
InSe_In67Ga1Se67S3_d9d2afa0-90e9-4f94-8ba7-54ec1056ef85,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.2683
InSe_In68Ga2Se66S4_06f672b6-fb17-4604-90ee-44027669ee3a,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.6503999999999976
InSe_In67Ga3Se67S3_2bbdf6a1-4fbc-44e0-9ef6-63a422b83b44,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.5601999999999983
InSe_In67Ga2Se67S1_a38f747f-d5c5-47f5-b8fc-65d3367ae32a,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.8939500000000002
InSe_In67Ga2Se67S2_6a905c27-234d-4361-a17d-35ef990ed8fa,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.13094999999999857
InSe_In65Ga3Se69S2_85bbe2dc-38e7-41a7-843b-095367cfbd7b,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.68215
InSe_In69Ga1Se65S4_2e71e61a-40fd-4bd7-9be6-8359b94cb2c0,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.7212999999999994
InSe_In66Ga2Se68S2_7a842e8b-42fe-4bac-92d8-63f042867746,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.561300000000001
InSe_In65Ga4Se69S3_de1432a7-f232-4022-ad6b-4589be7bab68,high_InSe,3.0,7.0,10.0,InSe_0.06944,1.065100000000001
InSe_In67Ga2Se67S4_9c44d5b2-e887-4709-be3b-3e000db95489,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.5577500000000004
InSe_In68Ga1Se66S2_fa14e14d-25c8-425f-afdb-65ed57f08c35,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.623149999999999
InSe_In66Ga5Se68S2_09991265-72e5-412d-85a2-d14a280f2360,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.9955999999999996
InSe_In69Ga2Se65S5_0683a8c6-b05d-4b3f-b875-73328ba667c9,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.9654000000000007
InSe_In65Ga4Se69_2aececdf-a2e5-484c-a419-9702500d4f18,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.7997499999999995
InSe_In66Ga4Se68S1_6b9360b4-9b70-4feb-acc9-52f79b547dd9,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.5690000000000008
InSe_In66Ga1Se68S3_c763548f-5c21-4e5e-a6f0-92e6ef6f7ef5,high_InSe,6.0,4.0,10.0,InSe_0.06944,1.0090000000000003
InSe_In68Ga3Se66S5_bdfd98a3-3c9c-4b48-9050-7f84e35cfb23,high_InSe,2.0,8.0,10.0,InSe_0.06944,0.9242999999999988
InSe_In67Ga3Se67S3_4c4be145-5247-4f42-ac10-9b0725d506f0,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.6861999999999995
InSe_In67Ga1Se67S1_f32a8b16-3a3c-4e55-b79c-76abc7c4ad0a,high_InSe,8.0,2.0,10.0,InSe_0.06944,0.6420999999999992
InSe_In68Ga3Se66S2_704189b8-639e-4cd1-a02d-738371bf5e39,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.27619999999999933
InSe_In67Ga3Se67S3_0370b267-73f4-4a9b-a6ea-e4e42322d1f9,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.6762499999999996
InSe_In66Ga4Se68S1_8444248a-8503-4896-9cd1-a4c159041939,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.5497500000000013
InSe_In68Ga2Se66S1_5ae41d2d-2e38-4ee2-9088-7b0746e21338,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.2494999999999994
InSe_In64Ga5Se70_ad42b06c-672e-4746-aef4-09be7eafbd28,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.6639999999999979
InSe_In68Ga1Se66S2_8c5cb461-4343-4673-86f8-132db90263b2,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.5912500000000005
InSe_In68Ga4Se66S3_4319f442-a5d7-48da-9cb7-720b7b4c0b7e,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.825899999999999
InSe_In67Ga4Se67S3_aeb8384a-6085-4e69-9eb4-25411b55c64b,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.9718999999999998
InSe_In66Ga3Se68S4_1e2b8456-9a03-4399-81d1-2faa00b2cb9d,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.7973499999999998
InSe_In67Ga2Se67S2_d731a997-14c5-486e-93bf-581fdb25d43c,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.7523499999999999
InSe_In68Ga2Se66S3_2993495b-fcac-405d-9e25-3c2e11e8f4bc,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.40720000000000134
InSe_In68Ga3Se66S2_2bc084b7-b3b7-40ba-9ab4-aea6be8a1ba3,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.4278499999999994
InSe_In70Ga2Se64S5_e312ee0b-552f-44d6-aefa-365928e517a8,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.9890999999999988
InSe_In67Ga3Se67S4_3349e724-23b1-44dc-beff-51aba3528e99,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.8099999999999987
InSe_In68Ga2Se66S4_6c78906a-c246-418f-8ec9-ba54c47ffc16,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.2654999999999994
InSe_In67Ga4Se67S2_745515de-4149-4938-915a-394e1c36e10b,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.7304500000000012
InSe_In66Ga3Se68S1_3d59bd4a-29a0-4d9e-95d6-5ec6b16a8b1e,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.8529499999999999
InSe_In63Ga4Se71S1_209595a5-c609-4c4c-970a-bb640e82edfe,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.893699999999999
InSe_In67Ga2Se67S3_fede82a7-239f-475f-9a26-f4b49b1efb6c,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.8848000000000003
InSe_In68Ga2Se66S1_560a7667-3d1b-4dc4-b21a-91a1f19aa4c7,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.23909999999999876
InSe_In66Ga4Se68S2_a97bae75-56a7-440a-97ba-97c74c463b9a,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.7890999999999977
InSe_In65Ga3Se69S1_4b62b275-24b9-4b71-9ca0-b4c791b120a7,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.23224999999999874
InSe_In69Ga1Se65S4_f92c5a53-9b15-46a5-a698-8542d5980170,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.4178000000000015
InSe_In68Ga1Se66S2_17553102-692f-447b-924c-00105f6eb6b9,high_InSe,7.0,3.0,10.0,InSe_0.06944,0.7927
InSe_In67Ga2Se67S3_883d14d3-c0d7-4804-8f97-4244aec76b09,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.6069500000000012
InSe_In70Ga1Se64S3_8080dd31-86a5-40f0-af57-9fb452856e4e,high_InSe,6.0,4.0,10.0,InSe_0.06944,0.3290999999999986
InSe_In67Ga2Se67S3_28f7728d-3ce1-4ad0-973e-b255f3cdfc89,high_InSe,5.0,5.0,10.0,InSe_0.06944,0.5581999999999994
InSe_In68Ga2Se66S4_8fd445e8-5bbb-4adf-b529-deb9414f289d,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.7035999999999998
InSe_In67Ga4Se67S2_d89c8e7e-c9aa-4b81-93ea-0a066555c49a,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.9484999999999992
InSe_In66Ga4Se68S3_7c7bf945-2dbd-41cd-af14-b701adf4c6ed,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.5621999999999989
InSe_In66Ga4Se68S3_479426f4-119b-4d94-ad18-bd144f4aff09,high_InSe,3.0,7.0,10.0,InSe_0.06944,0.27639999999999887
InSe_In68Ga2Se66S4_b25a1caa-66f0-4e40-948b-04e92db1daad,high_InSe,4.0,6.0,10.0,InSe_0.06944,0.5468499999999992
InSe_In67Ga1Se63S4_89467518-9e19-442c-a1fc-6a3c00b9037f,high_InSe,9.0,5.0,14.0,InSe_0.09722,0.5884
InSe_In62Ga5Se68S2_2ac32374-472f-4bff-9d5e-b3ebed8b3065,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.9459499999999998
InSe_In64Ga3Se66S4_ef080f0d-f80e-4bac-bdbd-106b4da69905,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6353000000000009
InSe_In67Ga3Se63S5_45e955d2-5eba-4d24-9e4f-41e530c0ce6c,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.7765999999999984
InSe_In63Ga4Se67S2_d00b8f70-e282-4011-83ac-a69ca9379c85,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.6994000000000007
InSe_In65Ga4Se65S3_0016e3dc-5cb2-4b34-9954-33c4221032d1,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.9529499999999995
InSe_In66Ga3Se64S3_1d669008-826e-4da0-9957-af2b571d47a2,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.3213500000000007
InSe_In64Ga3Se66S4_7729ad4e-636e-4b14-a6ec-7608374eda3e,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6145499999999995
InSe_In65Ga3Se65S4_cd5fa249-3106-4c92-8aaa-5d4d60a93627,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.8211999999999993
InSe_In65Ga2Se65S5_7a5c8996-593a-47b1-9a63-33f1c475a3f7,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6234500000000018
InSe_In64Ga3Se66S4_1a28a7fe-2e9a-4cda-bb09-b13b0cc4add2,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.9266499999999986
InSe_In67Ga3Se63S4_ed9b6a88-b9df-4a62-9e29-93e64dd51c22,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.8487999999999989
InSe_In68Ga2Se62S5_35afd7a6-ae26-4dad-8027-3d1da55e41ad,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.1355999999999984
InSe_In65Ga3Se65S4_fa77a407-1aae-4f79-862b-bb188ebf00d7,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.8869999999999987
InSe_In65Ga3Se65S2_24b268df-9338-4519-8aa4-b5fd3cc55efd,high_InSe,9.0,5.0,14.0,InSe_0.09722,0.5934999999999988
InSe_In65Ga4Se65S2_161757a1-921f-47ad-baf2-56612ead0a7f,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.474949999999998
InSe_In63Ga4Se67S2_eb9bbb76-81b1-4d09-99d9-ddb4de4443a8,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.7737499999999997
InSe_In63Ga5Se67S2_b5a7e45b-6be7-4bae-8425-9bf1641002ba,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.8294500000000014
InSe_In63Ga4Se67S4_2a32facb-0f83-4176-9e41-8f4de1a03fd3,high_InSe,6.0,8.0,14.0,InSe_0.09722,1.0009499999999996
InSe_In65Ga2Se65S3_bb05d3ed-2072-424e-bbe9-283526f350ca,high_InSe,9.0,5.0,14.0,InSe_0.09722,0.8432000000000013
InSe_In65Ga5Se65S4_f40f6a79-1be2-4f31-8603-7536aaea2c7e,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.823500000000001
InSe_In64Ga3Se66S3_d3b746e6-fcfe-4d40-8919-931ddacdf890,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.4133999999999993
InSe_In66Ga3Se64S4_a3b92621-0a5e-4388-9ab2-9b65d1fdb8be,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.7584999999999997
InSe_In66Ga2Se64S5_c0234c9e-deab-4422-9d82-2aa1fca28b45,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.5593000000000004
InSe_In65Ga5Se65S4_8c0deeab-1891-4f44-91b6-8ad8d7d9bae2,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.7724000000000011
InSe_In64Ga5Se66S1_8a3cbece-b0b5-4a3a-b4ad-162cc0fedaec,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.6109500000000008
InSe_In64Ga4Se66S3_f9fe1181-4524-451a-913e-a95786b7a088,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.25519999999999854
InSe_In64Ga4Se66S4_e8c4394b-f30a-4cc9-92e6-0d3015adedff,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.1980000000000004
InSe_In66Ga3Se64S5_a2c14d8f-1ade-4db3-a288-11dd5bff763f,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.7773000000000003
InSe_In64Ga4Se66S3_7841cb93-06aa-4fc7-a5fb-bbcd24fc9ea8,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.3248999999999995
InSe_In63Ga5Se67S3_fb289d1e-0769-46ac-a9d2-48d76400ea36,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.9396999999999984
InSe_In67Ga2Se63S4_b77ea9b7-c3a2-4ed6-85aa-464ac866fdcc,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.6609500000000015
InSe_In65Ga3Se65S4_afbe26ff-1595-4b56-a3d3-0e7d0017fbf7,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.7417999999999978
InSe_In68Ga2Se62S5_710b9b12-1888-4b51-aa0b-43a3b5911146,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6763999999999992
InSe_In62Ga5Se68S2_751a48b9-82cc-4d2a-8fc4-9523ddc76681,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6824999999999992
InSe_In64Ga5Se66S1_850b2f2f-e534-433c-b913-c4aa735de8c5,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.5592500000000005
InSe_In65Ga4Se65S5_d1226ebc-c5cb-43a8-afba-7707fe6ef153,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.8811000000000018
InSe_In67Ga2Se63S5_86eb4ba0-bf67-404b-90e1-269564bb7954,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6882000000000019
InSe_In65Ga5Se65S3_5b9fe9e4-c1b2-4d15-bd10-2263c2453cb9,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.7295999999999978
InSe_In64Ga4Se66S1_0f11a2f7-05ed-4bf6-adfe-cbad320c2988,high_InSe,9.0,5.0,14.0,InSe_0.09722,0.36079999999999934
InSe_In65Ga5Se65S3_ffdd09f6-59db-4bd0-9e33-1ddf769c1fa8,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.2859999999999996
InSe_In67Ga4Se63S5_509e815f-9930-478a-abff-d40798471d04,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.8674999999999997
InSe_In67Ga2Se63S4_852d2a4d-18d9-4a04-92f8-ed88623179a1,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.8236000000000008
InSe_In64Ga4Se66S4_8fdd442c-f83b-4eff-858b-7c7fb4567500,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.24254999999999782
InSe_In66Ga2Se64S5_d151eda4-28bd-465a-98d6-43eada611fc6,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.595699999999999
InSe_In65Ga4Se65S3_252b5a42-e9cc-4fe0-b78e-032469649795,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.8603500000000004
InSe_In62Ga5Se68S2_5445decf-de60-472c-bb3f-92b8890904e9,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6546499999999984
InSe_In67Ga3Se63S4_8e22acaf-e1a7-40f4-b61f-6bcf0173f615,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.8711000000000002
InSe_In64Ga3Se66S4_5670481e-4c2f-4fa4-907a-a47c3655eb88,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.4734499999999997
InSe_In62Ga5Se68S4_05438f4c-f7a4-4760-a0b0-9f483c6d35d8,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.9333999999999989
InSe_In65Ga5Se65S4_31dd89ca-1a90-4dda-8f87-2d3cc7886c21,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.9522500000000012
InSe_In63Ga5Se67S2_04cd308d-2fd0-43ab-ac05-2a332fbd25e4,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.5798000000000005
InSe_In64Ga3Se66S3_46673e29-8bb8-4530-bde2-64ab9ec6273d,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.9060499999999987
InSe_In65Ga4Se65S2_23d562d1-b99f-4f12-b350-37fbd7f15d7c,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.4374500000000019
InSe_In67Ga3Se63S4_e61ea3a3-ce10-4769-b6ae-1955bbdc94c1,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.37670000000000137
InSe_In65Ga2Se65S4_fc161b35-3b6d-4ee8-a5a5-f2981c16377b,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.7683499999999981
InSe_In65Ga2Se65S4_3e3d1a5c-faea-4e69-a7d0-15efa30426e0,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.8290499999999987
InSe_In64Ga4Se66S4_fbcd2899-c01e-4319-a1a5-8796733c6b73,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.8530499999999996
