_id,dataset_material,vacancy_sites,substitution_sites,defect_sites,band_gap_value,strata
MoS2_Mo61W2Se2S122_3f2d4e36-3850-46d1-b84c-3ff86a304a1d,high_MoS2,5.0,4.0,9.0,0.0863000000000013,21
MoS2_Mo59W2Se1S124_5fb7e335-9d0b-42ff-b3ca-b39ddfc590ba,high_MoS2,6.0,3.0,9.0,0.062899999999999,21
MoS2_Mo60W1Se2S123_922211da-898e-4576-b4f6-b2d9cb78234c,high_MoS2,6.0,3.0,9.0,0.0897000000000005,21
MoS2_Mo59W4Se2S124_d11b9747-381d-40be-998a-8212671ca97c,high_MoS2,3.0,6.0,9.0,0.3351000000000042,21
MoS2_Mo60W3Se2S123_298bfb69-9c1f-433c-aa84-14b81e5faaca,high_MoS2,4.0,5.0,9.0,0.3462000000000031,21
MoS2_Mo62W1Se2S121_3142b091-0c54-46c4-bbf7-4388ca40fbf4,high_MoS2,6.0,3.0,9.0,0.3783000000000029,21
MoS2_Mo61W1Se3S122_8cf14b47-1fe4-4b97-a1c3-c0c8ca2b3560,high_MoS2,5.0,4.0,9.0,0.3532999999999973,21
MoS2_Mo63Se5S120_b0edeceb-fcf0-45e3-b0a9-dac659d14588,high_MoS2,4.0,5.0,9.0,0.369099999999996,21
MoS2_Mo61W1Se2S122_25ad1244-1b93-411e-8cf5-d40650800800,high_MoS2,6.0,3.0,9.0,0.2680999999999969,21
MoS2_Mo61W1Se5S122_02d67556-fb33-4de7-be81-f2e8a0265d9f,high_MoS2,3.0,6.0,9.0,0.0914000000000001,21
MoS2_Mo62W2Se4S121_d3879422-30b8-43da-9b80-189b9e894a4a,high_MoS2,3.0,6.0,9.0,1.088000000000001,21
MoS2_Mo61W2Se3S122_06100125-874b-4eba-bf93-c0ca7eaac689,high_MoS2,4.0,5.0,9.0,0.3154000000000039,21
MoS2_Mo61W1Se2S122_cdd1a860-d689-44ed-931a-660dc2b9fbb4,high_MoS2,6.0,3.0,9.0,0.1304999999999978,21
MoS2_Mo59W3Se3S124_0e96499a-b40e-45b6-8672-f3b87e03c7d7,high_MoS2,3.0,6.0,9.0,0.3048000000000002,21
MoS2_Mo62W1Se4S121_341003cd-b12a-4cc9-84af-ec4bfa739de0,high_MoS2,4.0,5.0,9.0,0.153500000000001,21
MoS2_Mo62W1Se3S121_1137e862-0db9-4427-80f0-5c15ba244a47,high_MoS2,5.0,4.0,9.0,0.1263000000000005,21
MoS2_Mo60W1Se2S123_f49231d5-3cae-4f80-b973-d27afaedad11,high_MoS2,6.0,3.0,9.0,0.2723000000000013,21
MoS2_Mo64Se4S119_8c4d19c8-631d-43e1-88dc-f3bc8372f0ff,high_MoS2,5.0,4.0,9.0,0.5737000000000023,21
MoS2_Mo60W3Se2S123_cec1f4af-f623-4d87-9fb4-9383f5f8c6ad,high_MoS2,4.0,5.0,9.0,0.3671000000000006,21
MoS2_Mo62W1Se5S121_f4060812-3d31-4ccc-85ba-130812c15e84,high_MoS2,3.0,6.0,9.0,0.3502000000000009,21
MoS2_Mo62W2Se3S121_5ff34a9a-6d07-4751-a2c1-e22716a95ac6,high_MoS2,4.0,5.0,9.0,1.0094999999999956,21
MoS2_Mo62W1Se4S121_f84e52a4-a3d2-40ee-b8d3-49a625062d40,high_MoS2,4.0,5.0,9.0,0.1318000000000054,21
MoS2_Mo62W2Se3S121_6464524e-b919-437a-b0bc-6d9be552331a,high_MoS2,4.0,5.0,9.0,1.0454000000000008,21
MoS2_Mo60W2Se1S123_99f51605-083c-455a-ad85-8124c957c2db,high_MoS2,6.0,3.0,9.0,0.1576999999999984,21
MoS2_Mo61W2Se3S122_b6ed8f85-a366-4d81-a578-a74bf1aee7d5,high_MoS2,4.0,5.0,9.0,0.3293999999999997,21
MoS2_Mo61W3Se5S122_31406a91-ec66-4804-8f4f-9606299249aa,high_MoS2,1.0,8.0,9.0,1.1503000000000014,21
MoS2_Mo62W1Se4S121_5f97f77f-34bb-4313-aba5-78e7b41c4aab,high_MoS2,4.0,5.0,9.0,0.1709000000000031,21
MoS2_Mo62Se2S121_5ebbdd40-efbf-4675-aba9-ba1b36a7ac9c,high_MoS2,7.0,2.0,9.0,0.0998000000000018,21
MoS2_Mo60Se3S123_b572aab9-7750-4931-880b-aa90093a4cda,high_MoS2,6.0,3.0,9.0,0.1383999999999972,21
MoS2_Mo60W2Se1S123_1b4ede60-49f6-4860-a87e-ee940a20af56,high_MoS2,6.0,3.0,9.0,0.3141999999999996,21
MoS2_Mo59W1Se3S124_27463052-579f-4052-b730-26d78b0eb3fc,high_MoS2,5.0,4.0,9.0,0.242999999999995,21
MoS2_Mo58W3Se1S125_745d099e-fded-4268-8b40-129f9a9f4320,high_MoS2,5.0,4.0,9.0,0.2409999999999996,21
MoS2_Mo64Se4S119_38341b78-88d0-4b65-8bef-8d994a141976,high_MoS2,5.0,4.0,9.0,0.6629000000000005,21
MoS2_Mo62W1Se5S121_31abb189-1756-44fe-a2e0-b5778abf5829,high_MoS2,3.0,6.0,9.0,0.1589999999999989,21
MoS2_Mo60Se3S123_de76cb95-7816-4bd6-b375-64ee0b0ea952,high_MoS2,6.0,3.0,9.0,0.046200000000006,21
MoS2_Mo61W3Se3S122_7fcbcd95-f94d-4ac9-9365-9dbca7801b32,high_MoS2,3.0,6.0,9.0,1.0160999999999945,21
MoS2_Mo59W4Se1S124_7cce1837-723f-45ef-b08b-a81e580248af,high_MoS2,4.0,5.0,9.0,0.3922000000000025,21
MoS2_Mo63Se4S120_49b3879a-16f8-4248-84cb-3afc492aa2a7,high_MoS2,5.0,4.0,9.0,0.1443999999999974,21
MoS2_Mo63Se6S120_f57fb67c-ba6e-46f5-948c-d8e0ea237ddc,high_MoS2,3.0,6.0,9.0,0.1600999999999999,21
MoS2_Mo59W3Se3S124_31cd9af5-0f99-4167-ae50-aeb336372f8b,high_MoS2,3.0,6.0,9.0,0.2072000000000002,21
MoS2_Mo62W2Se3S121_36226879-a141-47a0-aca1-4af0c7fbac3b,high_MoS2,4.0,5.0,9.0,0.6968999999999994,21
MoS2_Mo62Se2S121_b7622d26-5ac6-487a-897b-02803dc6ddec,high_MoS2,7.0,2.0,9.0,0.0459999999999993,21
MoS2_Mo58W2S125_d803fd10-4f08-442d-b461-6a6d70a2fb3b,high_MoS2,7.0,2.0,9.0,0.1800999999999959,21
MoS2_Mo62Se5S121_8555b6a7-e65c-4435-be60-42f786915870,high_MoS2,4.0,5.0,9.0,0.2003999999999948,21
MoS2_Mo62Se3S121_a9a72e18-650a-4dd5-8a70-9754885ec081,high_MoS2,6.0,3.0,9.0,0.3003999999999962,21
MoS2_Mo63Se3S120_89d41f37-d492-4386-b667-193647b1ad88,high_MoS2,6.0,3.0,9.0,0.3467999999999946,21
MoS2_Mo62W1Se3S121_f35eda21-b33d-4b14-85f5-fcceb4361e6f,high_MoS2,5.0,4.0,9.0,0.125399999999999,21
MoS2_Mo61Se4S122_5884e0b0-d544-44c9-8787-883f1fde3d98,high_MoS2,5.0,4.0,9.0,0.0962000000000031,21
MoS2_Mo58W2Se1S125_0e6481b2-6c38-4b24-8b1d-da758f0ea118,high_MoS2,6.0,3.0,9.0,0.0831000000000017,21
MoS2_Mo62W1Se4S121_3a0882a1-4c99-4a52-99a0-831f4b431d4c,high_MoS2,4.0,5.0,9.0,0.1816000000000031,21
MoS2_Mo61W1Se4S122_1ca18d46-2dfc-4dd6-8d51-7fe56b6d561a,high_MoS2,4.0,5.0,9.0,0.3209000000000017,21
MoS2_Mo62W1Se4S121_1902c6da-5c84-456b-a87d-09bd62dcde43,high_MoS2,4.0,5.0,9.0,0.1666999999999987,21
MoS2_Mo60W3Se1S123_c3dc54f1-3d43-43ba-ad23-874ba09d65ee,high_MoS2,5.0,4.0,9.0,0.2653999999999996,21
MoS2_Mo59W3Se2S124_cec93f00-bff9-4d1e-8537-c8cf5f0658c4,high_MoS2,4.0,5.0,9.0,0.2656999999999954,21
MoS2_Mo62Se2S121_5d24eb40-7d4a-4487-a5d0-c813a182cc7c,high_MoS2,7.0,2.0,9.0,0.0731000000000037,21
MoS2_Mo61W3Se2S122_5e028483-5611-4c37-ac22-3d15ef6956f3,high_MoS2,4.0,5.0,9.0,1.0261999999999958,21
MoS2_Mo63Se6S120_f36823f5-3394-417d-9a9f-8f1bcce7a0f2,high_MoS2,3.0,6.0,9.0,0.2882999999999995,21
MoS2_Mo58W4Se1S125_2b7d2be0-7468-4eb1-8f99-c86ddbfe3545,high_MoS2,4.0,5.0,9.0,0.2644000000000019,21
MoS2_Mo60W3Se2S123_ba815b5e-2c0d-48a5-8d36-77b25cdb0f47,high_MoS2,4.0,5.0,9.0,0.3855999999999966,21
MoS2_Mo62W2Se3S121_cbc3cf3d-c3c5-4e17-870d-5b6ce730b47d,high_MoS2,4.0,5.0,9.0,0.6354000000000042,21
MoS2_Mo60W2Se3S123_ba19f56a-ede5-40c1-8d4f-538cfad9bb90,high_MoS2,4.0,5.0,9.0,0.3166999999999973,21
MoS2_Mo60W2Se2S123_008b6f10-761b-4396-aa88-32b98d67be80,high_MoS2,5.0,4.0,9.0,0.0858000000000061,21
MoS2_Mo63W1Se5S120_44fe6237-7cc6-49cd-9bfe-460e65ffd3b4,high_MoS2,3.0,6.0,9.0,1.082499999999996,21
MoS2_Mo62Se3S121_12b99baf-2c9e-4438-a21a-04f602ea3883,high_MoS2,6.0,3.0,9.0,0.1666000000000025,21
MoS2_Mo60W2Se4S123_c49f84b8-c445-4afa-8be4-de7ed270829f,high_MoS2,3.0,6.0,9.0,0.3248000000000033,21
MoS2_Mo63Se5S120_86afd8ec-411d-401c-880e-b70bc4b8c132,high_MoS2,4.0,5.0,9.0,0.1125999999999933,21
MoS2_Mo60W3Se4S118_95c78fd4-2dac-4776-90d8-fc4717abefb5,high_MoS2,7.0,7.0,14.0,0.3450999999999951,22
MoS2_Mo57W3Se4S121_6758394c-f227-4dc7-aefd-21e96f50a621,high_MoS2,7.0,7.0,14.0,0.1191999999999993,22
MoS2_Mo60W3Se4S118_d90c9468-a64e-4ec9-b1ab-7620788299fb,high_MoS2,7.0,7.0,14.0,0.1445000000000007,22
MoS2_Mo61W2Se7S117_24391ea4-1146-485b-9ad2-e1e8b3a348ce,high_MoS2,5.0,9.0,14.0,0.1021,22
MoS2_Mo58W3Se3S120_20271bf8-6105-4a87-bd42-1d808dcf0c6d,high_MoS2,8.0,6.0,14.0,0.0585000000000022,22
MoS2_Mo60W2Se5S118_96a9d748-c3dc-4e42-b150-0e4abfd085ee,high_MoS2,7.0,7.0,14.0,0.0826999999999955,22
MoS2_Mo58W2Se6S120_44557ba2-fcb9-47b6-867a-fa1765641441,high_MoS2,6.0,8.0,14.0,0.0409999999999968,22
MoS2_Mo60W4Se3S118_e5d98f56-f270-40d4-8b59-3a872dd3af5c,high_MoS2,7.0,7.0,14.0,0.8783999999999992,22
MoS2_Mo61W3Se6S117_7143dad8-39a3-42a2-bec1-cc448c105bb2,high_MoS2,5.0,9.0,14.0,0.9154000000000052,22
MoS2_Mo61Se8S117_96058f09-c46e-4e7b-b553-f2e2695e54cf,high_MoS2,6.0,8.0,14.0,0.0755999999999943,22
MoS2_Mo60W2Se6S118_bfe63e0b-33bf-4211-a5f8-ccf4e4b95187,high_MoS2,6.0,8.0,14.0,0.0587999999999979,22
MoS2_Mo56W4Se5S122_3b45923d-d8a8-4be4-ac6b-b322e9618270,high_MoS2,5.0,9.0,14.0,0.1630000000000038,22
MoS2_Mo60W3Se5S118_6280bda9-824c-4643-9c92-55c204c87f2a,high_MoS2,6.0,8.0,14.0,0.1014000000000052,22
MoS2_Mo61Se4S117_4079b58c-bddc-4ff0-80bb-67149a05bd12,high_MoS2,10.0,4.0,14.0,0.0290999999999996,22
MoS2_Mo58W3Se3S120_8225953b-ff7b-462e-a39f-7df093b03c1d,high_MoS2,8.0,6.0,14.0,0.0912000000000006,22
MoS2_Mo60W3Se5S118_415f58fa-1dfd-41e2-9e63-b369c8dbce33,high_MoS2,6.0,8.0,14.0,0.3665999999999982,22
MoS2_Mo59W2Se2S119_72ed5342-b778-4aac-83e6-96d3c9ad202a,high_MoS2,10.0,4.0,14.0,0.0987999999999971,22
MoS2_Mo60W1Se4S118_473bc551-a997-4fc5-b370-132038735c7c,high_MoS2,9.0,5.0,14.0,0.1512999999999991,22
MoS2_Mo58W4Se2S120_a4b1cee3-a785-44ac-be7c-13e632b95410,high_MoS2,8.0,6.0,14.0,0.0401000000000024,22
MoS2_Mo62Se5S116_5eb997c8-7faf-4a86-8597-2da8a2315890,high_MoS2,9.0,5.0,14.0,0.1709999999999993,22
MoS2_Mo57W4Se4S121_9de3abcb-e2f7-43f5-90f3-b2d69bfcb836,high_MoS2,6.0,8.0,14.0,0.2605000000000004,22
MoS2_Mo56W4Se3S122_33830040-3c4f-4946-bd8f-37e701069b74,high_MoS2,7.0,7.0,14.0,0.1173999999999964,22
MoS2_Mo60W1Se5S118_f695aaae-4b54-48c1-9c47-2d5e815da6d5,high_MoS2,8.0,6.0,14.0,0.0753000000000057,22
MoS2_Mo59W1Se4S119_909a688e-53a2-475d-9a31-0bd12201ef5d,high_MoS2,9.0,5.0,14.0,0.0439000000000007,22
MoS2_Mo61W2Se5S117_9a465b72-532a-4e73-8878-a2f46f45e07e,high_MoS2,7.0,7.0,14.0,0.3522999999999996,22
MoS2_Mo58W4Se3S120_b766cab5-595c-45f1-a71d-0fde609ac09b,high_MoS2,7.0,7.0,14.0,0.2531999999999996,22
MoS2_Mo57W4Se3S121_6336cbf0-4a5d-4404-8d30-790566398c96,high_MoS2,7.0,7.0,14.0,0.182700000000004,22
MoS2_Mo59W2Se6S119_57ceb745-64b3-4e75-8bbb-2407e129cac2,high_MoS2,6.0,8.0,14.0,0.0565999999999959,22
MoS2_Mo62W2Se4S116_ea9d5813-68c4-41b3-b6c8-acbece52f40f,high_MoS2,8.0,6.0,14.0,0.1256000000000057,22
MoS2_Mo59W2Se4S119_39119272-cacd-4a42-b90a-d3e7e2537390,high_MoS2,8.0,6.0,14.0,0.122799999999998,22
MoS2_Mo60W2Se7S118_df1251af-67ef-4ffe-bf22-cce70e2ae19b,high_MoS2,5.0,9.0,14.0,0.1098999999999961,22
MoS2_Mo56W4Se4S122_28ca496f-b60a-45fe-ac86-e08612cc2e8c,high_MoS2,6.0,8.0,14.0,0.0468000000000046,22
MoS2_Mo57W4Se3S121_23a2fc5e-21be-4f7e-a495-47fcff63812b,high_MoS2,7.0,7.0,14.0,0.0623000000000004,22
MoS2_Mo58W2Se3S120_94c8b6ad-0eeb-4f98-a436-a498818ca516,high_MoS2,9.0,5.0,14.0,0.0709000000000017,22
MoS2_Mo56W4Se1S122_dc05c576-af56-4203-89ea-12c432a1a34b,high_MoS2,9.0,5.0,14.0,0.0172000000000025,22
MoS2_Mo61W2Se3S117_5fb4fc6f-c2a9-4eed-9500-89c4ed76abff,high_MoS2,9.0,5.0,14.0,0.1559000000000026,22
MoS2_Mo59W2Se3S119_3147687c-6e3d-4d14-8e89-41c203406bb4,high_MoS2,9.0,5.0,14.0,0.0977999999999994,22
MoS2_Mo56W4Se3S122_1242fae0-208c-44f5-9381-bd7899406c9c,high_MoS2,7.0,7.0,14.0,0.1875,22
MoS2_Mo60W3Se3S118_24d407b9-3975-4934-887d-15f0173f8156,high_MoS2,8.0,6.0,14.0,0.1880000000000024,22
MoS2_Mo60W3Se7S118_5fdb6ea1-fe85-40e9-bc44-3cb84216f979,high_MoS2,4.0,10.0,14.0,0.1156999999999968,22
MoS2_Mo56W4Se2S122_61d5e59e-335f-4026-bf18-15769c43a20b,high_MoS2,8.0,6.0,14.0,0.1133999999999986,22
MoS2_Mo58W4Se1S120_660d6cb2-ebf0-47df-bde7-6109f5242562,high_MoS2,9.0,5.0,14.0,0.1454999999999984,22
MoS2_Mo58W4Se4S120_b31d5b94-df9b-43e9-8edf-0b7902fdacb4,high_MoS2,6.0,8.0,14.0,0.0578999999999965,22
MoS2_Mo57W4Se6S121_3248810e-b6ae-485f-96d4-cddbee583cd6,high_MoS2,4.0,10.0,14.0,0.0442000000000035,22
MoS2_Mo61W2Se8S117_ee97b6c7-a64a-450e-9813-965fe4300d61,high_MoS2,4.0,10.0,14.0,0.1597000000000008,22
MoS2_Mo62W2Se8S116_4e387d5a-4c2c-4e5d-8c3e-56fae9dc1520,high_MoS2,4.0,10.0,14.0,0.6503000000000014,22
MoS2_Mo58W4Se4S120_3a313d59-0ff7-4da0-9238-d04326b51e85,high_MoS2,6.0,8.0,14.0,0.0998000000000018,22
MoS2_Mo58W2Se5S120_c1057327-1e7f-4cf9-8bbb-51d792686170,high_MoS2,7.0,7.0,14.0,0.0970000000000013,22
MoS2_Mo61W2Se7S117_a194abdb-686b-4e55-bdad-f407799d6122,high_MoS2,5.0,9.0,14.0,0.2935999999999978,22
MoS2_Mo58W3Se2S120_5df4080c-c7de-4c42-a479-37b2353312f5,high_MoS2,9.0,5.0,14.0,0.1644999999999967,22
MoS2_Mo61W2Se7S117_acba3816-d32a-489c-9dd2-646ea4a1cd40,high_MoS2,5.0,9.0,14.0,0.3630000000000066,22
MoS2_Mo59W2Se5S119_222f8366-48e1-4077-a9b5-b15cc6bee59e,high_MoS2,7.0,7.0,14.0,0.1077000000000012,22
MoS2_Mo59W2Se7S119_539e5bc7-bf5b-4017-b190-23d40ffb865c,high_MoS2,5.0,9.0,14.0,0.0578000000000002,22
MoS2_Mo57W3Se4S121_fac36d54-ece3-4ebf-b318-6bf42b6fe9b5,high_MoS2,7.0,7.0,14.0,0.0915000000000034,22
MoS2_Mo58W4Se4S120_2fd4ac67-1750-4055-ad26-2145973a7001,high_MoS2,6.0,8.0,14.0,0.2946999999999988,22
MoS2_Mo59W3Se4S119_f024c245-ca4a-4a39-8370-d7bd17b9a82c,high_MoS2,7.0,7.0,14.0,0.1625999999999976,22
MoS2_Mo59W4Se4S119_3184cd50-f7a5-4bf6-86c6-4c5a83bc3562,high_MoS2,6.0,8.0,14.0,0.1281999999999996,22
MoS2_Mo62W2Se6S116_07c6781a-7665-42a0-a64b-b61ded79e3eb,high_MoS2,6.0,8.0,14.0,0.6516999999999982,22
MoS2_Mo59W3Se5S119_1aae2b6c-3acb-4fd6-b0f4-4065fc1c0969,high_MoS2,6.0,8.0,14.0,0.0805000000000006,22
MoS2_Mo59W1Se3S119_3702e941-ef4a-472b-87b5-d989bc80e041,high_MoS2,10.0,4.0,14.0,0.0478999999999985,22
MoS2_Mo57W3Se4S121_eca8e2cf-091c-407f-822e-83291f4d4df7,high_MoS2,7.0,7.0,14.0,0.1392999999999986,22
MoS2_Mo58W2Se5S120_97851dca-af0c-4289-a477-7a9c241cb53f,high_MoS2,7.0,7.0,14.0,0.1216000000000008,22
MoS2_Mo60W2Se3S118_18f13584-f31a-4d87-967e-54026c6dccbc,high_MoS2,9.0,5.0,14.0,0.0917999999999992,22
MoS2_Mo60W2Se5S118_bb37ad2a-8b69-4dbf-9bc9-b055ed0f53ef,high_MoS2,7.0,7.0,14.0,0.1861000000000032,22
MoS2_Mo60W3Se7S118_e7f10e2a-314a-45fe-9c05-ae962f44182f,high_MoS2,4.0,10.0,14.0,0.2953999999999936,22
MoS2_Mo58W4Se5S120_399b730b-d32d-4fcd-ac28-301b9d0d0278,high_MoS2,5.0,9.0,14.0,0.3740999999999985,22
MoS2_Mo61W1Se3S117_2f7ffc97-4f3a-47de-ad57-74690583b40e,high_MoS2,10.0,4.0,14.0,0.1270999999999986,22
MoS2_Mo58W4Se5S120_a6b31782-7d70-41f3-81b3-4ed7b5906264,high_MoS2,5.0,9.0,14.0,0.0904000000000024,22
MoS2_Mo60W1Se3S118_dc61a62e-0566-4b61-a708-308aaa33c839,high_MoS2,10.0,4.0,14.0,0.0556999999999945,22
MoS2_Mo60W1Se6S118_607abdef-de68-4a31-8438-a2221d42cb34,high_MoS2,7.0,7.0,14.0,0.0144999999999981,22
MoS2_Mo59W2Se4S119_91f45fe1-ccc2-4a06-a36a-7b1341a10355,high_MoS2,8.0,6.0,14.0,0.0703999999999993,22
MoS2_Mo59W3Se5S119_66db7e8c-f721-4d1e-839b-fc689cab9787,high_MoS2,6.0,8.0,14.0,0.1873000000000004,22
MoS2_Mo57W3Se4S121_1362ee62-e140-43ed-919e-c99cef040aa7,high_MoS2,7.0,7.0,14.0,0.1689999999999969,22
MoS2_Mo58W3Se4S120_a86b1869-46df-4fe5-aba8-175c1c6d5d37,high_MoS2,7.0,7.0,14.0,0.312899999999999,22
MoS2_Mo61W2Se5S117_e0b8e6fb-ad5c-490a-929b-33e56be0bb4b,high_MoS2,7.0,7.0,14.0,0.1642999999999972,22
MoS2_Mo59W3Se2S119_109f4819-c8a2-4e6e-9e58-f16fdb2cf978,high_MoS2,9.0,5.0,14.0,0.0533000000000001,22
MoS2_Mo60W2Se3S118_90654c6c-8ac6-4302-a464-4aef93f93bf9,high_MoS2,9.0,5.0,14.0,0.0476999999999989,22
MoS2_Mo60Se4S118_7d86d5a3-4f6b-478f-acbf-86a79584af9b,high_MoS2,10.0,4.0,14.0,0.0940000000000012,22
MoS2_Mo61W2Se8S117_84f38891-16dd-4050-8303-1dba3c98c793,high_MoS2,4.0,10.0,14.0,0.3782999999999958,22
MoS2_Mo61W2Se4S117_1b150e03-0024-426d-b410-9d865f76de1f,high_MoS2,8.0,6.0,14.0,0.3537999999999996,22
MoS2_Mo60W3Se3S118_69a6a908-3ca2-4916-a6a7-3f369fe67935,high_MoS2,8.0,6.0,14.0,0.1405999999999991,22
MoS2_Mo60W2Se3S118_e5f67bf0-0882-47a3-a53e-9ad35d0b5c66,high_MoS2,9.0,5.0,14.0,0.0979000000000027,22
MoS2_Mo59W2Se1S119_c87b2acc-4bca-4111-aa07-be4cc9f0d6d3,high_MoS2,11.0,3.0,14.0,0.054000000000002,22
MoS2_Mo61W2Se7S117_5b6cfa9d-2c93-48a7-9d8b-2ce596e90c53,high_MoS2,5.0,9.0,14.0,0.4249999999999971,22
MoS2_Mo62W1Se4S116_0133eadb-ab5e-455c-9c6a-28eba8997e91,high_MoS2,9.0,5.0,14.0,0.1355000000000004,22
MoS2_Mo58W3Se3S120_e4e58380-5b1a-4f25-8461-4c0ac3fcec71,high_MoS2,8.0,6.0,14.0,0.090600000000002,22
MoS2_Mo62W2Se8S116_feaec419-ac0e-4723-b508-26f32241b6fd,high_MoS2,4.0,10.0,14.0,0.9653000000000064,22
MoS2_Mo61W2Se7S117_23f73259-5199-41b3-a092-aecf34561bef,high_MoS2,5.0,9.0,14.0,0.1572999999999993,22
MoS2_Mo58W3Se4S120_06f0c341-e0b8-4747-a16b-edfd69ebd2f4,high_MoS2,7.0,7.0,14.0,0.255199999999995,22
MoS2_Mo59W3Se4S119_262a07b4-dc67-42a0-85eb-4324ae24a4c7,high_MoS2,7.0,7.0,14.0,0.3314000000000021,22
MoS2_Mo61W1Se6S117_96d22618-9d48-4d83-8220-8f155b10ae1a,high_MoS2,7.0,7.0,14.0,0.1379999999999981,22
MoS2_Mo61W2Se8S117_5b483d9c-4b87-4214-84ca-db090f068793,high_MoS2,4.0,10.0,14.0,0.1341000000000036,22
MoS2_Mo56W4Se5S122_07f31878-d635-41b5-83f5-36abc1694b37,high_MoS2,5.0,9.0,14.0,0.0914000000000001,22
MoS2_Mo59W3Se5S119_0928e327-ded2-4a29-b315-f060b901813c,high_MoS2,6.0,8.0,14.0,0.1848000000000027,22
MoS2_Mo60W1Se4S118_7026e542-581f-49af-b014-490c0065654d,high_MoS2,9.0,5.0,14.0,0.1032999999999972,22
MoS2_Mo60W3Se4S118_8dd82e57-09b3-4320-bf1d-a363762f9e3e,high_MoS2,7.0,7.0,14.0,0.2615000000000052,22
MoS2_Mo59W3Se5S119_a714b27a-cf0e-459d-b91f-61e44dffe044,high_MoS2,6.0,8.0,14.0,0.0685999999999964,22
MoS2_Mo62W1Se4S116_b4a405e8-4d73-40b7-8721-7dc749e8c97a,high_MoS2,9.0,5.0,14.0,0.0745999999999966,22
MoS2_Mo57W4Se4S121_2e33086c-ff21-4a5d-a16e-20536f30f88b,high_MoS2,6.0,8.0,14.0,0.1373999999999995,22
MoS2_Mo60W2Se7S118_af9410b2-ee7a-45dd-b9e4-e286833d9ad7,high_MoS2,5.0,9.0,14.0,0.1111999999999966,22
MoS2_Mo58W3Se6S115_9e16d787-4070-4413-8b19-9a393e2e50f0,high_MoS2,10.0,9.0,19.0,0.1541999999999959,23
MoS2_Mo58W4Se5S115_5dbee5b1-651c-4524-8cce-ad6d57a08c10,high_MoS2,10.0,9.0,19.0,0.0396,23
MoS2_Mo59W2Se8S114_44663681-c58d-40b3-beb0-f47681259f6e,high_MoS2,9.0,10.0,19.0,0.1460000000000008,23
MoS2_Mo58W3Se7S115_de9cb2e4-5eae-43a6-bf87-8bbb3fc3fa7e,high_MoS2,9.0,10.0,19.0,0.0279999999999986,23
MoS2_Mo59W3Se6S114_15195123-4aa3-439e-aec7-a344a9f8cd0f,high_MoS2,10.0,9.0,19.0,0.1454000000000022,23
MoS2_Mo59W2Se6S114_654fa5e6-b479-4cfd-a11f-3d31a6c23c47,high_MoS2,11.0,8.0,19.0,0.0745000000000004,23
MoS2_Mo59W3Se6S114_dfae1688-181c-4e33-9b3c-8b4488ff9e96,high_MoS2,10.0,9.0,19.0,0.0838000000000036,23
MoS2_Mo58W2Se7S115_6c833768-8a4e-4b31-bfab-51f01f59ea4c,high_MoS2,10.0,9.0,19.0,0.2531999999999996,23
MoS2_Mo59W2Se7S114_3eea7f4d-d408-41ed-8f8c-7c7bb0a92bef,high_MoS2,10.0,9.0,19.0,0.0253999999999976,23
MoS2_Mo59W3Se8S114_1c1d6591-2194-403e-beb8-5f17e1902ac1,high_MoS2,8.0,11.0,19.0,0.1922999999999959,23
MoS2_Mo56W4Se8S117_82828a4c-c639-4483-b501-271c2cfa2012,high_MoS2,7.0,12.0,19.0,0.0433999999999983,23
MoS2_Mo58W4Se5S115_3adf6f53-c56b-4916-a5d0-40c0453f92a6,high_MoS2,10.0,9.0,19.0,0.0692999999999983,23
MoS2_Mo56W4Se5S117_9212e829-eea9-471f-9567-49e171c11a1b,high_MoS2,10.0,9.0,19.0,0.3005999999999957,23
MoS2_Mo59W3Se8S114_6c710169-fcb3-4317-8db8-758851d33d7c,high_MoS2,8.0,11.0,19.0,0.1347999999999984,23
MoS2_Mo60W1Se8S113_e4e03296-7711-4310-b4b4-a8d2a1caf183,high_MoS2,10.0,9.0,19.0,0.1328000000000031,23
MoS2_Mo57W4Se7S116_249a7f77-d70c-45e9-be79-1512d15cc5ee,high_MoS2,8.0,11.0,19.0,0.0833999999999974,23
MoS2_Mo57W4Se8S116_5e5aea0b-578a-462b-a1de-113b3fc2335a,high_MoS2,7.0,12.0,19.0,0.0707999999999984,23
MoS2_Mo56W4Se7S117_f031e51f-8579-4c6d-b741-0c75c8f431bb,high_MoS2,8.0,11.0,19.0,0.0575000000000045,23
MoS2_Mo58W2Se7S115_94e8f60d-e705-46f9-a624-da05191856d0,high_MoS2,10.0,9.0,19.0,0.0426999999999964,23
MoS2_Mo58W2Se8S115_493cf143-1204-4289-a296-f85b37cedbce,high_MoS2,9.0,10.0,19.0,0.0899,23
MoS2_Mo61W2Se8S112_2a168810-1616-4909-a413-6dc0106050d7,high_MoS2,9.0,10.0,19.0,0.1664999999999992,23
MoS2_Mo60W1Se8S113_abcfb793-8191-4190-90cd-25b27277e99b,high_MoS2,10.0,9.0,19.0,0.0521999999999991,23
MoS2_Mo59W3Se8S114_d9cc0ae6-a41a-4631-8008-926f9add09f4,high_MoS2,8.0,11.0,19.0,0.1522999999999967,23
MoS2_Mo58W4Se6S115_6d17ded0-77c0-449f-932d-cef531f575bf,high_MoS2,9.0,10.0,19.0,0.0832999999999941,23
