_id,dataset_material,vacancy_sites,substitution_sites,defect_sites,to_strata,band_gap_value
GaSe_In2Ga69Se68S3_d964f20f-8883-4985-b0bb-0e4ae80bb8e9,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.1583000000000006
GaSe_In3Ga67Se70S1_79c2320b-386d-4fc1-b98f-343f3a88f308,high_GaSe,3.0,4.0,7.0,GaSe_0.04861,0.562599999999998
GaSe_In1Ga70Se67S2_488cdfa4-06c2-4f66-8bb8-b0ec241f97f1,high_GaSe,4.0,3.0,7.0,GaSe_0.04861,0.654399999999999
GaSe_In2Ga67Se70S2_1f78bcae-d482-423b-b0ab-eeff1c4e821c,high_GaSe,3.0,4.0,7.0,GaSe_0.04861,1.4487500000000004
GaSe_In3Ga68Se69S1_416ab8d2-7681-4f22-b445-756bf731424d,high_GaSe,3.0,4.0,7.0,GaSe_0.04861,0.13219999999999743
GaSe_In3Ga69Se68S2_c94e204f-32af-44eb-a19c-a206520213cc,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.2005000000000017
GaSe_In3Ga68Se69S1_79acc26d-f5a0-4ee2-b1df-2ebbcd4d7d21,high_GaSe,3.0,4.0,7.0,GaSe_0.04861,0.9793500000000002
GaSe_Ga71Se66S3_696c9533-abf9-489a-9520-e36a506be8aa,high_GaSe,4.0,3.0,7.0,GaSe_0.04861,0.876100000000001
GaSe_Ga71Se66S2_620c1616-ea08-463c-9db0-fe10b05bafe7,high_GaSe,5.0,2.0,7.0,GaSe_0.04861,0.5793999999999979
GaSe_In2Ga69Se68S3_2bff1efa-3ce2-4b82-b1a2-343f29260e8a,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.072849999999999
GaSe_In3Ga67Se70_be7e6bd4-4a4a-4415-8f74-75db3e6b0589,high_GaSe,4.0,3.0,7.0,GaSe_0.04861,1.1114999999999995
GaSe_In3Ga67Se70S2_9e36ae7f-00e9-436b-bf13-8129502e8f95,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.6254000000000008
GaSe_In2Ga69Se68S2_7e14b224-4984-4da2-822b-e18b87f8c057,high_GaSe,3.0,4.0,7.0,GaSe_0.04861,1.0325499999999987
GaSe_In2Ga69Se68S3_fd2ccf4f-d2c8-473d-b700-c2167a5602b3,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.102050000000002
GaSe_In2Ga68Se69S2_df48a0b3-6a11-4d36-9371-289aa948f061,high_GaSe,3.0,4.0,7.0,GaSe_0.04861,0.828599999999998
GaSe_In3Ga69Se68_85e0bfaf-6f7c-4a92-b25b-845cd9cca4f6,high_GaSe,4.0,3.0,7.0,GaSe_0.04861,0.9173999999999971
GaSe_Ga70Se67S2_32ad0302-c344-46f4-8693-8df2e0ec0795,high_GaSe,5.0,2.0,7.0,GaSe_0.04861,1.0202999999999989
GaSe_In2Ga69Se68S3_6f26814a-6c20-4f44-9775-16c374ef0dce,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.2348
GaSe_In5Ga65Se72_1f2137b7-3d1c-4c1d-a40f-40a2c1ddaa3d,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.4750000000000014
GaSe_In2Ga69Se68S2_994349bb-4608-4ab9-ba87-8cf360e13114,high_GaSe,3.0,4.0,7.0,GaSe_0.04861,1.0908500000000014
GaSe_In3Ga69Se68S4_d8cfa34f-1143-46c3-9061-901dd3f56eb4,high_GaSe,0.0,7.0,7.0,GaSe_0.04861,1.7858
GaSe_In2Ga69Se68S3_dafb629f-124f-45fc-b2bc-f870531d964a,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.2569499999999998
GaSe_In1Ga68Se69S1_a837fd88-5a74-4e6e-98f4-5b6417397e5a,high_GaSe,5.0,2.0,7.0,GaSe_0.04861,0.6499499999999987
GaSe_In2Ga65Se72_ebf512e4-3be0-4d76-af95-5850844d70fc,high_GaSe,5.0,2.0,7.0,GaSe_0.04861,0.9721999999999991
GaSe_In3Ga68Se69S2_03235344-7dfa-45da-b8ee-83906b6a5875,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.1689500000000006
GaSe_In1Ga69Se68S2_4e246190-8ae9-4502-8be8-1817fdff1052,high_GaSe,4.0,3.0,7.0,GaSe_0.04861,0.46899999999999764
GaSe_In4Ga67Se70S1_46ae426c-db57-4480-b3e7-2c25a488aeca,high_GaSe,2.0,5.0,7.0,GaSe_0.04861,1.136750000000001
GaSe_In2Ga66Se71_1600a2e2-a660-41ca-9dc3-b6eb028fe777,high_GaSe,5.0,2.0,7.0,GaSe_0.04861,1.1498000000000008
GaSe_In1Ga69Se65S4_02249b84-a78c-4687-9e50-fb6fed9c6899,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.9838000000000005
GaSe_In1Ga71Se63S5_23bf5367-5c58-49c5-a8b3-56072120d166,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.9317000000000011
GaSe_In1Ga68Se66S2_5f5445d7-9afb-4173-86d5-820dbfa72c7f,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.7371999999999979
GaSe_In3Ga67Se67S1_d97a7de7-bbe2-4670-87c9-12ff88161c8f,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,1.0016000000000016
GaSe_In4Ga64Se70_c3af868e-bb15-46ce-b431-316709dace93,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.38009999999999877
GaSe_In2Ga66Se68S1_a11259ba-7354-446d-bd75-067674be6956,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.36320000000000263
GaSe_In4Ga65Se69S2_bd43dccd-f72f-4fb5-b9e5-d4d8df6659a8,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.290049999999999
GaSe_In4Ga67Se67S2_035cdce4-a2c2-4ba9-ab4c-ed2a12bf7c13,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.5142999999999986
GaSe_In5Ga66Se68S2_ddc0a024-b5cd-49e8-863e-29ce9b8d29c6,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,1.142149999999999
GaSe_In2Ga66Se68S1_717422f5-8cb7-482d-bd81-b1df84a371e7,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.07630000000000337
GaSe_In4Ga64Se70S1_d7f1ce54-523c-4674-b8b7-c70f51c206f2,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,1.1346499999999988
GaSe_In4Ga66Se68S2_3a178704-366d-4ce0-8551-9b27e9fc4ac6,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.2125999999999983
GaSe_In3Ga68Se66S5_fe194f55-73d9-4d98-aaf3-e4244a7d4d61,high_GaSe,2.0,8.0,10.0,GaSe_0.06944,1.3110999999999997
GaSe_In5Ga65Se69S1_8edec0d3-9c10-40cf-8acb-bb9ac228c05c,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.9332999999999991
GaSe_In1Ga70Se64S5_ae04a5b3-bfd1-4aa0-b7c0-57ee850032e6,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.0587999999999997
GaSe_In1Ga70Se64S5_15a4dbb0-f507-4e85-b331-9c40d22a9523,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.9222999999999999
GaSe_In4Ga68Se66S2_603d7640-2e7a-4f0d-8e40-6ec0c93bd44d,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.6402000000000001
GaSe_In1Ga68Se66S4_0d41c812-2081-4ea4-b458-84678479a0ba,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.5793999999999997
GaSe_In1Ga69Se65S4_389ec4dc-36a2-4c96-babf-baa115b3ee0e,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.8019499999999979
GaSe_In2Ga67Se67S1_ea0fdddd-a28e-41d1-a2f5-1a06132f43e5,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.8047000000000004
GaSe_In2Ga68Se66S4_e3336317-eb16-4da7-8119-06a029b818c7,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.6803999999999988
GaSe_In5Ga65Se69S3_6f9a549c-db5c-4d72-b471-907a07cba0b8,high_GaSe,2.0,8.0,10.0,GaSe_0.06944,1.5951000000000004
GaSe_Ga70Se64S4_6666a267-b668-4436-a866-fdd6e395c44f,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.9137000000000022
GaSe_In1Ga67Se67S1_8df4e602-6350-4ef9-a139-2d2213ff8d6e,high_GaSe,8.0,2.0,10.0,GaSe_0.06944,0.5809000000000015
GaSe_In2Ga67Se67S2_10d8ddff-9937-4d72-8443-add3e5388c3a,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.689350000000001
GaSe_In5Ga66Se68_5223fb1a-ec2e-4c79-9a79-4d768bd0d780,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.5854499999999998
GaSe_In3Ga68Se66S2_89602c97-55fb-4749-95e6-3b4629857c03,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.9314499999999981
GaSe_In4Ga68Se66S5_4921b42e-4619-4dc3-aa08-96ee61874705,high_GaSe,1.0,9.0,10.0,GaSe_0.06944,1.3190999999999988
GaSe_In4Ga65Se69S2_64511aa8-d266-499f-b484-24eba199f3c7,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.7334500000000013
GaSe_In4Ga65Se69S2_40e4a400-0b6a-476e-829d-7f337dd43ffb,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.2902000000000022
GaSe_In5Ga64Se70_9e01ea7c-7844-4783-abae-f8c0f572e942,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.8286000000000016
GaSe_In3Ga66Se68S4_747f3562-5b1d-4366-bd29-076b7e34b1cd,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,1.478349999999999
GaSe_In1Ga66Se68S2_d467b9a4-7bbd-4c07-a219-7e3a1731bf46,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.8349499999999992
GaSe_In5Ga65Se69S2_100f38d8-34a6-4ed0-95b1-b5112e1a81ae,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,0.6350999999999996
GaSe_In3Ga66Se68S2_aa5bfe02-d720-441a-b84f-ec3dfb95d416,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.6168000000000013
GaSe_In3Ga67Se67S4_7e2a44be-e9ba-42d6-8160-272348f220b3,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,0.6644000000000005
GaSe_In3Ga65Se69S2_e19b4160-0612-4519-80c5-2bbde761b03a,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.6947499999999991
GaSe_In2Ga66Se68S2_6645a312-03ed-48bb-8282-4db3d0aaea65,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.5882000000000005
GaSe_In4Ga65Se69S1_792ebd8c-c387-4943-b718-9867c5352d1e,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.6595000000000013
GaSe_In5Ga67Se67_1534c9a7-30a2-46b8-b91b-5aac35fe4ed7,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.9032999999999998
GaSe_In4Ga65Se69S1_a70b6427-3953-4a4c-8d39-d9ad1ec24c28,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.671750000000003
GaSe_In3Ga68Se66S4_f017077f-b5db-4ed0-a743-09d82e3b4e7a,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,0.9122000000000003
GaSe_In3Ga67Se67S3_e037d00b-71d3-4979-8e54-e9647a17f6f2,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.1449500000000015
GaSe_In3Ga64Se70_440aaaed-dec8-456a-aa0b-1e2caa544701,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.7896000000000001
GaSe_In2Ga67Se67S3_41a293be-beb8-4da3-9c3a-8dbb37d1f69d,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.4014000000000024
GaSe_Ga69Se65S2_67c051f3-9446-465e-9b7b-84c237fa39f6,high_GaSe,8.0,2.0,10.0,GaSe_0.06944,0.6669
GaSe_In4Ga67Se67S2_078190c0-b0d7-409e-bab9-a77596956fa1,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.6053999999999995
GaSe_In1Ga68Se66S4_e58d07e6-dd0c-40e9-ba4f-3d861bc9aff4,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,1.195199999999998
GaSe_In5Ga66Se68S1_cbef32f2-0983-4ff2-90e7-0a1da1461ea6,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.0511499999999998
GaSe_In2Ga68Se66S1_632f02c5-7a2d-4556-b182-7e19d17ca5c5,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.7065999999999999
GaSe_In2Ga68Se66S1_443c47bd-9f5e-4336-a1c5-a9282811f6e0,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.8067999999999991
GaSe_In2Ga68Se66S1_046b1c6e-23b2-4541-a460-b446d4cee685,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.2757000000000005
GaSe_In3Ga67Se67S3_51cbb7a9-3a21-46f9-8b3b-a4f505ce0d3b,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.4693000000000005
GaSe_In2Ga66Se68S3_5d912d2c-b0d5-4961-b268-965bec6d563a,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,1.3225000000000016
GaSe_In5Ga67Se67S3_5c938e01-cdfd-4a53-bb61-ab7061cd015f,high_GaSe,2.0,8.0,10.0,GaSe_0.06944,1.1526000000000014
GaSe_In2Ga70Se64S5_9f484132-ceb5-46bb-8552-1ad66a0baeeb,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,0.8323999999999998
GaSe_In5Ga66Se68S2_89f89a1f-8ada-46e2-93bd-99edbc503114,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,1.1037
GaSe_In3Ga67Se67S3_492f17f9-3514-4cd4-9380-fe97af5106ea,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.6468000000000025
GaSe_In1Ga69Se65S4_c7c24005-f781-43af-8647-2145e5f07939,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.7617999999999991
GaSe_In2Ga69Se65S3_0627d757-2b24-4e84-a885-9bb5d259b57f,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.9291500000000017
GaSe_In2Ga67Se67S1_2974f9af-6b76-44a2-af5c-a10c4b8222ad,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.8340999999999994
GaSe_In2Ga65Se69S2_21bbe5a5-c8c1-499e-b8be-bc4c3653ee73,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,1.0967000000000002
GaSe_In1Ga70Se64S3_9af192cf-831d-4b8f-9cf9-b0543db7e137,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.4661500000000025
GaSe_In4Ga66Se68S1_9e268a88-2457-4e4e-b2e8-08ffc0bf3c25,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.6242999999999981
GaSe_In4Ga67Se67S3_bb21e77e-1004-4a64-b840-ce203cf4322e,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,1.137900000000002
GaSe_In2Ga69Se65S3_b065c761-ba83-4aae-9ebe-eb3e6cb45a52,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.45775000000000077
GaSe_In2Ga67Se67S4_da38ab35-e387-4bb8-ba46-cf9f12dfd9b2,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.8123499999999986
GaSe_In4Ga67Se67S2_8a6d904e-fd04-42de-ae72-c423dbb9befe,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.5820000000000007
GaSe_In3Ga67Se67S4_3e93a9ff-eabc-40b9-8d65-778e82077d84,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,1.2383999999999986
GaSe_In1Ga68Se66S5_e1c662ca-64b7-499e-b924-212dbf42e1a2,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.167250000000001
GaSe_In4Ga67Se67S2_c5c9e3e8-6cd9-43ef-b25b-756d98bb3760,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.32784999999999975
GaSe_In1Ga67Se67S2_502a8af3-5e96-4052-b8ed-8bbe1d475124,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,0.8404000000000007
GaSe_In2Ga70Se64S5_8642c460-ff61-494c-923d-a7d9d8853495,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,0.8419999999999987
GaSe_In2Ga69Se65S3_df94c6d4-f01a-40a2-8d5e-01e6b894555e,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.7317
GaSe_In2Ga67Se67S2_d46c59ef-a3ab-4f07-a884-499d328d7071,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,1.064
GaSe_In1Ga68Se66S4_5615cb8d-a71c-4680-ac9c-498596321d65,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.8919999999999995
GaSe_In2Ga70Se64S3_fab32c4f-3db1-451c-91ff-909d584ff5a1,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.5065000000000008
GaSe_In3Ga65Se69S1_0da9a574-0a08-46a5-a147-aef7eafbe3ca,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.7154999999999987
GaSe_In2Ga68Se66S2_1cacb613-ed31-441b-aa8f-4bdcab3c32fc,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.7118999999999982
GaSe_In2Ga68Se66S3_42c9b44a-5be7-432d-8c37-f1814140c0f0,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.9349999999999987
GaSe_In3Ga67Se67S3_5b36eb82-f80f-48e3-9e0d-4807a69e598e,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.6864999999999988
GaSe_In3Ga69Se65S2_6a6063ab-e133-4e31-a1c4-52cd83376ef0,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.7639000000000014
GaSe_In2Ga67Se67S2_a275dd4c-4853-4a85-a2e6-41e48ff17c20,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,1.1110000000000007
GaSe_In3Ga68Se66S3_13d427c5-326d-4b85-b083-37966342c905,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.0714000000000006
GaSe_In3Ga69Se65S3_55465be7-727b-4cd8-85fa-bc88ed62555d,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.7921999999999993
GaSe_In3Ga67Se67S3_2ea24896-e31e-4d89-a2b4-3103ad6be5e1,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.1665500000000009
GaSe_In5Ga65Se69S2_57f41c6c-1f4e-417f-be39-2473861f893d,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,1.2189999999999976
GaSe_In1Ga70Se64S5_691d1a6d-c83b-412b-b1c0-f8f13ce14678,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,1.081900000000001
GaSe_In2Ga69Se65S5_2637ea1e-39ad-4e07-9900-0ef8b3d62fc2,high_GaSe,3.0,7.0,10.0,GaSe_0.06944,0.9879499999999979
GaSe_In3Ga68Se66S1_191a8515-f5ec-49b0-a791-49b1bdc63dd3,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.6702499999999993
GaSe_In1Ga70Se64S3_f33f620f-53bc-4d68-972b-fe338723cbcc,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.3719000000000001
GaSe_In2Ga69Se65S4_0326be89-5369-4ab8-b65e-5939f1f31b7d,high_GaSe,4.0,6.0,10.0,GaSe_0.06944,0.5980000000000025
GaSe_In3Ga67Se67S2_c8aedc96-a951-4a3f-a1b9-05caa9fb475a,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.5884
GaSe_In3Ga67Se67_92187daa-8172-4dc5-99a8-1081a8802215,high_GaSe,7.0,3.0,10.0,GaSe_0.06944,1.012299999999998
GaSe_In1Ga71Se63S4_4230714f-d7ea-4403-84fb-1f15a26a9c0b,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,0.8740000000000006
GaSe_In3Ga65Se69S1_784f7848-ea31-455b-b20a-6e5aa400526f,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,1.0038499999999981
GaSe_In1Ga67Se67S3_59bbef96-894a-4add-9fa4-c33425d4cb36,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.9336999999999982
GaSe_In1Ga67Se67S3_ef083a2a-5eed-4c5f-8df2-970dac87a64e,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.2787000000000006
GaSe_In3Ga66Se68S2_59b9e204-4da1-4357-8080-363667fd5248,high_GaSe,5.0,5.0,10.0,GaSe_0.06944,1.0565000000000015
GaSe_In2Ga68Se66S2_60daecc1-0eec-45dd-8b0b-60c0544ed484,high_GaSe,6.0,4.0,10.0,GaSe_0.06944,0.6736000000000004
GaSe_Ga68Se62S5_5f809cec-1768-43b7-a12f-c59f96d5f88a,high_GaSe,9.0,5.0,14.0,GaSe_0.09722,0.7783999999999978
GaSe_In4Ga65Se65S5_49d1d452-562a-4d27-9842-8f0b743f0cac,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,0.9127499999999991
GaSe_In3Ga66Se64S5_c2287810-8310-4439-b3fe-5f5b25b2b94d,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.8076500000000024
GaSe_In3Ga67Se63S4_75968ea1-8c79-49e9-bcd3-0d4fef9e89a5,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.5838999999999981
GaSe_In5Ga63Se67S4_d062045e-3f16-4a09-b588-1a9f37e5c5ff,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,0.9879000000000016
GaSe_In1Ga67Se63S5_0651e0eb-ef22-42d6-ad73-aaacac3c2086,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.5699000000000005
GaSe_In1Ga68Se62S5_69017e8e-e5c4-4c6c-b630-a1f8334b4e99,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.5184999999999995
GaSe_In3Ga66Se64S3_24d58c42-4161-43c7-bf8a-d76327259750,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.5049500000000009
GaSe_In2Ga68Se62S5_8ddda8db-57f4-48d5-8bc3-a967b488b61e,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.6882000000000001
GaSe_In3Ga64Se66S4_e9acb2d2-1466-49be-af4a-50eab440b38b,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.6352499999999992
GaSe_In3Ga64Se66S3_08abc01a-8240-4c71-8984-de5b20bb6591,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,1.1632999999999996
GaSe_In3Ga65Se65S5_2ba8b913-a0e2-4e3c-8401-87b274d97d52,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,1.0820500000000024
GaSe_In5Ga64Se66S3_66de82e8-e939-444e-bf9e-fd52e2830e4e,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.8305500000000023
GaSe_In3Ga64Se66S3_1afa8894-2ea1-4932-985f-3292ea2ff46e,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.5939499999999995
GaSe_In1Ga66Se64S3_3c32016f-95d3-4695-9adf-b78f37af4e90,high_GaSe,10.0,4.0,14.0,GaSe_0.09722,0.6854500000000012
GaSe_In4Ga64Se66S2_e215e250-99bc-4d03-ab98-a69124c26026,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.47270000000000145
GaSe_In3Ga66Se64S4_14640869-22b7-4582-bddf-19550fcd73d1,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.7071999999999985
GaSe_In4Ga66Se64S3_7a5500e6-46be-41c7-b4a4-247987f44b21,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.7579000000000011
GaSe_In2Ga66Se64S4_538e652b-7011-48d1-aa6f-b0e2d67d0b34,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.3917999999999999
GaSe_In3Ga66Se64S5_df480038-f8d1-4437-97f9-43a315e01b5c,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.7250999999999994
GaSe_In3Ga65Se65S3_f78ab59c-a2d3-4734-9801-537254aba199,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.33859999999999957
GaSe_In4Ga63Se67S3_c775d2a7-5703-48b3-84f5-adf9baac4bc4,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.9995499999999993
GaSe_In4Ga64Se66S3_91093985-5b81-448b-b0eb-7f5591315f3d,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.9121000000000024
GaSe_In4Ga64Se66S5_1ad11dea-2253-43e8-a202-f5ec239822e8,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,0.9751499999999993
GaSe_In4Ga65Se65S2_8cd9fd23-4ce3-402c-998e-807a0c18798e,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.8004999999999995
GaSe_In3Ga66Se64S5_fcd22966-d528-42d3-83a8-e4e0e565f021,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.34490000000000265
GaSe_Ga67Se63S5_63ce5e76-983d-4aaf-8d5f-77b57be7c3ba,high_GaSe,9.0,5.0,14.0,GaSe_0.09722,0.9526500000000002
GaSe_In5Ga64Se66S2_e1e76cc4-25aa-4d00-9e6d-3fdd26cfb9b8,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.4723000000000006
GaSe_In4Ga66Se64S5_0ca3d911-5e77-424b-b7f4-7f589bdafb13,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,1.0521999999999991
GaSe_In4Ga66Se64S4_f2d3539c-e4b4-4f11-bbbf-d36f33abaf38,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.8261000000000003
GaSe_In3Ga64Se66S4_daf28799-90d3-48c7-a7a3-3e72de9d7e0a,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.3841499999999982
GaSe_In5Ga63Se67S4_f883b3c6-5251-450e-b19b-e0a252790ca0,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,0.9552500000000013
GaSe_In2Ga65Se65S2_8ac2e0c7-caf2-4728-9ed8-547e55a01bee,high_GaSe,10.0,4.0,14.0,GaSe_0.09722,0.9008000000000003
GaSe_In4Ga65Se65S3_30ca4451-0b98-401b-9292-5e7fae6c5041,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.6220000000000017
GaSe_In4Ga63Se67S1_d63cbbe4-0886-45fc-ac09-7648a193031c,high_GaSe,9.0,5.0,14.0,GaSe_0.09722,0.7678499999999993
GaSe_In4Ga65Se65S3_135d05a5-37ad-4c07-9d7a-8d33d166d1bc,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.3705500000000015
GaSe_In2Ga66Se64S3_98ed29dc-99e9-4c91-b419-11d85d62d35a,high_GaSe,9.0,5.0,14.0,GaSe_0.09722,0.6954000000000011
GaSe_In2Ga68Se62S5_c4256630-fdc9-4afd-ad38-03da8ed17558,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.7566000000000024
GaSe_In2Ga65Se65S2_505b8138-56cf-478e-8f79-2376a6782901,high_GaSe,10.0,4.0,14.0,GaSe_0.09722,0.570450000000001
GaSe_In5Ga64Se66S2_ffed14bc-3c7e-4477-9c51-1406467b282e,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.6906000000000017
GaSe_In3Ga67Se63S5_c7ed2abd-a1d9-4c32-bc3c-09d853e32869,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.34909999999999997
GaSe_In3Ga67Se63S5_5b43a859-a10b-4cff-be98-b56b9cc0004b,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.7735000000000003
