_id,dataset_material,vacancy_sites,substitution_sites,defect_sites,to_strata,Formation_Energy,band_gap_value
6141d0c94e27a1844a5f00e8,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.54252978000002,1.1500000000000057
6141d0cc9cbada84a86768ab,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8311962099998595,1.8090000000000046
6141d0ceee0a3fd43fb47abb,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.121672129999965,0.3498000000000019
6141d0cf3ac25c70a5c6c89b,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.81816723000012,0.3498000000000019
6141d0cf31cf3ef3d4a9ee2a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.41493114999999,0.41969999999999885
6141d0d04e27a1844a5f00ea,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.517663800000062,1.142400000000002
6141d0d29cbada84a86768ad,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8321224399998641,1.8085999999999984
6141d0d3baaf234b3529025e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.85534970999992,1.092800000000004
6141d0d5ee0a3fd43fb47abd,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.141522480000035,0.3990999999999971
6141d0d631cf3ef3d4a9ee2c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.43209281000004,0.4095999999999975
6141d0d74e27a1844a5f00ec,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.518116050000142,1.1418999999999997
6141d0dabaaf234b35290260,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.848936130000077,1.0837000000000003
6141d0dbee0a3fd43fb47abf,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14174859000012,0.40379999999999683
6141d0dd31cf3ef3d4a9ee2e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.41309534000011,0.34539999999999793
6141d0de4e27a1844a5f00ee,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.547346450000102,1.1787999999999954
6141d0e151c1cbd9654b8894,low_MoS2,2.0,0.0,2.0,MoS2_0.01042,21.817409020000106,1.0016999999999996
6141d0e2baaf234b35290262,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.929286210000093,0.6532000000000053
6141d0e2ee0a3fd43fb47ac1,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14154307000011,0.3977000000000004
6141d0e331cf3ef3d4a9ee30,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.39874288999995,0.3008999999999986
6141d0e59cbada84a86768af,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8316085999999245,1.8096999999999994
6141d0e54e27a1844a5f00f0,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.511248759999969,1.1452999999999989
6141d0e63ac25c70a5c6c89d,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.82280479000011,0.4186999999999941
6141d0e9ee0a3fd43fb47ac3,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14304437999998,0.40509999999999735
6141d0e9baaf234b35290264,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.85775351000006,1.1074000000000055
6141d0eb9cbada84a86768b1,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8313625099999058,1.808399999999999
6141d0ed4e27a1844a5f00f2,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.511213980000118,1.1477000000000004
6141d0ee31cf3ef3d4a9ee32,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.48506590999996,0.4157999999999973
6141d0f0ee0a3fd43fb47ac5,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14541591999999,0.4023000000000039
6141d0f1baaf234b35290266,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.86035562999995,1.0923999999999978
6141d0f29cbada84a86768b3,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8329643500000543,1.8093000000000004
6141d0f44e27a1844a5f00f4,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.50371341000007,1.146799999999999
6141d0f531cf3ef3d4a9ee34,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.46143264999996,0.36059999999999803
6141d0f53ac25c70a5c6c89f,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.818690040000014,0.34729999999999706
6141d0f6ee0a3fd43fb47ac7,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14165274000014,0.4035999999999973
6141d0f9baaf234b35290268,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.898642970000076,1.1184000000000012
6141d0f99cbada84a86768b5,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8309416300000407,1.8084999999999951
6141d0fb4e27a1844a5f00f6,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.521946730000106,1.1437999999999988
6141d0fc31cf3ef3d4a9ee36,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.44006230000009,0.35840000000000316
6141d1009cbada84a86768b7,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8328817799999229,1.8086999999999946
6141d100baaf234b3529026a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.884814590000126,1.1030999999999977
6141d102ee0a3fd43fb47ac9,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.12934681,0.3552999999999997
6141d1024e27a1844a5f00f8,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.51316855000007,1.1475000000000009
6141d10331cf3ef3d4a9ee38,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.05603826000011,0.07100000000000506
6141d1063ac25c70a5c6c8a1,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.305793890000054,0.14699999999999847
6141d1079cbada84a86768b9,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8049727499998767,1.808799999999998
6141d108baaf234b3529026c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.868384289999987,1.1081000000000003
6141d1094e27a1844a5f00fa,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.503509639999972,1.1479
6141d10b31cf3ef3d4a9ee3a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,39.49259537999997,0.15079999999999671
6141d10e9cbada84a86768bb,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8295501599999966,1.8087000000000018
6141d10eee0a3fd43fb47acb,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14574605000006,0.4024999999999963
6141d110baaf234b3529026e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.85652821000007,1.0949999999999989
6141d1104e27a1844a5f00fc,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.503441549999959,1.1465000000000032
6141d1159cbada84a86768bd,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8319908200000441,1.8093000000000004
6141d115ee0a3fd43fb47acd,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14914264000002,0.39569999999999794
6141d1174e27a1844a5f00fe,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.50723625000003,1.1443000000000012
6141d1173ac25c70a5c6c8a3,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.787523619999924,0.3814999999999955
6141d118baaf234b35290270,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.866781919999987,1.0808000000000035
6141d11931cf3ef3d4a9ee3c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.46368264999997,0.36079999999999757
6141d11c9cbada84a86768bf,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8312982499998611,1.808399999999999
6141d11cee0a3fd43fb47acf,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14447598000014,0.40149999999999864
6141d12031cf3ef3d4a9ee3e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.4276146700001,0.38240000000000407
6141d120baaf234b35290272,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.862963980000124,1.1098
6141d1224e27a1844a5f0100,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.511560720000059,1.144999999999996
6141d1239cbada84a86768c1,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8343119200000615,1.8074000000000012
6141d123ee0a3fd43fb47ad1,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.12801007000006,0.3917999999999964
6141d12731cf3ef3d4a9ee40,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.48038588999994,0.4084000000000003
6141d1283ac25c70a5c6c8a5,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.73836006999992,0.2991000000000028
6141d128baaf234b35290274,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.860275940000058,1.0851000000000042
6141d12a9cbada84a86768c3,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8318360800000733,1.8089999999999975
6141d12aee0a3fd43fb47ad3,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.143397029999946,0.4024999999999963
6141d12c4e27a1844a5f0102,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.511210850000023,1.1460000000000008
6141d12e31cf3ef3d4a9ee42,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.48109173999997,0.4070999999999998
6141d130cc0e69a0cf28ab6d,low_MoS2,1.0,1.0,2.0,MoS2_0.01042,12.56471784999998,1.131999999999998
6141d130baaf234b35290276,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.82666042999994,0.9414999999999978
6141d1319cbada84a86768c5,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8316375100000073,1.8085000000000022
6141d132ee0a3fd43fb47ad5,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,31.949671190000107,0.2500999999999962
6141d1334e27a1844a5f0104,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.537617960000059,1.144999999999996
6141d13631cf3ef3d4a9ee44,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.47034477999996,0.3370999999999995
6141d1399cbada84a86768c7,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8329844599999774,1.8093000000000004
6141d139baaf234b35290278,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.86565364000011,1.105799999999995
6141d13a3ac25c70a5c6c8a7,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.783494090000126,0.34380000000000166
6141d13b4e27a1844a5f0106,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.506789439999945,1.1496999999999957
6141d13e31cf3ef3d4a9ee46,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.453847859999954,0.3763000000000005
6141d13fee0a3fd43fb47ad7,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14497961000005,0.4025999999999996
6141d141baaf234b3529027a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.8716018,1.1000000000000014
6141d1419cbada84a86768c9,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8322219799999289,1.8093999999999966
6141d1434e27a1844a5f0108,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.514235549999992,1.1483999999999952
6141d14631cf3ef3d4a9ee48,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.45523023999995,0.3844000000000065
6141d147ee0a3fd43fb47ad9,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.12775340000006,0.35369999999999635
6141d1499cbada84a86768cb,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8337197699999592,1.8066999999999993
6141d14b4e27a1844a5f010a,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.510213649999994,1.1465999999999994
6141d14d31cf3ef3d4a9ee4a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.463943709999924,0.3873000000000033
6141d14e3ac25c70a5c6c8a9,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.775492659999976,0.38350000000000506
6141d14eee0a3fd43fb47adb,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.123104349999934,0.34369999999999834
6141d14ebaaf234b3529027c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.86681343999998,1.1047999999999973
6141d1509cbada84a86768cd,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8337757300000135,1.8085000000000022
6141d1534e27a1844a5f010c,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.507582750000008,1.1478000000000037
6141d15531cf3ef3d4a9ee4c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.42819211000001,0.3791000000000011
6141d155ee0a3fd43fb47add,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14296035999995,0.4036999999999935
6141d1589cbada84a86768cf,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8073649899999396,1.8070999999999984
6141d15b4e27a1844a5f010e,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.511918810000022,1.1437999999999988
6141d15bbaaf234b3529027e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.88858998,1.1054999999999993
6141d15dee0a3fd43fb47adf,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14957458000002,0.4048999999999978
6141d15d31cf3ef3d4a9ee4e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.42181745000012,0.3815000000000026
6141d1613ac25c70a5c6c8ab,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.732226830000094,0.3064999999999998
6141d1634e27a1844a5f0110,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.532122220000044,1.1382000000000048
6141d164baaf234b35290280,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.867692459999937,1.1077000000000012
6141d16431cf3ef3d4a9ee50,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.47841697000008,0.3359000000000023
6141d1659cbada84a86768d1,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.83299140999992,1.809199999999997
6141d16aee0a3fd43fb47ae1,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.12786531999994,0.3509999999999991
6141d16b4e27a1844a5f0112,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.505469610000116,1.142400000000002
6141d16cbaaf234b35290282,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.83584180000002,0.9408999999999992
6141d16c31cf3ef3d4a9ee52,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,40.97074646000006,0.15330000000000155
6141d16d9cbada84a86768d3,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8315150799998605,1.8102000000000018
6141d172ee0a3fd43fb47ae3,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14551922999998,0.40210000000000434
6141d1734e27a1844a5f0114,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.536622979999972,1.1347999999999985
6141d1743ac25c70a5c6c8ad,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.75652555999992,0.301400000000001
6141d1759cbada84a86768d5,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8321866599998771,1.8102000000000018
6141d17631cf3ef3d4a9ee54,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,40.97654466000013,0.15789999999999793
6141d179baaf234b35290284,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.88668681000012,1.1062000000000012
6141d179ee0a3fd43fb47ae5,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14420048999999,0.40520000000000067
6141d17c4e27a1844a5f0116,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.51196589000008,1.1459000000000046
6141d17d9cbada84a86768d7,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8318805399998723,1.8093000000000004
6141d17e31cf3ef3d4a9ee56,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.396460209999944,0.29990000000000094
6141d181ee0a3fd43fb47ae7,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14595708,0.4040999999999997
6141d182baaf234b35290286,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.897512349999936,1.1176999999999992
6141d1844e27a1844a5f0118,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.512098790000007,1.1463000000000036
6141d1859cbada84a86768d9,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8318512999998688,1.8094999999999999
6141d18631cf3ef3d4a9ee58,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.49773640000008,0.40729999999999933
6141d1883ac25c70a5c6c8af,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.776488010000016,0.42150000000000176
6141d189ee0a3fd43fb47ae9,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14307920000009,0.40269999999999584
6141d18c4e27a1844a5f011a,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.543830639999921,1.1784000000000034
6141d18d9cbada84a86768db,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8041099399999325,1.8086999999999946
6141d18d31cf3ef3d4a9ee5a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.47293639999994,0.41510000000000247
6141d190ee0a3fd43fb47aeb,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.12604175,0.376100000000001
6141d192baaf234b35290288,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.847200960000002,1.0938999999999979
6141d1949cbada84a86768dd,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.832146229999978,1.8091000000000008
6141d1944e27a1844a5f011c,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.509894390000024,1.1443999999999974
6141d19431cf3ef3d4a9ee5c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,40.97376212000013,0.15640000000000498
6141d198ee0a3fd43fb47aed,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,31.942468409999936,0.24630000000000507
6141d19b3ac25c70a5c6c8b1,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.32102313000011,0.15119999999999578
6141d19bbaaf234b3529028a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.856696139999933,1.095799999999997
6141d19c9cbada84a86768df,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8304712900000482,1.8093000000000004
6141d19c4e27a1844a5f011e,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.507499600000099,1.1497000000000028
6141d19d31cf3ef3d4a9ee5e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.43209579000013,0.3738000000000028
6141d1a0ee0a3fd43fb47aef,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.079159930000046,0.40729999999999933
6141d1a4baaf234b3529028c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.886240649999984,1.099899999999998
6141d1a49cbada84a86768e1,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8231074499998954,1.8055999999999983
6141d1a44e27a1844a5f0120,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.503365130000045,1.1473000000000013
6141d1a531cf3ef3d4a9ee60,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.46108092999994,0.36990000000000123
6141d1a8ee0a3fd43fb47af1,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.148812110000094,0.4007999999999967
6141d1ac9cbada84a86768e3,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8232500199998753,1.806199999999997
6141d1ac4e27a1844a5f0122,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.512816920000002,1.1450999999999993
6141d1ad31cf3ef3d4a9ee62,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.450452580000004,0.3855000000000004
6141d1adbaaf234b3529028e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.884752579999933,1.1012999999999948
6141d1ae3ac25c70a5c6c8b3,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.816259690000074,0.3412000000000006
6141d1b1ee0a3fd43fb47af3,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.12262789999998,0.3509999999999991
6141d1b54e27a1844a5f0124,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.532306280000082,1.1376999999999953
6141d1b59cbada84a86768e5,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8305891399999723,1.8083000000000027
6141d1b531cf3ef3d4a9ee64,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.48544226999998,0.41159999999999997
6141d1b6baaf234b35290290,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.931474660000042,0.652000000000001
6141d1bd4e27a1844a5f0126,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.535608460000073,1.1473999999999975
6141d1bd9cbada84a86768e7,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8323555399999236,1.8097999999999956
6141d1bd31cf3ef3d4a9ee66,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.433976790000045,0.41029999999999944
6141d1c23ac25c70a5c6c8b5,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,48.51100441000009,0.2983000000000047
6141d1c54e27a1844a5f0128,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.528187930000083,1.1400000000000006
6141d1c531cf3ef3d4a9ee68,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.41661487000006,0.41199999999999903
6141d1c7baaf234b35290292,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.89972674,1.1278000000000006
6141d1c89cbada84a86768e9,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8315847900000222,1.8085000000000022
6141d1c8ee0a3fd43fb47af5,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14562120999993,0.4011999999999958
6141d1cd31cf3ef3d4a9ee6a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,40.97152739000008,0.1559999999999988
6141d1cd4e27a1844a5f012a,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.507250879999926,1.144900000000007
6141d1cf9cbada84a86768eb,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8291322299998569,1.8078999999999965
6141d1d0ee0a3fd43fb47af7,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.145565219999966,0.3999999999999986
6141d1d1baaf234b35290294,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.88449375000004,1.101700000000001
6141d1d531cf3ef3d4a9ee6c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.47549152000006,0.3323999999999998
6141d1d64e27a1844a5f012c,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.509967630000144,1.1469000000000023
6141d1dabaaf234b35290296,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.88312199999995,1.1033000000000044
6141d1daee0a3fd43fb47af9,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14438607999999,0.40210000000000434
6141d1de31cf3ef3d4a9ee6e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.413395140000105,0.3644999999999996
6141d1de4e27a1844a5f012e,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.512426649999977,1.1462999999999965
6141d1e2ee0a3fd43fb47afb,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.1469747200001,0.402000000000001
6141d1e3baaf234b35290298,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.81472471999995,0.9433000000000007
6141d1e59cbada84a86768ed,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8337011099999359,1.8072000000000017
6141d1e74e27a1844a5f0130,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.506314909999926,1.1445000000000007
6141d1e731cf3ef3d4a9ee70,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.420825520000065,0.41450000000000387
6141d1e73ac25c70a5c6c8b7,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.81365450000013,0.33799999999999386
6141d1ebee0a3fd43fb47afd,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.12142508999999,0.3485999999999976
6141d1ecbaaf234b3529029a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.882779929999963,1.1040000000000063
6141d1ee9cbada84a86768ef,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8309049700000628,1.8092000000000041
6141d1ef4e27a1844a5f0132,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.503234470000077,1.1469999999999985
6141d1ef31cf3ef3d4a9ee72,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.456954670000144,0.35949999999999704
6141d1f3ee0a3fd43fb47aff,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.090258299999945,0.4031999999999982
6141d1f6baaf234b3529029c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.868807860000054,1.0870999999999995
6141d1f69cbada84a86768f1,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8312249499999211,1.8094999999999999
6141d1f831cf3ef3d4a9ee74,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.45984678000009,0.36529999999999774
6141d1f84e27a1844a5f0134,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.50032927000009,1.150500000000001
6141d1fb3ac25c70a5c6c8b9,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,50.801570759999926,0.3930000000000007
6141d1fcee0a3fd43fb47b01,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,31.954537430000062,0.2623999999999995
6141d20031cf3ef3d4a9ee76,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.45529974000006,0.3935999999999993
6141d2014e27a1844a5f0136,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.512926280000126,1.1475000000000009
6141d204baaf234b3529029e,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.851377180000092,1.0947000000000031
6141d2049cbada84a86768f3,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8312426899998968,1.8100000000000023
6141d205ee0a3fd43fb47b03,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,31.957239770000104,0.26190000000000424
6141d20931cf3ef3d4a9ee78,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.402026660000004,0.29809999999999803
6141d2094e27a1844a5f0138,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.510510379999939,1.1437999999999988
6141d20d9cbada84a86768f5,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8267287900000042,1.8064000000000036
6141d20dee0a3fd43fb47b05,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,31.951093119999985,0.26190000000000424
6141d2113ac25c70a5c6c8bb,low_MoS2,3.0,0.0,3.0,MoS2_0.01562,48.83114388000005,0.1735000000000042
6141d21131cf3ef3d4a9ee7a,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,40.96716189000013,0.15699999999999648
6141d2124e27a1844a5f013a,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.513347320000118,1.1437999999999988
6141d213baaf234b352902a0,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.889667390000106,1.0959000000000003
6141d216ee0a3fd43fb47b07,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,31.95100027000011,0.2504999999999953
6141d21b4e27a1844a5f013c,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,8.511692679999921,1.1465999999999994
6141d21c9cbada84a86768f7,low_MoS2,0.0,3.0,3.0,MoS2_0.01562,-0.8330882800000268,1.807699999999997
6141d21dbaaf234b352902a2,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,17.87521291999996,1.089100000000002
6141d21fee0a3fd43fb47b09,low_MoS2,1.0,2.0,3.0,MoS2_0.01562,32.14649159000008,0.40279999999999916
6141d22231cf3ef3d4a9ee7c,low_MoS2,2.0,1.0,3.0,MoS2_0.01562,41.46648397999998,0.3371999999999957
