,_id,dataset_material,band_gap_value,strata
2379,MoS2_Mo57W3Se8S116_6fd7edf4-b5bc-4ece-b78f-d25e3e167870,high_MoS2,0.05930000000000035,23
2380,MoS2_Mo58W3Se8S115_aa74e1b4-fdfd-4597-99e7-aa7f3a9a162b,high_MoS2,0.03949999999999676,23
2381,MoS2_Mo57W4Se4S116_53cd9ad0-7fee-47de-8f69-7361082e1f9f,high_MoS2,0.07849999999999824,23
2382,MoS2_Mo57W3Se5S116_3eec30d0-786f-40ab-ba11-33f819868407,high_MoS2,0.09380000000000166,23
2383,MoS2_Mo59W3Se7S114_172e32ae-f826-444b-a4f7-966a1c9547dd,high_MoS2,0.15330000000000155,23
2384,MoS2_Mo57W3Se6S116_3e167e35-8d87-4a80-a8d0-7eae2b6f2c68,high_MoS2,0.07130000000000081,23
2385,MoS2_Mo59W4Se8S114_8eac7835-f27a-4d88-bcd3-6b36c9b29a6f,high_MoS2,0.13819999999999766,23
2386,MoS2_Mo57W3Se4S116_e51d5587-6968-4ff3-91c4-d1a29590c814,high_MoS2,0.04250000000000398,23
2387,MoS2_Mo56W4Se6S117_79048c08-9802-4e5d-85f2-4f25752aef99,high_MoS2,0.06770000000000209,23
2388,MoS2_Mo60W1Se8S113_e8875fa2-1301-486a-847f-3ed6fea4a2fc,high_MoS2,0.04410000000000025,23
2389,MoS2_Mo56W4Se4S117_e2eaecd5-5bc3-41f5-9b98-871eef79ecc0,high_MoS2,0.11769999999999925,23
2390,MoS2_Mo58W4Se5S115_4741958d-cf84-4abd-b1a5-c83d776b34cb,high_MoS2,0.06569999999999965,23
2391,MoS2_Mo57W3Se5S116_ca23f7e4-4dfe-47d3-ac26-0626216fe102,high_MoS2,0.0788999999999973,23
2392,MoS2_Mo56W4Se4S117_9df8176f-1a41-4d9d-a2e3-2d4b0aac5937,high_MoS2,0.06780000000000541,23
2393,MoS2_Mo60W3Se8S113_463bceef-bfc7-4342-896d-c97abc993608,high_MoS2,0.060499999999997556,23
2394,MoS2_Mo57W4Se6S116_548cfec8-3934-44cf-9a2a-39a02fe542c3,high_MoS2,0.21340000000000003,23
2395,MoS2_Mo58W2Se5S115_f6cb9220-b29b-4f9d-a819-c0b545dcad83,high_MoS2,0.054000000000002046,23
2396,MoS2_Mo60W1Se8S113_cad37232-14cf-4082-82b2-8f2fff8589dc,high_MoS2,0.1484000000000023,23
2397,MoS2_Mo58W4Se7S115_45ab9c26-4ebc-4ce0-97fe-d564b00710dc,high_MoS2,0.11229999999999762,23
2398,MoS2_Mo61W3Se8S112_33c12b3c-a550-41c6-83fa-465d844bcdb9,high_MoS2,0.5771000000000015,23
2399,MoS2_Mo58W3Se6S115_2d8a6fd3-578c-492d-badf-a2ddd72cd42e,high_MoS2,0.14580000000000126,23
2400,MoS2_Mo56W4Se8S112_5dd2c0a2-0440-41d7-8fa3-b971ca209768,high_MoS2,0.09270000000000067,24
2401,MoS2_Mo56W4Se8S112_6c12391f-b0df-433c-ab8b-c12341e379a0,high_MoS2,0.05740000000000123,24
2402,MoS2_Mo56W4Se8S112_e9be5b07-1e2d-49b6-bdc1-0741aef10742,high_MoS2,0.035799999999994725,24
2403,MoS2_Mo56W4Se8S112_523fb4be-68bf-4a72-baec-e5c87a62e23b,high_MoS2,0.06419999999999959,24
2404,MoS2_Mo56W4Se8S112_d6be788c-6036-4c1a-81fa-bd8557fbd1db,high_MoS2,0.11010000000000275,24
2405,MoS2_Mo56W4Se8S112_f8d8f12d-db2e-442e-8fc0-83e1de831e8d,high_MoS2,0.03920000000000101,24
2406,MoS2_Mo56W4Se8S112_ac74d1fd-0535-4d75-99f6-70ed37048bc5,high_MoS2,0.05810000000000315,24
2407,MoS2_Mo56W4Se8S112_f4e57635-5d1e-4fd8-b990-5d69943a6cb1,high_MoS2,0.12180000000000035,24
2408,MoS2_Mo56W4Se8S112_40838dd0-d74b-4bf4-9573-05d9c62e50a9,high_MoS2,0.07169999999999987,24
2409,MoS2_Mo56W4Se8S112_fd3b5398-b2a8-47cd-917d-e2f441d59c47,high_MoS2,0.08500000000000085,24
2410,MoS2_Mo56W4Se8S112_bd784381-869a-415c-9a6f-ac4aca82fa73,high_MoS2,0.1424999999999983,24
2411,MoS2_Mo56W4Se8S112_cd98eebe-1a5f-4b04-acf7-dde298da7e8b,high_MoS2,0.11909999999999599,24
2412,MoS2_Mo56W4Se8S112_71773d1c-20a4-483f-8cab-0d652d2b3473,high_MoS2,0.12569999999999482,24
2413,MoS2_Mo56W4Se8S112_80b23e40-43c5-4536-a475-c5904598995b,high_MoS2,0.022700000000000387,24
2414,MoS2_Mo56W4Se8S112_3333edac-c761-4075-b9d1-bec4b78cc7c6,high_MoS2,0.05109999999999815,24
2415,MoS2_Mo56W4Se8S112_c1e41ee4-fcd4-4aba-911c-6fcacfb4caff,high_MoS2,0.04919999999999902,24
2416,MoS2_Mo56W4Se8S112_216a263c-ce57-4791-809d-79bca77cd950,high_MoS2,0.1302999999999983,24
2417,MoS2_Mo56W4Se8S112_0ce2ad70-8470-49c6-8fd5-2d369fbf9c88,high_MoS2,0.08400000000000318,24
2418,MoS2_Mo56W4Se8S112_c40958fc-c107-42d8-b128-fcdbf3bbf58e,high_MoS2,0.20989999999999753,24
2419,MoS2_Mo56W4Se8S112_aa389435-18d9-45c4-bdfb-9bb47c72f2b7,high_MoS2,0.03550000000000608,24
2420,MoS2_Mo56W4Se8S112_21e7c4b7-401f-4326-ac50-8cc335bfceb2,high_MoS2,0.07559999999999434,24
2421,MoS2_Mo56W4Se8S112_faa2315d-8640-453d-a94b-b325017cf6b2,high_MoS2,0.08109999999999928,24
2422,MoS2_Mo56W4Se8S112_e09bb804-fa9e-47a2-b857-84977814f320,high_MoS2,0.08840000000000003,24
2423,MoS2_Mo56W4Se8S112_15076d7d-0272-4bdf-b81c-34bbdcaadc93,high_MoS2,0.04339999999999833,24
2424,MoS2_Mo56W4Se8S112_fb40f659-c809-4520-abe3-34ef53669947,high_MoS2,0.12890000000000157,24
2425,MoS2_Mo56W4Se8S112_ae32119b-0f38-41b1-8b2d-5c0ad9cc0ce3,high_MoS2,0.11160000000000281,24
2426,MoS2_Mo56W4Se8S112_e2150770-4d62-473e-9b4f-26574f51bde6,high_MoS2,0.1407000000000025,24
2427,MoS2_Mo56W4Se8S112_14c8633d-fd27-464a-a1a1-b1f18c8c1ef2,high_MoS2,0.07969999999999544,24
2428,MoS2_Mo56W4Se8S112_05527de4-6f0e-4fc4-8550-eebe26f9dc23,high_MoS2,0.11629999999999541,24
2429,MoS2_Mo56W4Se8S112_805e6a2d-b671-4b04-ac99-63257945e057,high_MoS2,0.03930000000000433,24
2430,MoS2_Mo56W4Se8S112_1aa55d71-a0a9-4ea6-a14c-0d4ddcdbb8e2,high_MoS2,0.03849999999999909,24
2431,MoS2_Mo56W4Se8S112_0a1ef46e-f2cf-46ad-bde3-6266bd5616fc,high_MoS2,0.026299999999999102,24
2432,MoS2_Mo56W4Se8S112_b0e33f59-3978-4429-94bd-9cc757b328d9,high_MoS2,0.10460000000000491,24
2433,MoS2_Mo56W4Se8S112_eb67580c-9cfa-47d2-89db-6c30f3d66276,high_MoS2,0.09029999999999916,24
2434,MoS2_Mo56W4Se8S112_db006a7c-9a1c-4ca9-a978-2bedcbbf9db8,high_MoS2,0.11240000000000094,24
2435,MoS2_Mo56W4Se8S112_db23a470-36c5-49ed-8f24-042303774eff,high_MoS2,0.04820000000000135,24
2436,MoS2_Mo56W4Se8S112_3b3733f7-cc78-4bc5-a621-10d748474a17,high_MoS2,0.0706999999999951,24
2437,MoS2_Mo56W4Se8S112_0a0097da-b4be-41b0-9ae7-aa9193ab9ad2,high_MoS2,0.1296999999999997,24
2438,MoS2_Mo56W4Se8S112_16fba26c-972f-4253-a897-ce22941a0a2f,high_MoS2,0.08009999999999451,24
2439,MoS2_Mo56W4Se8S112_d22abda0-4c71-4450-9694-5c2d7ad07b15,high_MoS2,0.09940000000000282,24
2440,MoS2_Mo56W4Se8S112_150dbbb5-6c65-4b9b-9cef-f8fc7861e396,high_MoS2,0.013999999999995794,24
2441,MoS2_Mo56W4Se8S112_cd02d5f6-a0ee-4eea-a485-5c5026b0f76f,high_MoS2,0.09779999999999944,24
2442,MoS2_Mo56W4Se8S112_51038873-f6fe-4245-864a-2865146b0dbb,high_MoS2,0.06710000000000349,24
2443,MoS2_Mo56W4Se8S112_0437f58e-6545-4a2b-b40a-7036e48c865c,high_MoS2,0.059600000000003206,24
2444,MoS2_Mo56W4Se8S112_842e5cf0-c6aa-4bbb-a800-47ec7eccff22,high_MoS2,0.07529999999999859,24
2445,MoS2_Mo56W4Se8S112_e1319b3d-edfa-46ec-8424-eea3791d7f77,high_MoS2,0.12750000000000483,24
2446,MoS2_Mo56W4Se8S112_f8a4c564-d25d-45bd-8f3a-2202a1863cde,high_MoS2,0.06700000000000017,24
2447,MoS2_Mo56W4Se8S112_b3488b87-6a9f-4049-9e48-47c44327c101,high_MoS2,0.06879999999999598,24
2448,MoS2_Mo56W4Se8S112_c24702b0-150e-47d0-89c3-6f2b8b4d3798,high_MoS2,0.07330000000000325,24
2449,MoS2_Mo56W4Se8S112_51f5e3a7-6d9a-44c7-a9ae-81d71eb0be7b,high_MoS2,0.06360000000000099,24
2450,MoS2_Mo56W4Se8S112_9a505cf8-52ad-443b-ae19-9d9592b14dd5,high_MoS2,0.06389999999999674,24
2451,MoS2_Mo56W4Se8S112_c8691943-0ad0-4b5a-82dc-32b809b03020,high_MoS2,0.036000000000001364,24
2452,MoS2_Mo56W4Se8S112_bbee3180-fe7e-46db-b095-2329dfd3011f,high_MoS2,0.022700000000000387,24
2453,MoS2_Mo56W4Se8S112_c7520f84-ad8c-49d1-9e4b-8696e59fc445,high_MoS2,0.056100000000000705,24
2454,MoS2_Mo56W4Se8S112_2eeb8893-d583-4552-97a6-bdfffec84276,high_MoS2,0.06320000000000192,24
2455,MoS2_Mo56W4Se8S112_a0fd15a0-de77-44e9-9262-2095f870cf28,high_MoS2,0.08639999999999759,24
2456,MoS2_Mo56W4Se8S112_81277bea-2424-4f4d-9cd8-6d208626c851,high_MoS2,0.06299999999999528,24
2457,MoS2_Mo56W4Se8S112_24a72530-aa36-449d-aba5-d0666ea546ce,high_MoS2,0.030899999999995487,24
2458,MoS2_Mo56W4Se8S112_076dcfe1-aaa8-48db-9bb0-53f5bc8de9dd,high_MoS2,0.057800000000000296,24
2459,MoS2_Mo56W4Se8S112_8ec276b3-2d33-4e49-b416-c759b004cd53,high_MoS2,0.19299999999999784,24
2460,MoS2_Mo56W4Se8S112_39742825-b668-4e35-9580-eb5fc198182d,high_MoS2,0.06759999999999877,24
2461,MoS2_Mo56W4Se8S112_fd513f48-d881-424a-b1ee-d5ee17771f5c,high_MoS2,0.05460000000000065,24
2462,MoS2_Mo56W4Se8S112_7f2134a7-5b16-45a1-be82-d74a74afdca6,high_MoS2,0.044000000000004036,24
2463,MoS2_Mo56W4Se8S112_3b9d2bad-b893-44ba-9e65-b3d50abbad79,high_MoS2,0.19559999999999889,24
2464,MoS2_Mo56W4Se8S112_0c1b8bd3-3702-4366-a2b0-60f8b27d00d1,high_MoS2,0.22099999999999653,24
2465,MoS2_Mo56W4Se8S112_638bcb3c-077b-4e5a-9ed5-2a6658996ad6,high_MoS2,0.03920000000000101,24
2466,MoS2_Mo56W4Se8S112_91535466-e026-4dcf-a093-39d29dd0f7e5,high_MoS2,0.017600000000001614,24
2467,MoS2_Mo56W4Se8S112_a22f9996-88a4-4659-826c-cb57f2b1a134,high_MoS2,0.03779999999999717,24
2468,MoS2_Mo56W4Se8S112_ecdeba6c-f69f-4d91-a916-01bbfaf37615,high_MoS2,0.033200000000000784,24
2469,MoS2_Mo56W4Se8S112_f08a5ada-330f-4759-bfac-fa3df0e8b7cc,high_MoS2,0.08160000000000167,24
2470,MoS2_Mo56W4Se8S112_1daa5485-0771-46c1-a5cc-b74234b02ef4,high_MoS2,0.08609999999999474,24
2471,MoS2_Mo56W4Se8S112_17056057-d847-413a-a52f-9ab9a9832c87,high_MoS2,0.04129999999999967,24
2472,MoS2_Mo56W4Se8S112_32a4dc5d-5268-4607-92ab-dc673dcde176,high_MoS2,0.03540000000000276,24
2473,MoS2_Mo56W4Se8S112_641756b6-4c2f-4ccb-a684-c2167bf3eae5,high_MoS2,0.059700000000006526,24
2474,MoS2_Mo56W4Se8S112_c7d1c368-3db6-4e24-b40b-119174abd71f,high_MoS2,0.08980000000000388,24
2475,MoS2_Mo56W4Se8S112_746d33d2-69b6-420a-ab3d-5b3a0331c6e8,high_MoS2,0.0701000000000036,24
2476,MoS2_Mo56W4Se8S112_a3d55ab9-39c4-4812-b557-fdde99a2251a,high_MoS2,0.06869999999999976,24
2477,MoS2_Mo56W4Se8S112_47c2a78e-ea50-462d-8bca-16612bf5aa05,high_MoS2,0.04339999999999833,24
2478,MoS2_Mo56W4Se8S112_c48966a8-cdce-4ea7-a017-76b43ef83cb0,high_MoS2,0.10040000000000049,24
2479,MoS2_Mo56W4Se8S112_f724488e-8c07-47a6-a996-51c75cae88f7,high_MoS2,0.0192999999999941,24
2480,MoS2_Mo56W4Se8S112_f1c123cd-567d-41ce-bded-aeb47b816e13,high_MoS2,0.05169999999999675,24
2481,MoS2_Mo56W4Se8S112_20934ac3-2e73-422e-b59a-a2f764d208f7,high_MoS2,0.053300000000000125,24
2482,MoS2_Mo56W4Se8S112_4738402c-0172-470a-97f4-c335c6acf17a,high_MoS2,0.10079999999999956,24
2483,MoS2_Mo56W4Se8S112_cc04caf6-689d-4740-bbbf-e1af7c16d0a0,high_MoS2,0.034300000000001774,24
2484,MoS2_Mo56W4Se8S112_9f17f048-b669-4104-9167-e638c3bbc0ff,high_MoS2,0.09219999999999828,24
2485,MoS2_Mo56W4Se8S112_a6cb8a91-3202-424a-a731-33baa64fd06f,high_MoS2,0.022199999999998,24
2486,MoS2_Mo56W4Se8S112_d323294f-ca1a-43cf-b3c8-2815f2c8162e,high_MoS2,0.06759999999999877,24
2487,MoS2_Mo56W4Se8S112_db491070-75fd-489b-af5b-67043943d54c,high_MoS2,0.029299999999999216,24
2488,MoS2_Mo56W4Se8S112_ae7c47f6-c9ec-4d4a-80e6-177dd7a00b28,high_MoS2,0.059499999999999886,24
2489,MoS2_Mo56W4Se8S112_80c1c6d4-5b85-4fd0-8af8-67df24957169,high_MoS2,0.033099999999997465,24
2490,MoS2_Mo56W4Se8S112_6f098f19-a49f-4eb8-a21f-9b41c1556e70,high_MoS2,0.12230000000000274,24
2491,MoS2_Mo56W4Se8S112_617a7aaa-193c-432d-ab8f-096b26aa0625,high_MoS2,0.10300000000000153,24
2492,MoS2_Mo56W4Se8S112_2ae1578f-e55a-40a1-9c52-0a84fb660ef9,high_MoS2,0.0688999999999993,24
2493,MoS2_Mo56W4Se8S112_ea440346-ff46-46ee-b969-d2f4f0d8c934,high_MoS2,0.05700000000000216,24
2494,MoS2_Mo56W4Se8S112_ec7d2180-9fa9-433f-b06e-6179343ea064,high_MoS2,0.06980000000000075,24
2495,MoS2_Mo56W4Se8S112_347fa841-1f27-46b8-857a-8968015fb7b2,high_MoS2,0.06119999999999948,24
2496,MoS2_Mo56W4Se8S112_46fc57c3-dc25-4119-973c-ba464abbdfab,high_MoS2,0.10589999999999833,24
2497,MoS2_Mo56W4Se8S112_b9ac74d9-367f-400b-b141-71b10700174c,high_MoS2,0.03529999999999944,24
2498,MoS2_Mo56W4Se8S112_722d9a51-de0a-4654-ad83-645859a749a1,high_MoS2,0.06200000000000472,24
2499,MoS2_Mo56W4Se8S112_fcfeec86-630a-47fb-b433-70725b3b42bf,high_MoS2,0.15990000000000038,24
2500,WSe2_Mo1W63Se125S2_fc315abc-52a0-4944-bb2e-e331d136f365,high_WSe2,1.2983999999999938,25
2501,WSe2_Mo1W62Se126S1_3faaa513-a7f3-44be-980b-a5aa50c6acf4,high_WSe2,0.1348999999999947,25
2502,WSe2_W63Se125S2_3480add9-1fc1-4b55-96a9-e7380d46b87d,high_WSe2,0.22279999999999944,25
2503,WSe2_Mo2W60Se128_758a9139-5ed1-476a-b1b9-7edb966f0433,high_WSe2,0.21820000000000306,25
2504,WSe2_W63Se125S1_af39f713-a099-46a6-9099-45d7d384fa36,high_WSe2,0.23099999999999987,25
2505,WSe2_W63Se125S2_329cacf6-4b71-45bf-856a-398c3f586bea,high_WSe2,0.18880000000000052,25
2506,WSe2_Mo1W63Se125S2_ae703ee3-8f05-42a2-9118-c5fb383ab433,high_WSe2,1.3008999999999986,25
2507,WSe2_W64Se124S1_c61e73ce-d876-4055-bf4d-7abd3c209ac4,high_WSe2,1.2691,25
2508,WSe2_Mo1W63Se125S2_e21d07a0-33ca-4898-836d-308bf6bf8c3b,high_WSe2,1.2796999999999983,25
2509,WSe2_W63Se125_85cd82c1-4901-4874-9cda-72c1d91e6c5a,high_WSe2,0.21419999999999995,25
2510,WSe2_Mo2W61Se127S1_5949da26-1150-4c49-8cf7-6b21903de11e,high_WSe2,0.1488999999999976,25
2511,WSe2_W63Se125S2_e6e03ee5-0f5f-49ac-88f9-cd916b4f2dac,high_WSe2,0.20330000000000048,25
2512,WSe2_Mo1W62Se126S1_05e5b4e4-ce11-483e-bb18-af7796458cc0,high_WSe2,0.20609999999999928,25
2513,WSe2_Mo1W62Se126_b32e060b-aa63-4453-8d81-6d62cff9bd40,high_WSe2,0.19180000000000064,25
2514,WSe2_W64Se124S1_d6df7299-470b-4040-ba3c-ca37eeaeb287,high_WSe2,1.2017000000000007,25
2515,WSe2_Mo1W63Se125S1_93235c57-6576-4fa4-aa1a-ba6b64ae3fc1,high_WSe2,1.2820999999999998,25
2516,WSe2_Mo1W62Se126S1_7715c4cd-1bd9-40e4-9c40-4c380e87648f,high_WSe2,0.15759999999999508,25
2517,WSe2_Mo1W63Se125S2_079d261e-deda-4b6e-bcf2-d1e8d02dcccb,high_WSe2,1.296999999999997,25
2518,WSe2_Mo1W63Se125_d5102f38-5e65-4281-92ed-899b27baed8b,high_WSe2,1.2439999999999998,25
2519,WSe2_Mo1W63Se125S2_9fcdcc95-b725-4d73-b9ba-a7c25eddaa35,high_WSe2,1.3008000000000024,25
2520,WSe2_Mo1W63Se125S1_496c3ccd-4844-4103-a00d-877cda033baf,high_WSe2,1.2456000000000031,25
2521,WSe2_Mo1W63Se125S3_64fa20b9-0ae7-4735-a32a-2213b3877e56,high_WSe2,1.8254999999999981,25
2522,WSe2_Mo1W62Se126_7bf14c8e-5339-49a5-bfea-51af492a1cd8,high_WSe2,0.22769999999999868,25
2523,WSe2_Mo1W62Se126S1_c5a4c75a-6e44-41b3-9c36-05ac97c3fa68,high_WSe2,0.19420000000000215,25
2524,WSe2_Mo2W61Se127_99d463c6-1c84-4d1e-8143-fb9dd80ca330,high_WSe2,0.21449999999999392,25
2525,WSe2_Mo1W62Se126_08f6bc77-d917-4f9a-86c2-ae264c63dd8e,high_WSe2,0.16100000000000136,25
2526,WSe2_Mo1W62Se126_e62c1a50-a22a-4b9d-b528-ec2623d77659,high_WSe2,0.20599999999999596,25
2527,WSe2_Mo1W62Se126S1_f86b8045-0fe3-4e58-863d-e8f3be9a2a76,high_WSe2,0.197499999999998,25
2528,WSe2_Mo2W62Se126_1f2deac7-3c4b-43db-92b0-a4ea06e33e55,high_WSe2,1.2819999999999965,25
2529,WSe2_W62Se126S1_b0889205-8d6a-4fd9-9803-f4438e4f7ed6,high_WSe2,0.15589999999999904,25
2530,WSe2_Mo1W62Se126S2_be1d1998-b54e-40b5-a33d-7f04da91cbb4,high_WSe2,0.26020000000000465,25
2531,WSe2_Mo2W61Se127S1_72eeb567-ba6e-4d0b-bbf0-afbd2388ad73,high_WSe2,0.27470000000000283,25
2532,WSe2_Mo1W62Se126S2_71d525e9-d5dd-4391-9e53-8fff28ac320f,high_WSe2,0.16019999999999612,25
2533,WSe2_Mo1W61Se127_4c4ff89a-81d3-4dfb-89aa-fffa9cca23c6,high_WSe2,0.14229999999999876,25
2534,WSe2_Mo2W62Se126S1_adeda67c-d771-4d2f-9f92-fd80d2b42782,high_WSe2,1.3002000000000038,25
2535,WSe2_Mo1W63Se125S2_1cf48f9a-0fe0-4a31-b09e-926d42188941,high_WSe2,1.2727999999999966,25
2536,WSe2_W63Se125S2_71a3fd5e-e4d6-4bd4-90db-adfad709f28c,high_WSe2,0.24599999999999866,25
2537,WSe2_Mo2W61Se127S1_e321adbb-4a1f-4ff9-8e4a-f1c98b3d026c,high_WSe2,0.25779999999999603,25
2538,WSe2_W63Se125S1_963f8920-cd06-4579-8a37-c43760324dbd,high_WSe2,0.20099999999999874,25
2539,WSe2_W64Se124S1_171ff254-b0c7-44f7-bc80-5fdb24105b50,high_WSe2,1.211599999999999,25
2540,WSe2_Mo2W62Se126_c865a77e-2d69-4604-af74-0b46881ed57f,high_WSe2,1.1809999999999974,25
2541,WSe2_W63Se125S2_5255480a-6c3b-4703-8de6-746a10859155,high_WSe2,0.1977999999999991,25
2542,WSe2_W64Se124S3_891afc43-9c80-47d9-b5ad-f536ad4d8a5d,high_WSe2,1.3026999999999997,25
2543,WSe2_W63Se125S1_3b0ac040-9ad7-4ae9-815f-f473c587ebe2,high_WSe2,0.19740000000000002,25
2544,WSe2_Mo1W62Se126S1_a0c04e94-6af7-4658-bac9-94fdae9e8eaf,high_WSe2,0.6478000000000037,25
2545,WSe2_Mo1W62Se126S2_5ff7dca7-8d24-4f56-84be-778b662bc675,high_WSe2,0.2657000000000025,25
2546,WSe2_Mo1W62Se126S1_66294014-d05d-4e9d-9c23-e6d5d4d892fa,high_WSe2,0.18500000000000227,25
2547,WSe2_W64Se124S2_67285ccb-5506-4b47-8fd8-aed8ea9a67f7,high_WSe2,1.2589999999999986,25
2548,WSe2_W63Se125S1_bf3b8cd0-0368-43c0-9575-99a150391a4b,high_WSe2,0.21059999999999945,25
2549,WSe2_Mo1W62Se126S2_00cb3b2c-3f52-416f-bef9-48331be7efd0,high_WSe2,0.19089999999999918,25
2550,WSe2_Mo1W62Se126S2_f4e0676c-7e91-402d-b3fe-8e97cd8609a8,high_WSe2,0.19019999999999726,25
2551,WSe2_W63Se125S2_e2aa515d-c4e9-4f6c-9cb4-5511495ce255,high_WSe2,0.27199999999999847,25
2552,WSe2_Mo2W62Se126S2_664072ae-f494-4929-a757-a91a28a97392,high_WSe2,1.802100000000003,25
2553,WSe2_W64Se124_0bab39aa-e456-4527-9508-fc1ae0fdc23b,high_WSe2,1.0949999999999989,25
2554,WSe2_Mo1W62Se126_c5f9aae2-ab09-4a3f-b074-cc80d83ef03a,high_WSe2,0.1997,25
2555,WSe2_W64Se124S3_d62cdf05-528d-4cbf-91f8-01330885f390,high_WSe2,1.2972000000000001,25
2556,WSe2_Mo2W61Se127_1e518fcb-ab48-4355-ace1-f4ff124387e3,high_WSe2,0.1722999999999999,25
2557,WSe2_Mo1W63Se125S2_fda8d84c-9d80-4119-b707-77653ca1bb6b,high_WSe2,1.3027000000000015,25
2558,WSe2_Mo1W62Se126_b960f73b-2596-42f0-be48-e5402a92745c,high_WSe2,0.2143999999999977,25
2559,WSe2_W63Se125S2_dad3c43e-bc56-47c6-815e-0739d473cb84,high_WSe2,0.23160000000000025,25
2560,WSe2_Mo1W62Se126S1_77283725-5e54-4185-8d13-7e55fca05987,high_WSe2,0.2008999999999972,25
2561,WSe2_Mo1W62Se126S2_c831ead3-e0d3-49dd-98c7-f678c5d9155e,high_WSe2,0.15670000000000073,25
2562,WSe2_Mo1W62Se126S1_0bdb4b22-db1a-4260-a645-4e6399706179,high_WSe2,0.18909999999999627,25
2563,WSe2_Mo1W63Se125S1_47f59780-268f-4313-a9e3-febaff727953,high_WSe2,1.2805000000000035,25
2564,WSe2_Mo2W62Se126S1_ad37643c-480e-48f8-8161-c621aa3e5893,high_WSe2,1.2997999999999976,25
2565,WSe2_W64Se124S3_4be93044-153b-49ad-9ea4-813be88303e3,high_WSe2,1.295399999999999,25
2566,WSe2_W64Se124S4_737a3f84-4db4-459b-875a-20f0cde400dc,high_WSe2,1.8552,25
2567,WSe2_Mo2W62Se126S1_3094e8c4-7be3-476b-a9cf-ab54758fae3f,high_WSe2,1.3000000000000043,25
2568,WSe2_W63Se125S2_55600415-0595-4f06-b659-7bd0c4caf369,high_WSe2,0.21280000000000143,25
2569,WSe2_W63Se125S2_c28b1373-6bb7-4eec-a401-e529418a0012,high_WSe2,0.6567000000000007,25
2570,WSe2_Mo1W62Se126S1_fa8268b1-a628-4aee-91bf-516365ccd79f,high_WSe2,0.19579999999999842,25
2571,WSe2_Mo1W62Se126S1_5778d1c2-a880-49b3-a5f8-06a18865e760,high_WSe2,0.19179999999999353,25
2572,WSe2_Mo1W61Se127_944e2488-a27c-497b-a072-1a6d212aa1f5,high_WSe2,0.16570000000000107,25
2573,WSe2_W64Se124S3_0c2967fa-2204-4969-8ab3-f0c535de7dd3,high_WSe2,1.2998000000000012,25
2574,WSe2_W64Se124S3_97d34412-06de-4806-9307-f0fba945ffa8,high_WSe2,1.2745000000000015,25
2575,WSe2_W62Se126_fe433eb7-fdf9-43ec-9c95-cee110d5abd5,high_WSe2,0.07160000000000011,25
2576,WSe2_W63Se125S3_07f4b1b3-7907-4668-b24b-7c03cda4529a,high_WSe2,0.2827000000000002,25
2577,WSe2_Mo1W63Se125S2_2935fbcb-a582-4c0e-b387-683d5d7cb998,high_WSe2,1.3012000000000015,25
2578,WSe2_W62Se126S1_b5182027-40b4-4c71-86dc-87987b262718,high_WSe2,0.17799999999999905,25
2579,WSe2_Mo1W63Se125S2_558eb86b-b748-4320-86ba-5750c680556b,high_WSe2,1.2978000000000023,25
2580,WSe2_Mo2W61Se127S1_50e3edc0-44d9-4519-9cc3-17fe6948ca87,high_WSe2,0.2540000000000049,25
2581,WSe2_Mo3W61Se127S1_cdc45e2e-7318-43f9-b458-d9989a83164c,high_WSe2,1.7993999999999986,25
2582,WSe2_Mo1W63Se125S1_d2dd0a82-56c9-4538-93fd-aaa6e54ee265,high_WSe2,1.1854999999999976,25
2583,WSe2_Mo1W62Se126_b75007b2-f701-47d4-876a-1e09f39984ea,high_WSe2,0.1881000000000057,25
2584,WSe2_Mo1W63Se125S1_dc30c7ec-a125-4d0c-a26b-58b309dd0208,high_WSe2,1.276600000000002,25
2585,WSe2_Mo1W62Se126S1_9adc5d48-1626-47b9-9be1-a19c8a753045,high_WSe2,0.2569000000000017,25
2586,WSe2_Mo1W63Se125S1_d6ed0bc1-b5c1-49d7-9dd8-dac8b303896a,high_WSe2,1.2812000000000054,25
2587,WSe2_W63Se125S2_6ab3a8ff-244a-47c2-ab8e-83cb737887a3,high_WSe2,0.19109999999999872,25
2588,WSe2_W63Se125S2_ab39feb6-38c5-4556-934a-c76ef26ce1e2,high_WSe2,0.17040000000000077,25
2589,WSe2_W63Se125S2_35ee6a33-bb52-404c-a538-f9844ae08e25,high_WSe2,0.1949999999999985,25
2590,WSe2_W64Se124S3_5768e6f8-6d3d-4785-a1bd-79dd548c43c6,high_WSe2,1.3027999999999995,25
2591,WSe2_Mo1W62Se126S1_32116249-a968-426f-bdc1-3513e1ad2d28,high_WSe2,0.21569999999999823,25
2592,WSe2_Mo1W63Se125S1_b359b71b-7d34-44d8-bc62-f2501e8b4afb,high_WSe2,1.2605999999999966,25
2593,WSe2_Mo1W63Se125_93d8fb56-9d8d-42e3-9da7-6aa718d3b217,high_WSe2,1.200800000000001,25
2594,WSe2_W64Se124S1_7e085f60-9a94-43b5-bf3a-8eb4faba2734,high_WSe2,1.1919000000000004,25
2595,WSe2_Mo2W61Se127_5f327c39-ef8e-41d3-afc2-a4f9120c715b,high_WSe2,0.198599999999999,25
