_id,descriptor_id,energy,energy_per_atom,fermi_level,homo,lumo,band_gap,homo_lumo_gap,E_1
6141d8cdee0a3fd43fb47bf1,6141cf13ee0a3fd43fb479d5,-1378.36590775,-7.216575433246072,-0.26303245,-0.0459,0.2163,0.2778,0.2622,-61.7536
6141d8d14e27a1844a5f023c,6141cf184e27a1844a5efff8,-1392.29536043,-7.28950450486911,-0.01319486,-0.6879,0.4548,1.1427,1.1427,-61.6178
6141d8d39cbada84a86769e7,6141cf179cbada84a86767c1,-1398.14428455,-7.282001482031251,-0.2108999,-0.6976,1.1115,1.8091,1.8091,-61.5814
6141d8d6baaf234b35290380,6141cf16baaf234b35290184,-1386.39465238,-7.296813959894737,-0.21400451,-0.689,0.4266,1.1156,1.1156,-61.6468
6141d8da31cf3ef3d4a9ef82,6141cf1431cf3ef3d4a9ed3c,-1372.32375348,-7.222756597263158,-0.32286776,-0.1408,0.2706,0.3555,0.4114,-61.789
6141d8dcee0a3fd43fb47bf3,6141cf13ee0a3fd43fb479d5,-1378.17075417,-7.2155536867539265,-0.29496344,-0.1149,0.2871,0.3585,0.402,-61.7608
6141d8e04e27a1844a5f023e,6141cf184e27a1844a5efff8,-1392.29068995,-7.28948005209424,-0.2059687,-0.6781,0.4656,1.1437,1.1437,-61.6151
6141d8e29cbada84a86769e9,6141cf179cbada84a86767c1,-1398.13459378,-7.281951009270833,-0.2147895,-0.6972,1.1085,1.8057,1.8057,-61.5826
6141d8e63ac25c70a5c6c92d,6141cf123ac25c70a5c6c835,-1366.49240976,-7.230118570158731,-0.38463922,-0.1413,0.2009,0.3909,0.3422,-61.8178
6141d8ea31cf3ef3d4a9ef84,6141cf1431cf3ef3d4a9ed3c,-1372.34983974,-7.222893893368422,-0.33878227,-0.1181,0.2373,0.4236,0.3554,-61.7848
6141d8ed4e27a1844a5f0240,6141cf184e27a1844a5efff8,-1392.26702944,-7.289356175078534,-0.20962221,-0.6715,0.4654,1.1369,1.1369,-61.6134
6141d8f59cbada84a86769eb,6141cf179cbada84a86767c1,-1398.14401538,-7.282000080104166,-0.21582686,-0.6975,1.1118,1.8093,1.8093,-61.5819
6141d8f9ee0a3fd43fb47bf5,6141cf13ee0a3fd43fb479d5,-1378.23158124,-7.215872153089005,-0.29883189,-0.1027,0.3012,0.3495,0.40390000000000004,-61.7604
6141d8fa31cf3ef3d4a9ef86,6141cf1431cf3ef3d4a9ed3c,-1372.33802446,-7.222831707684211,-0.33149999,-0.1319,0.2611,0.3702,0.393,-61.7928
6141d8fbbaaf234b35290382,6141cf16baaf234b35290184,-1386.42605276,-7.296979225052631,-0.13209568,-0.6789,0.4333,1.1122,1.1122,-61.6468
6141d9059cbada84a86769ed,6141cf179cbada84a86767c1,-1398.14060511,-7.28198231828125,-0.21383418,-0.6974,1.1101,1.8075,1.8075,-61.5812
6141d9073ac25c70a5c6c92f,6141cf123ac25c70a5c6c835,-1366.44140666,-7.229848712486772,-0.37869525,-0.1171,0.0624,0.1284,0.1795,-61.7905
6141d908ee0a3fd43fb47bf7,6141cf13ee0a3fd43fb479d5,-1378.19961077,-7.215704768429319,-0.31369109,-0.0902,0.2584,0.4319,0.3486,-61.7516
6141d90cbaaf234b35290384,6141cf16baaf234b35290184,-1386.40435107,-7.296865005631579,-0.12491116,-0.6753,0.4243,1.0996,1.0996000000000001,-61.647
6141d9124e27a1844a5f0242,6141cf184e27a1844a5efff8,-1392.26636362,-7.289352689109948,-0.20801846,-0.6725,0.4642,1.1367,1.1367,-61.6139
6141d9169cbada84a86769ef,6141cf179cbada84a86767c1,-1398.14318137,-7.2819957363020835,-0.21172082,-0.6974,1.1115,1.8089,1.8089,-61.5814
6141d917ee0a3fd43fb47bf9,6141cf13ee0a3fd43fb479d5,-1378.17264258,-7.215563573717278,-0.29443285,-0.1143,0.2853,0.3569,0.3996,-61.7603
6141d91ebaaf234b35290386,6141cf16baaf234b35290184,-1386.43072133,-7.297003796473684,-0.12595697,-0.6816,0.4108,1.0924,1.0924,-61.6455
6141d9204e27a1844a5f0244,6141cf184e27a1844a5efff8,-1392.28785165,-7.289465191884816,-0.20597244,-0.6771,0.4692,1.1463,1.1463,-61.614
6141d92131cf3ef3d4a9ef88,6141cf1431cf3ef3d4a9ed3c,-1372.3274696,-7.222776155789474,-0.32480818,-0.1451,0.2656,0.3587,0.4107,-61.7902
6141d9259cbada84a86769f1,6141cf179cbada84a86767c1,-1398.13405153,-7.281948185052084,-0.21279988,-0.6982,1.1082,1.8064,1.8064,-61.5826
6141d92a3ac25c70a5c6c931,6141cf123ac25c70a5c6c835,-1366.48603389,-7.230084835396825,-0.37375485,-0.1327,0.2056,0.3882,0.33830000000000005,-61.8141
6141d92fbaaf234b35290388,6141cf16baaf234b35290184,-1386.41667052,-7.296929844842105,-0.1251094,-0.6807,0.4206,1.1013,1.1013,-61.6463
6141d92fee0a3fd43fb47bfb,6141cf13ee0a3fd43fb479d5,-1378.18567279,-7.215631794712041,-0.30209627,-0.1149,0.2865,0.3625,0.4014,-61.7632
6141d93131cf3ef3d4a9ef8a,6141cf1431cf3ef3d4a9ed3c,-1372.35443739,-7.222918091526315,-0.34726935,-0.1336,0.2494,0.4227,0.383,-61.7928
6141d9369cbada84a86769f3,6141cf179cbada84a86767c1,-1398.14436487,-7.282001900364583,-0.20704332,-0.6976,1.1127,1.8103,1.8103,-61.5808
6141d93eee0a3fd43fb47bfd,6141cf13ee0a3fd43fb479d5,-1378.1830778,-7.215618208376964,-0.30191159,-0.1207,0.2831,0.359,0.40380000000000005,-61.7647
6141d93f31cf3ef3d4a9ef8c,6141cf1431cf3ef3d4a9ed3c,-1372.35373155,-7.222914376578948,-0.34947395,-0.1373,0.2491,0.4173,0.38639999999999997,-61.7946
6141d940baaf234b3529038a,6141cf16baaf234b35290184,-1386.43294063,-7.297015477,-0.13085333,-0.6695,0.3321,1.0016,1.0016,-61.6469
6141d9474e27a1844a5f0246,6141cf184e27a1844a5efff8,-1392.29620223,-7.289508912198953,-0.20705048,-0.6807,0.4682,1.1489,1.1489,-61.6145
6141d94c3ac25c70a5c6c933,6141cf123ac25c70a5c6c835,-1366.51248909,-7.230224809999999,-0.35343486,-0.174,0.246,0.3533999999999999,0.42,-61.8166
6141d94dee0a3fd43fb47bff,6141cf13ee0a3fd43fb479d5,-1378.35536224,-7.216520221151832,-0.25140034,-0.0567,0.2102,0.2759999999999999,0.2669,-61.7499
6141d951baaf234b3529038c,6141cf16baaf234b35290184,-1386.42499592,-7.296973662736842,-0.21264691,-0.6823,0.4236,1.1059,1.1059,-61.6473
6141d9569cbada84a86769f5,6141cf179cbada84a86767c1,-1398.14479345,-7.282004132552083,-0.21317194,-0.6977,1.1122,1.8099,1.8099,-61.5822
6141d9564e27a1844a5f0248,6141cf184e27a1844a5efff8,-1392.29127664,-7.289483123769633,-0.00589471,-0.6783,0.4671,1.1454,1.1454,-61.6152
6141d95d31cf3ef3d4a9ef8e,6141cf1431cf3ef3d4a9ed3c,-1372.35065082,-7.222898162210527,-0.33853804,-0.1144,0.2416,0.4294,0.356,-61.7785
6141d962baaf234b3529038e,6141cf16baaf234b35290184,-1386.43977271,-7.297051435315789,-0.22951394,-0.6922,0.3915,1.0837,1.0837,-61.6461
6141d9649cbada84a86769f7,6141cf179cbada84a86767c1,-1398.11577943,-7.281853017864583,-0.2148812,-0.6977,1.1103,1.808,1.808,-61.5823
6141d9654e27a1844a5f024a,6141cf184e27a1844a5efff8,-1392.28615872,-7.289456328376963,-0.2132417,-0.6779,0.4682,1.1461,1.1461,-61.6145
6141d966ee0a3fd43fb47c01,6141cf13ee0a3fd43fb479d5,-1378.23767138,-7.215904038638743,-0.30252611,-0.1055,0.3,0.3478,0.40549999999999997,-61.765
6141d96d31cf3ef3d4a9ef90,6141cf1431cf3ef3d4a9ed3c,-1372.35011703,-7.222895352789474,-0.34491671,-0.1324,0.2516,0.4104,0.384,-61.7924
6141d96e3ac25c70a5c6c935,6141cf123ac25c70a5c6c835,-1366.50666576,-7.230193998730159,-0.37286426,-0.1439,0.2165,0.3728,0.3604,-61.8223
6141d9744e27a1844a5f024c,6141cf184e27a1844a5efff8,-1392.29745218,-7.289515456439791,-0.20673867,-0.6819,0.4652,1.1471,1.1471,-61.6136
6141d9749cbada84a86769f9,6141cf179cbada84a86767c1,-1398.14592619,-7.282010032239583,-0.20852578,-0.6972,1.1101,1.8073,1.8073000000000001,-61.5809
6141d97dbaaf234b35290390,6141cf16baaf234b35290184,-1386.4304052,-7.297002132631579,-0.12597344,-0.6794,0.4268,1.1062,1.1062,-61.6479
6141d97d31cf3ef3d4a9ef92,6141cf1431cf3ef3d4a9ed3c,-1372.52893781,-7.223836514789473,-0.29588972,-0.0804,0.1906,0.2694999999999999,0.271,-61.785
6141d9839cbada84a86769fb,6141cf179cbada84a86767c1,-1398.1175279,-7.281862124479166,-0.20752316,-0.6974,1.1095,1.8069,1.8069,-61.5825
6141d9874e27a1844a5f024e,6141cf184e27a1844a5efff8,-1392.29655245,-7.289510745811518,-0.20543831,-0.6794,0.4686,1.148,1.1480000000000001,-61.6147
6141d98c31cf3ef3d4a9ef94,6141cf1431cf3ef3d4a9ed3c,-1372.36548701,-7.222976247421053,-0.34910498,-0.1234,0.2333,0.4305,0.3567,-61.7863
6141d98ebaaf234b35290392,6141cf16baaf234b35290184,-1386.43857169,-7.2970451141578945,-0.13498603,-0.6836,0.4113,1.0949,1.0949,-61.6456
6141d9939cbada84a86769fd,6141cf179cbada84a86767c1,-1398.14178081,-7.28198844171875,-0.21359181,-0.6974,1.11,1.8074,1.8074000000000001,-61.5827
6141d994ee0a3fd43fb47c03,6141cf13ee0a3fd43fb479d5,-1378.17140484,-7.215557093403141,-0.29634077,-0.1137,0.285,0.357,0.39869999999999994,-61.7603
6141d9954e27a1844a5f0250,6141cf184e27a1844a5efff8,-1392.29618843,-7.289508839947644,-0.2090069,-0.682,0.4641,1.1461,1.1461000000000001,-61.6142
6141d99d31cf3ef3d4a9ef96,6141cf1431cf3ef3d4a9ed3c,-1372.35024207,-7.222896010894736,-0.34559723,-0.1049,0.2189,0.3974,0.3238,-61.7819
6141d99fbaaf234b35290394,6141cf16baaf234b35290184,-1386.44376111,-7.297072426894736,-0.22829618,-0.6918,0.3917,1.0835,1.0835,-61.6461
6141d9a39cbada84a86769ff,6141cf179cbada84a86767c1,-1398.1459304,-7.282010054166666,-0.21738877,-0.6972,1.1102,1.8074,1.8074000000000001,-61.5821
6141d9a3ee0a3fd43fb47c05,6141cf13ee0a3fd43fb479d5,-1378.23198644,-7.215874274554973,-0.3003439,-0.1043,0.3,0.3501999999999999,0.4043,-61.7628
6141d9a34e27a1844a5f0252,6141cf184e27a1844a5efff8,-1392.29362456,-7.2894954165445025,-0.20551363,-0.6795,0.4681,1.1476,1.1476,-61.6144
6141d9ab3ac25c70a5c6c937,6141cf123ac25c70a5c6c835,-1366.52691776,-7.230301152169313,-0.37905487,-0.1614,0.2367,0.4238999999999999,0.3981,-61.8201
6141d9ad31cf3ef3d4a9ef98,6141cf1431cf3ef3d4a9ed3c,-1372.39278137,-7.223119901947368,-0.3392204,-0.1432,0.2734,0.3496,0.41659999999999997,-61.7989
6141d9b1baaf234b35290396,6141cf16baaf234b35290184,-1386.42396735,-7.296968249210527,-0.12492858,-0.6835,0.4278,1.1113,1.1113,-61.648
6141d9b14e27a1844a5f0254,6141cf184e27a1844a5efff8,-1392.26936547,-7.289368405602094,-0.20380294,-0.6708,0.4681,1.1389,1.1389,-61.6132
6141d9b3ee0a3fd43fb47c07,6141cf13ee0a3fd43fb479d5,-1378.16463249,-7.215521636073299,-0.29699009,-0.1146,0.2894,0.3601,0.40399999999999997,-61.7614
6141d9c04e27a1844a5f0256,6141cf184e27a1844a5efff8,-1392.28938018,-7.289473194659687,-0.20742766,-0.6783,0.4677,1.146,1.146,-61.614
6141d9c2ee0a3fd43fb47c09,6141cf13ee0a3fd43fb479d5,-1378.17649719,-7.215583754921465,-0.29918904,-0.1195,0.2832,0.358,0.4027,-61.764
6141d9c9baaf234b35290398,6141cf16baaf234b35290184,-1386.41567909,-7.296924626789473,-0.1781811,-0.6471,0.3137,0.9608,0.9608,-61.6566
6141d9ca9cbada84a8676a01,6141cf179cbada84a86767c1,-1398.14440158,-7.2820020915625,-0.20723249,-0.6976,1.1125,1.8101,1.8101,-61.5808
6141d9ce4e27a1844a5f0258,6141cf184e27a1844a5efff8,-1392.27181263,-7.289381217958116,-0.2063819,-0.6703,0.4684,1.1387,1.1387,-61.6132
6141d9d1ee0a3fd43fb47c0b,6141cf13ee0a3fd43fb479d5,-1378.20020742,-7.2157078922513085,-0.31566216,-0.0985,0.2702,0.4241999999999999,0.3687,-61.7573
6141d9d33ac25c70a5c6c939,6141cf123ac25c70a5c6c835,-1366.39747785,-7.229616284920636,-0.34964362,-0.1645,0.0048,0.3475999999999999,0.1693,-61.8213
6141d9da31cf3ef3d4a9ef9a,6141cf1431cf3ef3d4a9ed3c,-1372.51481794,-7.223762199684211,-0.28799045,-0.0721,0.1925,0.2768,0.2646,-61.7846
6141d9dabaaf234b3529039a,6141cf16baaf234b35290184,-1386.44015866,-7.297053466631579,-0.13082,-0.6714,0.3297,1.0011,1.0011,-61.6472
6141d9da9cbada84a8676a03,6141cf179cbada84a86767c1,-1398.14301853,-7.281994888177084,-0.2120532,-0.6975,1.111,1.8085,1.8085,-61.5816
6141d9dc4e27a1844a5f025a,6141cf184e27a1844a5efff8,-1392.28196406,-7.289434366806283,-0.20342078,-0.6768,0.468,1.1448,1.1448,-61.6142
6141d9e1ee0a3fd43fb47c0d,6141cf13ee0a3fd43fb479d5,-1378.17084348,-7.21555415434555,-0.30407628,-0.1228,0.2829,0.3617,0.4057,-61.7673
6141d9eb31cf3ef3d4a9ef9c,6141cf1431cf3ef3d4a9ed3c,-1372.34285517,-7.222857132473684,-0.34454342,-0.1059,0.2179,0.3981,0.3238,-61.782
6141d9ebbaaf234b3529039c,6141cf16baaf234b35290184,-1386.42260724,-7.296961090736842,-0.13090231,-0.6787,0.4327,1.1114,1.1114,-61.644
6141d9f1ee0a3fd43fb47c0f,6141cf13ee0a3fd43fb479d5,-1378.17941308,-7.215599021361256,-0.29950444,-0.1175,0.2854,0.3587,0.4029,-61.7636
6141d9f64e27a1844a5f025c,6141cf184e27a1844a5efff8,-1392.29055288,-7.289479334450261,-0.20255903,-0.6775,0.4681,1.1456,1.1456,-61.6135
6141d9fa9cbada84a8676a05,6141cf179cbada84a86767c1,-1398.14427919,-7.2820014541145826,-0.20008179,-0.6978,1.1122,1.81,1.81,-61.5817
6141d9fc3ac25c70a5c6c93b,6141cf123ac25c70a5c6c835,-1368.48461206,-7.240659323068783,-0.37747017,-0.2458,-0.0389,0.2634999999999999,0.2069,-61.8411
6141d9fd31cf3ef3d4a9ef9e,6141cf1431cf3ef3d4a9ed3c,-1372.36655618,-7.2229818746315795,-0.34565454,-0.1326,0.2501,0.4219,0.3827,-61.79
6141d9fdbaaf234b3529039e,6141cf16baaf234b35290184,-1386.38962945,-7.296787523421052,-0.22512849,-0.6839,0.4361,1.12,1.1199999999999999,-61.6454
6141da00ee0a3fd43fb47c11,6141cf13ee0a3fd43fb479d5,-1378.19639908,-7.215687953298429,-0.31056351,-0.0897,0.2597,0.4290999999999999,0.3494,-61.7526
6141da044e27a1844a5f025e,6141cf184e27a1844a5efff8,-1392.28410676,-7.28944558513089,-0.20447035,-0.6759,0.4675,1.1434,1.1434,-61.6133
6141da0e31cf3ef3d4a9efa0,6141cf1431cf3ef3d4a9ed3c,-1372.3537528,-7.222914488421052,-0.35105701,-0.1344,0.2473,0.427,0.3817,-61.7932
6141da0fbaaf234b352903a0,6141cf16baaf234b35290184,-1386.39153241,-7.296797539000001,-0.22994441,-0.6897,0.4286,1.1183,1.1183,-61.6478
6141da119cbada84a8676a07,6141cf179cbada84a86767c1,-1398.14319536,-7.281995809166666,-0.19657726,-0.6975,1.1113,1.8088,1.8088,-61.5816
6141da134e27a1844a5f0260,6141cf184e27a1844a5efff8,-1392.26767164,-7.289359537382198,-0.20470956,-0.6712,0.4688,1.14,1.1400000000000001,-61.6137
6141da1aee0a3fd43fb47c13,6141cf13ee0a3fd43fb479d5,-1378.17488192,-7.215575298010471,-0.29871122,-0.1162,0.285,0.3546,0.4012,-61.7632
6141da1f31cf3ef3d4a9efa2,6141cf1431cf3ef3d4a9ed3c,-1372.35798943,-7.222936786473685,-0.3485489,-0.1427,0.254,0.3939999999999999,0.3967,-61.7979
6141da209cbada84a8676a09,6141cf179cbada84a86767c1,-1398.14370496,-7.281998463333333,-0.21560812,-0.6974,1.1117,1.8091,1.8091,-61.5815
6141da20baaf234b352903a2,6141cf16baaf234b35290184,-1386.4217649,-7.296956657368421,-0.17543708,-0.6689,0.3285,0.9974,0.9974000000000001,-61.6472
6141da203ac25c70a5c6c93d,6141cf123ac25c70a5c6c835,-1366.47702863,-7.230037188518518,-0.38669073,-0.1707,0.214,0.4265,0.3847,-61.8223
6141da224e27a1844a5f0262,6141cf184e27a1844a5efff8,-1392.29440826,-7.289499519685863,-0.01586577,-0.6826,0.4655,1.1481,1.1481,-61.6148
6141da2f31cf3ef3d4a9efa4,6141cf1431cf3ef3d4a9ed3c,-1372.33233166,-7.222801745578947,-0.33496892,-0.1522,0.2628,0.3568,0.415,-61.798
6141da2f9cbada84a8676a0b,6141cf179cbada84a86767c1,-1398.11634666,-7.2818559721875005,-0.2152904,-0.6976,1.1104,1.808,1.808,-61.5817
6141da30ee0a3fd43fb47c15,6141cf13ee0a3fd43fb479d5,-1378.1680088,-7.215539313089005,-0.30034559,-0.1195,0.2836,0.3578,0.4031,-61.7656
6141da304e27a1844a5f0264,6141cf184e27a1844a5efff8,-1392.29003119,-7.289476603089005,-0.20758503,-0.6768,0.4702,1.147,1.147,-61.6139
6141da32baaf234b352903a4,6141cf16baaf234b35290184,-1386.42069709,-7.296951037315789,-0.12626158,-0.6776,0.4319,1.1095,1.1095,-61.646
6141da3f4e27a1844a5f0266,6141cf184e27a1844a5efff8,-1392.25278171,-7.289281579633507,-0.23104144,-0.6895,0.4878,1.1773,1.1773,-61.6137
6141da3fee0a3fd43fb47c17,6141cf13ee0a3fd43fb479d5,-1378.23086424,-7.215868399162304,-0.29875818,-0.1041,0.3004,0.3515,0.40449999999999997,-61.7604
6141da4031cf3ef3d4a9efa6,6141cf1431cf3ef3d4a9ed3c,-1372.34823389,-7.222885441526317,-0.33953511,-0.1213,0.2429,0.4238,0.3642,-61.7809
6141da4e4e27a1844a5f0268,6141cf184e27a1844a5efff8,-1392.29528598,-7.289504115078534,-0.20694849,-0.681,0.4649,1.1459,1.1459000000000001,-61.6144
6141da4e31cf3ef3d4a9efa8,6141cf1431cf3ef3d4a9ed3c,-1372.3495607,-7.222892424736842,-0.34323987,-0.1206,0.2437,0.4293,0.3643,-61.7858
6141da4f3ac25c70a5c6c93f,6141cf123ac25c70a5c6c835,-1366.59431647,-7.230657759100529,-0.35871295,-0.163,0.2643,0.3332,0.4273,-61.8229
6141da51ee0a3fd43fb47c19,6141cf13ee0a3fd43fb479d5,-1378.20070874,-7.215710516963351,-0.31515699,-0.0937,0.2599,0.4299,0.3536,-61.7555
6141da52baaf234b352903a6,6141cf16baaf234b35290184,-1386.42934415,-7.296996548157894,-0.12696334,-0.6732,0.4097,1.0829,1.0829,-61.6469
6141da559cbada84a8676a0d,6141cf179cbada84a86767c1,-1398.14544508,-7.282007526458333,-0.21248617,-0.6972,1.1102,1.8074,1.8074000000000001,-61.5825
6141da5d4e27a1844a5f026a,6141cf184e27a1844a5efff8,-1392.29460025,-7.28950052486911,-0.01566633,-0.6824,0.4636,1.146,1.146,-61.6145
6141da5f31cf3ef3d4a9efaa,6141cf1431cf3ef3d4a9ed3c,-1372.35452338,-7.222918544105263,-0.34255382,-0.1468,0.2559,0.3681999999999999,0.40270000000000006,-61.7972
6141da61ee0a3fd43fb47c1b,6141cf13ee0a3fd43fb479d5,-1378.19912548,-7.2157022276439795,-0.31271985,-0.0914,0.2607,0.4294999999999999,0.35209999999999997,-61.7546
6141da63baaf234b352903a8,6141cf16baaf234b35290184,-1386.43811159,-7.297042692578947,-0.13224838,-0.6911,0.3927,1.0838,1.0838,-61.6444
6141da659cbada84a8676a0f,6141cf179cbada84a86767c1,-1398.14118718,-7.281985349895834,-0.21375745,-0.6974,1.111,1.8084,1.8084,-61.5825
6141da6c4e27a1844a5f026c,6141cf184e27a1844a5efff8,-1392.2859801,-7.289455393193717,-0.00899174,-0.6771,0.4682,1.1453,1.1453,-61.6145
6141da7031cf3ef3d4a9efac,6141cf1431cf3ef3d4a9ed3c,-1372.36411894,-7.222969047052632,-0.35011044,-0.1272,0.2307,0.4315,0.3579,-61.7853
6141da71ee0a3fd43fb47c1d,6141cf13ee0a3fd43fb479d5,-1378.20640335,-7.215740331675393,-0.31041589,-0.0833,0.2512,0.4375,0.33449999999999996,-61.7464
6141da759cbada84a8676a11,6141cf179cbada84a86767c1,-1398.1429519,-7.281994541145834,-0.21709389,-0.6977,1.1121,1.8098,1.8098,-61.5814
6141da75baaf234b352903aa,6141cf16baaf234b35290184,-1386.41903737,-7.296942301947369,-0.12417472,-0.6771,0.4315,1.1086,1.1086,-61.6461
6141da753ac25c70a5c6c941,6141cf123ac25c70a5c6c835,-1366.49674234,-7.230141493862434,-0.38035976,-0.1414,0.2072,0.3872,0.3486,-61.821
6141da82ee0a3fd43fb47c1f,6141cf13ee0a3fd43fb479d5,-1378.19909363,-7.215702060890053,-0.31409939,-0.0923,0.2585,0.4285,0.3508,-61.7543
6141da894e27a1844a5f026e,6141cf184e27a1844a5efff8,-1392.29464322,-7.289500749842931,-0.01933709,-0.6878,0.4546,1.1424,1.1423999999999999,-61.6179
6141da8a31cf3ef3d4a9efae,6141cf1431cf3ef3d4a9ed3c,-1372.32685185,-7.2227729044736835,-0.32600605,-0.1416,0.2642,0.3540999999999999,0.4058,-61.7972
6141da93ee0a3fd43fb47c21,6141cf13ee0a3fd43fb479d5,-1378.24560208,-7.215945560628272,-0.30905746,-0.0823,0.2754,0.4019999999999999,0.35769999999999996,-61.7478
6141da95baaf234b352903ac,6141cf16baaf234b35290184,-1386.43397969,-7.297020945736842,-0.12406756,-0.6829,0.4115,1.0943999999999998,1.0943999999999998,-61.6453
6141da984e27a1844a5f0270,6141cf184e27a1844a5efff8,-1392.28693898,-7.289460413507854,-0.20720594,-0.677,0.4688,1.1458,1.1458,-61.6136
6141da9931cf3ef3d4a9efb0,6141cf1431cf3ef3d4a9ed3c,-1372.38596195,-7.223084010263157,-0.34649621,-0.127,0.2543,0.4219,0.38130000000000003,-61.785
6141da9e9cbada84a8676a13,6141cf179cbada84a86767c1,-1398.14444017,-7.282002292552083,-0.2189155,-0.6977,1.1099,1.8076,1.8076,-61.5824
6141daa64e27a1844a5f0272,6141cf184e27a1844a5efff8,-1392.28612529,-7.289456153350785,-0.20635929,-0.6756,0.4689,1.1445,1.1444999999999999,-61.6132
6141daa7baaf234b352903ae,6141cf16baaf234b35290184,-1386.38926552,-7.296785607999999,-0.22628524,-0.6853,0.4295,1.1148,1.1148,-61.6484
6141daa9ee0a3fd43fb47c23,6141cf13ee0a3fd43fb479d5,-1378.27965061,-7.216123825183247,-0.30258302,-0.092,0.3121,0.3392,0.4041,-61.7645
6141daaa31cf3ef3d4a9efb2,6141cf1431cf3ef3d4a9ed3c,-1372.35016526,-7.222895606631579,-0.34653548,-0.1377,0.2459,0.4006999999999999,0.3836,-61.7937
6141daae9cbada84a8676a15,6141cf179cbada84a86767c1,-1398.14590259,-7.282009909322917,-0.2190924,-0.6975,1.1101,1.8076,1.8076,-61.5825
6141dab54e27a1844a5f0274,6141cf184e27a1844a5efff8,-1392.29544343,-7.289504939424083,-0.01636043,-0.6881,0.4549,1.143,1.143,-61.6177
6141dab9ee0a3fd43fb47c25,6141cf13ee0a3fd43fb479d5,-1378.45185265,-7.217025406544503,-0.27373587,-0.0368,0.2134,0.3363,0.2502,-61.757
6141dab9baaf234b352903b0,6141cf16baaf234b35290184,-1386.42371634,-7.296966928105263,-0.12831925,-0.678,0.4264,1.1044,1.1044,-61.6469
6141dabb3ac25c70a5c6c943,6141cf123ac25c70a5c6c835,-1366.4900682,-7.230106180952381,-0.38435021,-0.1442,0.1978,0.3874000000000001,0.34199999999999997,-61.8197
6141dabb31cf3ef3d4a9efb4,6141cf1431cf3ef3d4a9ed3c,-1372.34926308,-7.222890858315789,-0.34487895,-0.144,0.2494,0.3998,0.39339999999999997,-61.7936
6141dabe9cbada84a8676a17,6141cf179cbada84a86767c1,-1398.14250178,-7.281992196770833,-0.21109081,-0.6974,1.1097,1.8071,1.8071,-61.5825
6141dac54e27a1844a5f0276,6141cf184e27a1844a5efff8,-1392.29444577,-7.289499716073299,-0.20442359,-0.6779,0.4676,1.1455,1.1455,-61.6143
6141dac9ee0a3fd43fb47c27,6141cf13ee0a3fd43fb479d5,-1378.17097372,-7.215554836230366,-0.30373213,-0.1224,0.2832,0.361,0.4056,-61.7673
6141dacbbaaf234b352903b2,6141cf16baaf234b35290184,-1386.41393232,-7.296915433263158,-0.12522253,-0.6806,0.411,1.0916,1.0916,-61.6455
6141dacc31cf3ef3d4a9efb6,6141cf1431cf3ef3d4a9ed3c,-1372.90554607,-7.225818663526315,-0.3678297,-0.1609,-0.0027,0.4139,0.15819999999999998,-61.8221
6141dad44e27a1844a5f0278,6141cf184e27a1844a5efff8,-1392.26402877,-7.289340464764399,-0.20561513,-0.6721,0.4687,1.1408,1.1408,-61.613
6141dad59cbada84a8676a19,6141cf179cbada84a86767c1,-1398.1434562,-7.281997167708333,-0.2174117,-0.6974,1.1092,1.8066,1.8066,-61.5825
6141dad9ee0a3fd43fb47c29,6141cf13ee0a3fd43fb479d5,-1378.19088995,-7.215659109685863,-0.30770319,-0.1128,0.2852,0.3813,0.398,-61.7613
6141dadc31cf3ef3d4a9efb8,6141cf1431cf3ef3d4a9ed3c,-1372.34839079,-7.222886267315789,-0.33513478,-0.1507,0.2666,0.3545,0.4173,-61.7985
6141dae13ac25c70a5c6c945,6141cf123ac25c70a5c6c835,-1366.89565576,-7.232252146878307,-0.37333382,-0.1291,0.1248,0.3707,0.2539,-61.8437
6141dae59cbada84a8676a1b,6141cf179cbada84a86767c1,-1398.14428601,-7.282001489635417,-0.21502775,-0.6976,1.1118,1.8094,1.8094,-61.5814
6141dae9ee0a3fd43fb47c2b,6141cf13ee0a3fd43fb479d5,-1378.1796868,-7.215600454450262,-0.30250191,-0.1207,0.2847,0.3601999999999999,0.4054,-61.7658
6141daed31cf3ef3d4a9efba,6141cf1431cf3ef3d4a9ed3c,-1372.41431262,-7.223233224315789,-0.34948579,-0.1269,0.2615,0.3943,0.3884,-61.7967
6141daf59cbada84a8676a1d,6141cf179cbada84a86767c1,-1398.14499877,-7.282005201927084,-0.21379273,-0.6972,1.1095,1.8067,1.8067,-61.5822
6141dafaee0a3fd43fb47c2d,6141cf13ee0a3fd43fb479d5,-1378.19199459,-7.215664893141361,-0.30897227,-0.1158,0.2848,0.3773,0.4006,-61.7637
6141dafb4e27a1844a5f027a,6141cf184e27a1844a5efff8,-1392.28680058,-7.289459688900524,-0.20440817,-0.6761,0.4705,1.1466,1.1466,-61.6136
6141dafe31cf3ef3d4a9efbc,6141cf1431cf3ef3d4a9ed3c,-1372.35845675,-7.222939246052631,-0.33311273,-0.1514,0.261,0.3559,0.4124,-61.7969
6141db069cbada84a8676a1f,6141cf179cbada84a86767c1,-1398.14339766,-7.281996862812499,-0.2165915,-0.6977,1.1114,1.8091,1.8091,-61.5818
