_id,descriptor_id,energy,energy_per_atom,fermi_level,homo,lumo,band_gap,homo_lumo_gap,E_1
619cdd5f45851b2ed243133e,619cdd9644389dee486ade3e,-1363.18872866,-7.174677519263158,-0.49025976,-0.3198,0.3381,0.3058,0.6578999999999999,-15.4876
619cdd5f45851b2ed243133f,619cdd9644389dee486ade3e,-1361.57716789,-7.166195620473684,-0.51399323,-0.3162,-0.1088,0.3699,0.20739999999999997,-15.4873
619cdd5f45851b2ed2431340,619cdd9644389dee486ade3e,-1361.52741486,-7.165933762421052,-0.52456297,-0.2994,-0.1293,0.3287999999999999,0.1701,-15.4872
619cdd5f45851b2ed2431341,619cdd9644389dee486ade3b,-1354.33270262,-7.165781495343915,-0.52126256,-0.3203,-0.1281,0.3671999999999999,0.19219999999999998,-15.4959
619cdd5f45851b2ed2431342,619cdd9644389dee486ade3e,-1361.57185468,-7.166167656210526,-0.51858492,-0.3041,-0.1124,0.3659,0.19169999999999998,-15.4854
619cdd5f45851b2ed2431343,619cdd9644389dee486ade3e,-1362.13244748,-7.16911814463158,-0.55572184,-0.3606,-0.1663,0.3902,0.19429999999999997,-15.4849
619cdd5f45851b2ed2431344,619cdd9644389dee486ade3b,-1354.3495645,-7.165870711640212,-0.54083818,-0.3473,-0.1385,0.3741,0.20879999999999999,-15.4917
619cdd5f45851b2ed2431345,619cdd9644389dee486ade42,-1384.25819652,-7.209678106875,-0.29701107,-0.9534,0.8767,1.8301,1.8301,-61.7135
619cdd5f45851b2ed2431346,619cdd9644389dee486ade3e,-1361.52861358,-7.165940071473684,-0.51009376,-0.32,-0.1198,0.3697999999999999,0.2002,-15.4866
619cdd5f45851b2ed2431347,619cdd9644389dee486ade44,-1378.08748244,-7.215117709109948,-0.32181497,-0.9649,0.3333,1.2982,1.2982,-61.7025
619cdd5f45851b2ed2431348,619cdd9644389dee486ade3d,-1368.76291971,-7.16629800895288,-0.4867578,-0.272,-0.0978,0.3665,0.17420000000000002,-15.4788
619cdd5f45851b2ed2431349,619cdd9644389dee486ade3d,-1368.72220059,-7.166084819842932,-0.48318387,-0.2964,-0.1028,0.3716,0.1936,-15.4799
619cdd5f45851b2ed243134a,619cdd9644389dee486ade3e,-1361.52831033,-7.165938475421053,-0.51206232,-0.323,-0.1247,0.364,0.1983,-15.4849
619cdd5f45851b2ed243134b,619cdd9644389dee486ade43,-1385.2559206,-7.214874586458333,-0.30601264,-0.9557,0.8723,1.828,1.8279999999999998,-61.7469
619cdd5f45851b2ed243134c,619cdd9644389dee486ade3d,-1368.58082918,-7.16534465539267,-0.48409147,-0.3339,-0.0582,0.2403999999999999,0.27569999999999995,-15.4805
619cdd5f45851b2ed243134d,619cdd9644389dee486ade43,-1385.28232962,-7.2150121334375,-0.29519681,-0.9552,0.8713,1.8265,1.8265,-61.7112
619cdd5f45851b2ed243134e,619cdd9644389dee486ade3e,-1361.5765885,-7.166192571052632,-0.51687502,-0.2988,-0.1055,0.3726,0.19330000000000003,-15.4861
619cdd5f45851b2ed243134f,619cdd9644389dee486ade3e,-1361.54991037,-7.1660521598421045,-0.52339316,-0.2961,-0.146,0.3298999999999999,0.15009999999999998,-15.485
619cdd5f45851b2ed2431350,619cdd9644389dee486ade3d,-1368.71865908,-7.166066277905759,-0.48444879,-0.2968,-0.1007,0.3704,0.1961,-15.4794
619cdd5f45851b2ed2431351,619cdd9644389dee486ade3e,-1361.54517201,-7.166027221105263,-0.52435825,-0.2961,-0.145,0.3361,0.15109999999999998,-15.4856
619cdd5f45851b2ed2431352,619cdd9644389dee486ade3d,-1368.76683622,-7.166318514240838,-0.49074522,-0.2757,-0.101,0.3741999999999999,0.1747,-15.4792
619cdd5f45851b2ed2431353,619cdd9644389dee486ade3e,-1361.51609645,-7.165874191842105,-0.50383969,-0.3128,-0.1164,0.3678999999999999,0.19640000000000002,-15.4884
619cdd5f45851b2ed2431354,619cdd9644389dee486ade3b,-1354.37364767,-7.165998135820106,-0.54816045,-0.3253,-0.1452,0.3258999999999999,0.18009999999999998,-15.4935
619cdd5f45851b2ed2431355,619cdd9644389dee486ade3e,-1361.53628586,-7.165980451894736,-0.55466956,-0.3637,-0.1466,0.2698,0.21710000000000002,-15.4845
619cdd5f45851b2ed2431356,619cdd9644389dee486ade41,-1370.84969639,-7.214998402052632,-0.34239056,-0.9729,0.2705,1.2434,1.2434,-61.7618
619cdd5f45851b2ed2431357,619cdd9644389dee486ade44,-1378.06430733,-7.214996373455498,-0.32266451,-0.964,0.3188,1.2828,1.2828,-61.7407
619cdd5f45851b2ed2431358,619cdd9644389dee486ade41,-1370.83803782,-7.214937041157895,-0.3448688,-0.9845,0.1751,1.1596,1.1596,-61.7514
619cdd5f45851b2ed2431359,619cdd9644389dee486ade44,-1378.05118617,-7.214927676282723,-0.32464129,-0.9639,0.3294,1.2933,1.2933,-61.7718
619cdd5f45851b2ed243135a,619cdd9644389dee486ade44,-1378.06793027,-7.215015341727748,-0.32130947,-0.9633,0.3338,1.2971,1.2971,-61.7356
619cdd5f45851b2ed243135b,619cdd9644389dee486ade41,-1370.81888654,-7.214836244947368,-0.34687573,-0.9785,0.2861,1.2646000000000002,1.2646000000000002,-61.7843
619cdd5f45851b2ed243135c,619cdd9644389dee486ade3d,-1368.76766302,-7.1663228430366495,-0.49070688,-0.2753,-0.1002,0.3702999999999999,0.17509999999999998,-15.4788
619cdd5f45851b2ed243135d,619cdd9644389dee486ade44,-1378.07381645,-7.215046159424085,-0.32268354,-0.9622,0.3338,1.296,1.296,-61.7377
619cdd5f45851b2ed243135e,619cdd9644389dee486ade3d,-1368.72445195,-7.166096607068063,-0.4859049,-0.2982,-0.1064,0.3675,0.19180000000000003,-15.479
619cdd5f45851b2ed243135f,619cdd9644389dee486ade3b,-1354.9255548,-7.16891827936508,-0.56946389,-0.3744,-0.1842,0.3900999999999999,0.1902,-15.4925
619cdd5f45851b2ed2431360,619cdd9644389dee486ade3b,-1354.37384828,-7.165999197248677,-0.54338581,-0.3471,-0.1268,0.3569,0.22030000000000002,-15.4903
619cdd5f45851b2ed2431361,619cdd9644389dee486ade3e,-1361.53086987,-7.165951946684211,-0.55195003,-0.3601,-0.1458,0.2701,0.21429999999999996,-15.4847
619cdd5f45851b2ed2431362,619cdd9644389dee486ade3d,-1368.72533768,-7.166101244397906,-0.48740075,-0.2998,-0.1036,0.3707999999999999,0.1962,-15.4796
619cdd5f45851b2ed2431363,619cdd9644389dee486ade44,-1378.06406702,-7.214995115287958,-0.32754304,-0.962,0.3324,1.2944,1.2944,-61.7659
619cdd5f45851b2ed2431364,619cdd9644389dee486ade3e,-1361.53268179,-7.165961483105263,-0.51343038,-0.3238,-0.1241,0.3697,0.1997,-15.485
619cdd5f45851b2ed2431365,619cdd9644389dee486ade3b,-1354.35237682,-7.165885591640212,-0.54445644,-0.3248,-0.1448,0.3469,0.17999999999999997,-15.4948
619cdd5f45851b2ed2431366,619cdd9644389dee486ade3d,-1368.63562439,-7.1656315413089,-0.4630018,-0.3515,-0.093,0.213,0.25849999999999995,-15.4824
619cdd5f45851b2ed2431367,619cdd9644389dee486ade3e,-1361.53823822,-7.165990727473685,-0.55613394,-0.3604,-0.1452,0.2698,0.2152,-15.4838
619cdd5f45851b2ed2431368,619cdd9644389dee486ade41,-1370.85234899,-7.215012363105264,-0.35303495,-0.9756,0.2898,1.2654,1.2654,-61.759
619cdd5f45851b2ed2431369,619cdd9644389dee486ade44,-1378.08479512,-7.215103639371728,-0.32194194,-0.9646,0.3328,1.2974,1.2974,-61.7009
619cdd5f45851b2ed243136a,619cdd9644389dee486ade3b,-1354.31998418,-7.165714202010581,-0.58024583,-0.3909,-0.1663,0.2734999999999999,0.22460000000000002,-15.4904
619cdd5f45851b2ed243136b,619cdd9644389dee486ade43,-1385.28238299,-7.21501241140625,-0.30373953,-0.9553,0.8673,1.8226,1.8226,-61.7136
619cdd5f45851b2ed243136c,619cdd9644389dee486ade44,-1378.06521691,-7.2150011356544494,-0.32312919,-0.9648,0.3344,1.2992,1.2992,-61.7424
619cdd5f45851b2ed243136d,619cdd9644389dee486ade3d,-1368.72157773,-7.166081558795812,-0.4891454,-0.2942,-0.1023,0.3697999999999999,0.19190000000000002,-15.4785
619cdd5f45851b2ed243136e,619cdd9644389dee486ade3e,-1363.1564925,-7.174507855263158,-0.50416802,-0.2992,0.3334,0.2783,0.6326,-15.4852
619cdd5f45851b2ed243136f,619cdd9644389dee486ade3e,-1361.56735112,-7.166143953263158,-0.51730663,-0.3023,-0.1082,0.3765,0.1941,-15.4869
619cdd5f45851b2ed2431370,619cdd9644389dee486ade43,-1385.278073,-7.214989963541666,-0.30206874,-0.957,0.8606,1.8176,1.8176,-61.7129
619cdd6045851b2ed2431371,619cdd9644389dee486ade3d,-1368.58790965,-7.16538172591623,-0.48651661,-0.3402,-0.0596,0.2432,0.2806,-15.4803
619cdd6045851b2ed2431372,619cdd9644389dee486ade3e,-1363.18405137,-7.174652901947368,-0.49209682,-0.3241,0.3351,0.3091,0.6592,-15.4872
619cdd6045851b2ed2431373,619cdd9644389dee486ade43,-1385.2811801,-7.215006146354167,-0.30222182,-0.957,0.8729,1.8299,1.8298999999999999,-61.7122
619cdd6045851b2ed2431374,619cdd9644389dee486ade44,-1378.07053544,-7.215028981361256,-0.32025862,-0.9635,0.3338,1.2973,1.2973,-61.7307
619cdd6045851b2ed2431375,619cdd9644389dee486ade3d,-1368.72533639,-7.1661012376439785,-0.48416933,-0.2982,-0.1074,0.3697,0.19080000000000003,-15.4792
619cdd6045851b2ed2431376,619cdd9644389dee486ade3b,-1354.30431899,-7.165631317407407,-0.53402701,-0.3332,-0.1362,0.3660999999999999,0.197,-15.4937
619cdd6045851b2ed2431377,619cdd9644389dee486ade44,-1378.08565678,-7.215108150680628,-0.31776917,-0.9633,0.3318,1.2951,1.2951000000000001,-61.7042
619cdd6045851b2ed2431378,619cdd9644389dee486ade44,-1378.05913606,-7.214969298743455,-0.32303569,-0.9631,0.3137,1.2768,1.2768,-61.7391
619cdd6045851b2ed2431379,619cdd9644389dee486ade3b,-1354.34933155,-7.165869479100529,-0.52928703,-0.3311,-0.1177,0.366,0.2134,-15.4948
619cdd6045851b2ed243137a,619cdd9644389dee486ade3b,-1354.91359022,-7.168854974708995,-0.57063532,-0.368,-0.1922,0.4052,0.17579999999999998,-15.4943
619cdd6045851b2ed243137b,619cdd9644389dee486ade3e,-1361.5427104,-7.166014265263158,-0.51635873,-0.3244,-0.1253,0.3698,0.19910000000000003,-15.4852
619cdd6045851b2ed243137c,619cdd9644389dee486ade44,-1378.06134497,-7.214980863717277,-0.32156769,-0.9653,0.3348,1.3001,1.3001,-61.7327
619cdd6045851b2ed243137d,619cdd9644389dee486ade3d,-1368.64712331,-7.165691745078535,-0.46758336,-0.36,-0.0918,0.2135999999999999,0.2682,-15.4822
619cdd6045851b2ed243137e,619cdd9644389dee486ade3e,-1361.51874167,-7.165888114052632,-0.50170918,-0.3134,-0.1176,0.3711,0.19580000000000003,-15.4872
619cdd6045851b2ed243137f,619cdd9644389dee486ade3e,-1361.54853605,-7.166044926578947,-0.50483205,-0.29,-0.1059,0.3696,0.18409999999999999,-15.4885
619cdd6045851b2ed2431380,619cdd9644389dee486ade41,-1370.86163674,-7.215061246,-0.34857367,-0.9713,0.2455,1.2168,1.2168,-61.7566
619cdd6045851b2ed2431381,619cdd9644389dee486ade3b,-1354.49770317,-7.166654514126984,-0.59238958,-0.4162,-0.2317,0.3532999999999999,0.18450000000000003,-15.4812
619cdd6045851b2ed2431382,619cdd9644389dee486ade44,-1378.04920476,-7.214917302408377,-0.32161356,-0.9641,0.1929,1.157,1.157,-61.7308
619cdd6045851b2ed2431383,619cdd9644389dee486ade3e,-1361.53706513,-7.1659845533157895,-0.55384342,-0.3593,-0.1446,0.2703,0.2147,-15.4854
619cdd6045851b2ed2431384,619cdd9644389dee486ade3d,-1368.72596118,-7.166104508795812,-0.4864107,-0.2985,-0.1029,0.3711,0.1956,-15.4791
619cdd6045851b2ed2431385,619cdd9644389dee486ade43,-1385.28110195,-7.215005739322916,-0.30467753,-0.9583,0.8713,1.8296,1.8296000000000001,-61.7127
619cdd6045851b2ed2431386,619cdd9644389dee486ade3e,-1361.53584169,-7.165978114157896,-0.52262056,-0.2955,-0.1474,0.3455999999999999,0.14809999999999998,-15.486
619cdd6045851b2ed2431387,619cdd9644389dee486ade3d,-1368.71974552,-7.166071966073298,-0.48145724,-0.295,-0.1082,0.3688,0.18679999999999997,-15.479
619cdd6045851b2ed2431388,619cdd9644389dee486ade41,-1370.82102954,-7.214847523894736,-0.34813104,-0.9778,0.1782,1.156,1.156,-61.7471
619cdd6045851b2ed2431389,619cdd9644389dee486ade3d,-1368.75468252,-7.166254882303665,-0.48763628,-0.2715,-0.1009,0.3688999999999999,0.17060000000000003,-15.4792
619cdd6045851b2ed243138a,619cdd9644389dee486ade3b,-1355.98120003,-7.174503703862435,-0.50910121,-0.3286,0.2683,0.2843,0.5969,-15.495
619cdd6045851b2ed243138b,619cdd9644389dee486ade3e,-1361.53686608,-7.165983505684211,-0.51864788,-0.2953,-0.1447,0.342,0.1506,-15.4845
619cdd6045851b2ed243138c,619cdd9644389dee486ade3e,-1361.52575953,-7.165925050157894,-0.52168472,-0.2942,-0.1397,0.3439,0.15450000000000003,-15.4867
619cdd6045851b2ed243138d,619cdd9644389dee486ade43,-1385.2808724,-7.215004543749999,-0.29942953,-0.9556,0.8702,1.8258,1.8258,-61.713
619cdd6045851b2ed243138e,619cdd9644389dee486ade44,-1378.04690064,-7.21490523895288,-0.32308573,-0.9678,0.1953,1.1631,1.1631,-61.7284
619cdd6045851b2ed243138f,619cdd9644389dee486ade3e,-1361.57861472,-7.16620323536842,-0.51334609,-0.293,-0.1092,0.3780999999999999,0.18379999999999996,-15.485
619cdd6045851b2ed2431390,619cdd9644389dee486ade3d,-1368.6921196,-7.165927327748691,-0.48634887,-0.2786,-0.1131,0.3202,0.1655,-15.4778
619cdd6045851b2ed2431391,619cdd9644389dee486ade3d,-1368.72905709,-7.166120717748691,-0.48830967,-0.2998,-0.108,0.3664,0.19180000000000003,-15.4794
619cdd6045851b2ed2431392,619cdd9644389dee486ade3e,-1361.4929284,-7.165752254736842,-0.51897589,-0.3038,-0.1283,0.3381999999999999,0.17550000000000002,-15.4853
619cdd6045851b2ed2431393,619cdd9644389dee486ade44,-1378.07456298,-7.215050067958115,-0.32442015,-0.9647,0.3341,1.2988,1.2988,-61.7412
619cdd6045851b2ed2431394,619cdd9644389dee486ade44,-1378.05226444,-7.214933321675393,-0.32036011,-0.9642,0.1846,1.1488,1.1488,-61.7487
619cdd6045851b2ed2431395,619cdd9644389dee486ade43,-1385.28236005,-7.215012291927084,-0.30172117,-0.9552,0.8722,1.8274,1.8274,-61.7095
619cdd6045851b2ed2431396,619cdd9644389dee486ade3b,-1354.32586358,-7.1657453099470905,-0.58475474,-0.3849,-0.162,0.2719,0.22290000000000001,-15.4908
619cdd6045851b2ed2431397,619cdd9644389dee486ade44,-1378.06328071,-7.214990998481675,-0.32522666,-0.9644,0.3349,1.2993,1.2993000000000001,-61.7438
619cdd6045851b2ed2431398,619cdd9644389dee486ade3e,-1361.53673783,-7.165982830684211,-0.51317765,-0.322,-0.1204,0.3675,0.2016,-15.4846
619cdd6045851b2ed2431399,619cdd9644389dee486ade41,-1370.84379545,-7.214967344473684,-0.35226027,-0.9734,0.2719,1.2453,1.2453,-61.7582
619cdd6045851b2ed243139a,619cdd9644389dee486ade44,-1378.07292706,-7.215041502931937,-0.32582675,-0.9646,0.3341,1.2987,1.2987,-61.7515
619cdd6045851b2ed243139b,619cdd9644389dee486ade3b,-1354.91872447,-7.16888214005291,-0.57083964,-0.3705,-0.1825,0.4007,0.188,-15.4938
619cdd6045851b2ed243139c,619cdd9644389dee486ade44,-1378.07000333,-7.215026195445026,-0.32271937,-0.9626,0.3344,1.297,1.297,-61.7366
619cdd6045851b2ed243139d,619cdd9644389dee486ade41,-1371.37841029,-7.217781106789473,-0.33969162,-0.9762,0.2707,1.2469,1.2469,-61.7565
619cdd6045851b2ed243139e,619cdd9644389dee486ade3d,-1368.72002892,-7.166073449842932,-0.48794196,-0.2922,-0.1027,0.3727,0.1895,-15.4788
619cdd6045851b2ed243139f,619cdd9644389dee486ade41,-1370.8455401,-7.214976526842106,-0.34632259,-0.9748,0.1615,1.1363,1.1363,-61.7529
619cdd6045851b2ed24313a0,619cdd9644389dee486ade44,-1378.05521857,-7.214948788324608,-0.32920182,-0.963,0.3299,1.2929,1.2929,-61.763
619cdd6045851b2ed24313a1,619cdd9644389dee486ade43,-1385.28121693,-7.2150063381770835,-0.30510245,-0.9588,0.8723,1.8311,1.8311,-61.7171
619cdd6045851b2ed24313a2,619cdd9644389dee486ade43,-1385.27623866,-7.2149804096875,-0.29861811,-0.9556,0.8601,1.8157,1.8157,-61.7197
619cdd6045851b2ed24313a3,619cdd9644389dee486ade41,-1370.83399327,-7.214915754052632,-0.35025694,-0.9787,0.2889,1.2676,1.2676,-61.7504
619cdd6045851b2ed24313a4,619cdd9644389dee486ade43,-1385.2779923,-7.214989543229167,-0.29886518,-0.9573,0.86,1.8173,1.8173,-61.721
619cdd6045851b2ed24313a5,619cdd9644389dee486ade3e,-1361.52951396,-7.165944810315789,-0.51575212,-0.32,-0.1136,0.375,0.2064,-15.4852
619cdd6045851b2ed24313a6,619cdd9644389dee486ade3b,-1354.93515105,-7.168969053174603,-0.57759257,-0.3801,-0.1759,0.395,0.2042,-15.4926
619cdd6045851b2ed24313a7,619cdd9644389dee486ade3e,-1361.53652341,-7.165981702157895,-0.51562392,-0.3251,-0.1274,0.3703999999999999,0.1977,-15.4844
619cdd6045851b2ed24313a8,619cdd9644389dee486ade3e,-1361.58047931,-7.166213049,-0.51195463,-0.3249,-0.1132,0.3522999999999999,0.21170000000000003,-15.4859
619cdd6045851b2ed24313a9,619cdd9644389dee486ade43,-1385.28291131,-7.215015163072916,-0.3017204,-0.956,0.8715,1.8275,1.8275000000000001,-61.7129
619cdd6045851b2ed24313aa,619cdd9644389dee486ade44,-1378.06420348,-7.21499582973822,-0.32141085,-0.9625,0.3347,1.2972,1.2972000000000001,-61.7411
619cdd6045851b2ed24313ab,619cdd9644389dee486ade3b,-1354.30654696,-7.165643105608466,-0.52343118,-0.3262,-0.1318,0.3686999999999999,0.1944,-15.4951
619cdd6045851b2ed24313ac,619cdd9644389dee486ade43,-1385.28105636,-7.215005501875001,-0.30398526,-0.9545,0.8726,1.8271,1.8271000000000002,-61.7189
619cdd6045851b2ed24313ad,619cdd9644389dee486ade3b,-1354.35603121,-7.165904927037038,-0.55342075,-0.2953,-0.1695,0.3267,0.1258,-15.4909
619cdd6045851b2ed24313ae,619cdd9644389dee486ade43,-1385.27800424,-7.214989605416666,-0.29983536,-0.9567,0.8735,1.8302,1.8302,-61.7142
619cdd6045851b2ed24313af,619cdd9644389dee486ade44,-1378.06465497,-7.214998193560209,-0.32313031,-0.9651,0.3342,1.2993,1.2993,-61.7322
619cdd6045851b2ed24313b0,619cdd9644389dee486ade3d,-1368.65020916,-7.165707901361257,-0.46953727,-0.3593,-0.0931,0.215,0.2662,-15.4823
619cdd6045851b2ed24313b1,619cdd9644389dee486ade44,-1378.0721122,-7.215037236649215,-0.32503807,-0.965,0.3349,1.2999,1.2999,-61.7331
619cdd6045851b2ed24313b2,619cdd9644389dee486ade41,-1370.83420226,-7.214916854,-0.34613471,-0.9773,0.162,1.1393,1.1393,-61.7525
619cdd6045851b2ed24313b3,619cdd9644389dee486ade3e,-1361.52647238,-7.165928802000001,-0.50319506,-0.3035,-0.1181,0.3706,0.1854,-15.4871
619cdd6045851b2ed24313b4,619cdd9644389dee486ade44,-1378.06682671,-7.215009563926701,-0.32513475,-0.9646,0.339,1.3036,1.3036,-61.7396
619cdd6045851b2ed24313b5,619cdd9644389dee486ade3e,-1361.43454488,-7.165444973052631,-0.48213258,-0.3674,-0.1017,0.2050999999999999,0.2657,-15.4904
619cdd6045851b2ed24313b6,619cdd9644389dee486ade3e,-1361.53925182,-7.165996062210525,-0.51690112,-0.3253,-0.1263,0.3758,0.19899999999999998,-15.4842
619cdd6045851b2ed24313b7,619cdd9644389dee486ade43,-1385.2814852,-7.215007735416666,-0.29205351,-0.9563,0.8714,1.8277,1.8277,-61.7151
619cdd6045851b2ed24313b8,619cdd9644389dee486ade43,-1385.28045042,-7.2150023459375,-0.30083244,-0.9567,0.8689,1.8256,1.8256000000000001,-61.7173
619cdd6045851b2ed24313b9,619cdd9644389dee486ade3b,-1355.97368767,-7.174463955925925,-0.50581869,-0.3345,0.2733,0.3131,0.6078,-15.4959
619cdd6045851b2ed24313ba,619cdd9644389dee486ade44,-1378.06709824,-7.215010985549738,-0.32462401,-0.9646,0.3354,1.3,1.3,-61.7272
619cdd6045851b2ed24313bb,619cdd9644389dee486ade43,-1385.28040374,-7.215002102812501,-0.29578077,-0.9568,0.8706,1.8274,1.8274,-61.7151
619cdd6045851b2ed24313bc,619cdd9644389dee486ade40,-1377.05181136,-7.209695347434556,-0.3200653,-0.9596,0.3379,1.2975,1.2974999999999999,-61.7384
619cdd6045851b2ed24313bd,619cdd9644389dee486ade3e,-1361.53352775,-7.165965935526316,-0.51740995,-0.2924,-0.1498,0.3314,0.1426,-15.4851
619cdd6045851b2ed24313be,619cdd9644389dee486ade3e,-1361.53086517,-7.165951921947368,-0.50451435,-0.3052,-0.1204,0.3656,0.18480000000000002,-15.4872
619cdd6045851b2ed24313bf,619cdd9644389dee486ade44,-1378.05874376,-7.214967244816754,-0.32793971,-0.9636,0.3323,1.2959,1.2959,-61.7672
619cdd6045851b2ed24313c0,619cdd9644389dee486ade44,-1378.06765597,-7.2150139056020945,-0.32974091,-0.9649,0.3316,1.2965,1.2965,-61.7283
619cdd6045851b2ed24313c1,619cdd9644389dee486ade3e,-1361.52636162,-7.165928219052631,-0.51681598,-0.3248,-0.1283,0.3786,0.19649999999999998,-15.484
619cdd6045851b2ed24313c2,619cdd9644389dee486ade3d,-1368.64999456,-7.165706777801048,-0.46973111,-0.3579,-0.09,0.2139,0.2679,-15.4819
619cdd6045851b2ed24313c3,619cdd9644389dee486ade3d,-1368.6502033,-7.165707870680628,-0.47014542,-0.359,-0.0948,0.2190999999999999,0.2642,-15.4819
619cdd6145851b2ed24313c4,619cdd9644389dee486ade43,-1385.2544848,-7.214867108333333,-0.29880429,-0.9574,0.8722,1.8296,1.8296000000000001,-61.7451
619cdd6145851b2ed24313c5,619cdd9644389dee486ade41,-1370.85491209,-7.215025853105263,-0.34806471,-0.9774,0.2899,1.2673,1.2673,-61.7428
619cdd6145851b2ed24313c6,619cdd9644389dee486ade3e,-1362.1348176,-7.169130618947368,-0.55755673,-0.3594,-0.1635,0.3963,0.1959,-15.4844
619cdd6145851b2ed24313c7,619cdd9644389dee486ade3e,-1363.19134707,-7.17469130036842,-0.49388298,-0.3245,0.3343,0.3108,0.6588,-15.4874
619cdd6145851b2ed24313c8,619cdd9644389dee486ade3e,-1361.5421247,-7.166011182631578,-0.55262225,-0.3607,-0.1464,0.2704,0.21430000000000002,-15.4843
619cdd6145851b2ed24313c9,619cdd9644389dee486ade43,-1385.28198126,-7.2150103190625,-0.30293582,-0.958,0.8752,1.8332,1.8332,-61.7023
619cdd6145851b2ed24313ca,619cdd9644389dee486ade44,-1378.06351753,-7.214992238376963,-0.32394969,-0.9668,0.3388,1.3056,1.3056,-61.7262
619cdd6145851b2ed24313cb,619cdd9644389dee486ade3b,-1354.30869005,-7.165654444708995,-0.54684377,-0.3222,-0.1546,0.3484,0.1676,-15.4936
619cdd6145851b2ed24313cc,619cdd9644389dee486ade3b,-1354.36748265,-7.165965516666667,-0.52357131,-0.3372,-0.1255,0.3461999999999999,0.2117,-15.4928
619cdd6145851b2ed24313cd,619cdd9644389dee486ade41,-1370.80638832,-7.214770464842105,-0.35182891,-0.9657,0.2133,1.179,1.179,-61.828
619cdd6145851b2ed24313ce,619cdd9644389dee486ade44,-1378.07328712,-7.215043388062828,-0.32361432,-0.963,0.3325,1.2955,1.2955,-61.7343
619cdd6145851b2ed24313cf,619cdd9644389dee486ade41,-1370.85123653,-7.215006508052632,-0.34850363,-0.9806,0.2887,1.2693,1.2693,-61.7642
619cdd6145851b2ed24313d0,619cdd9644389dee486ade44,-1378.06909043,-7.215021415863874,-0.32312475,-0.9648,0.3353,1.3001,1.3001,-61.7333
619cdd6145851b2ed24313d1,619cdd9644389dee486ade3e,-1362.14608144,-7.1691899023157895,-0.55878982,-0.3582,-0.1713,0.4011999999999999,0.1869,-15.4857
619cdd6145851b2ed24313d2,619cdd9644389dee486ade44,-1378.04946014,-7.21491863947644,-0.31925848,-0.9663,0.3077,1.274,1.274,-61.736
619cdd6145851b2ed24313d3,619cdd9644389dee486ade3d,-1368.72723824,-7.166111194973822,-0.48309422,-0.2911,-0.1078,0.3676999999999999,0.18330000000000002,-15.4794
619cdd6145851b2ed24313d4,619cdd9644389dee486ade44,-1378.05648913,-7.214955440471204,-0.3335745,-0.9625,0.3306,1.2931,1.2931,-61.771
619cdd6145851b2ed24313d5,619cdd9644389dee486ade3d,-1368.59399363,-7.16541357921466,-0.47342925,-0.3286,-0.1054,0.1742,0.2232,-15.4812
619cdd6145851b2ed24313d6,619cdd9644389dee486ade41,-1370.92727902,-7.215406731684211,-0.35162673,-0.9685,0.1554,1.1239,1.1239000000000001,-61.7485
619cdd6145851b2ed24313d7,619cdd9644389dee486ade44,-1378.069078,-7.2150213507853405,-0.32918812,-0.9614,0.3252,1.2866,1.2866,-61.7365
619cdd6145851b2ed24313d8,619cdd9644389dee486ade3b,-1354.92960817,-7.168939725767196,-0.58704576,-0.3967,-0.1998,0.3807,0.1969,-15.4936
619cdd6145851b2ed24313d9,619cdd9644389dee486ade3b,-1354.2194721,-7.1651823920634925,-0.50896769,-0.395,-0.1172,0.2092,0.27780000000000005,-15.4969
619cdd6145851b2ed24313da,619cdd9644389dee486ade3e,-1361.52380718,-7.165914774631578,-0.50427833,-0.3114,-0.1136,0.3723,0.1978,-15.4874
619cdd6145851b2ed24313db,619cdd9644389dee486ade3e,-1361.53947178,-7.165997219894737,-0.5155822,-0.3253,-0.1245,0.3684,0.20079999999999998,-15.4843
619cdd6145851b2ed24313dc,619cdd9644389dee486ade3e,-1361.52749719,-7.165934195736843,-0.50983889,-0.3202,-0.1186,0.3688,0.2016,-15.4862
619cdd6145851b2ed24313dd,619cdd9644389dee486ade43,-1385.27992026,-7.2149995846875,-0.30639256,-0.9553,0.8738,1.8291,1.8291,-61.7151
619cdd6145851b2ed24313de,619cdd9644389dee486ade3e,-1362.13503307,-7.169131752999999,-0.55551432,-0.3591,-0.1631,0.3928,0.19599999999999998,-15.4852
619cdd6145851b2ed24313df,619cdd9644389dee486ade3e,-1361.51208847,-7.165853097210526,-0.50184577,-0.31,-0.1145,0.3721,0.1955,-15.4875
619cdd6145851b2ed24313e0,619cdd9644389dee486ade41,-1370.87262162,-7.215119061157895,-0.34351355,-0.9719,0.223,1.1949,1.1949,-61.733
619cdd6145851b2ed24313e1,619cdd9644389dee486ade3b,-1354.32448621,-7.165738022275132,-0.53764947,-0.3135,-0.1514,0.3380999999999999,0.1621,-15.4946
619cdd6145851b2ed24313e2,619cdd9644389dee486ade3b,-1354.96043791,-7.169102846084657,-0.5961237,-0.401,-0.18,0.3902,0.22100000000000003,-15.4906
619cdd6145851b2ed24313e3,619cdd9644389dee486ade3e,-1361.53378229,-7.165967275210527,-0.51320147,-0.3214,-0.1199,0.3738,0.2015,-15.4864
619cdd6145851b2ed24313e4,619cdd9644389dee486ade3d,-1368.73024792,-7.166126952460733,-0.48994014,-0.2992,-0.106,0.3742,0.19320000000000004,-15.4794
