_id,descriptor_id,energy,fermi_level,total_mag,homo_lumo_gap_majority,lumo_majority,homo_majority,E_1_majority,homo_lumo_gap_minority,lumo_minority,homo_minority,E_1_minority
InSe_In68Ga4Se69S1_b3db9300-618a-43ec-839f-bfcf6b67bac9,9f18a998-dc99-49da-8495-89efdd80a0d0,-513.27213667,-1.36662919,0.0016392,0.9015,-0.9173,-1.8188,-17.0555,0.9015,-0.9173,-1.8188,-17.0555
InSe_In69Ga2Se68S4_7ebcc5b8-fb57-4cef-b32b-efccabc45bec,04f866cc-84c9-4a9a-862b-79c43b9f2aeb,-520.32771015,-2.01556894,0.8107731,1.2231999999999998,-0.9116,-2.1348,-17.0253,1.1068999999999998,-0.9088,-2.0157,-17.0255
InSe_In68Se69S1_a04569d9-9160-4725-bfd3-5b5ae5213fb7,e6c464b7-512a-4be1-a260-994a157ec109,-492.89381093,-1.97199601,1.0223284,0.9926999999999999,-1.0334,-2.0261,-17.1447,0.9363000000000001,-1.0266,-1.9629,-17.1446
InSe_In68Ga2Se69S1_2e4fd8f6-5528-4c3f-9a09-d784d1d36b93,ad7b2519-21b8-47fc-9762-257eaee16b19,-504.02507715,-1.45344687,0.0017374,0.8318999999999999,-1.0375,-1.8694,-17.168,0.8318999999999999,-1.0375,-1.8694,-17.168
InSe_In69Ga2Se68S1_f1525ff6-4b34-422c-bcab-29a1f4b947ff,c984e092-18fc-424d-a745-7a187edd7546,-501.66672131,-1.83414798,0.0014467,0.8972000000000001,-0.9507,-1.8479,-16.9972,0.8972000000000001,-0.9507,-1.8479,-16.9972
InSe_In68Ga2Se69S1_d77f45ac-5962-4cad-abff-9e47d1936268,ad7b2519-21b8-47fc-9762-257eaee16b19,-503.88597391,-1.61557981,0.0018211,0.6646999999999998,-1.2833,-1.948,-16.9588,0.6646999999999998,-1.2833,-1.948,-16.9588
InSe_In70Ga1Se67S2_eab342f2-0105-4413-af2d-9ab98af2fc47,77303836-e3ab-4e5c-be54-7a5b68b41de3,-501.80357587,-1.81378775,0.0103348,0.9386000000000001,-0.9117,-1.8503,-16.9626,0.9386000000000001,-0.9117,-1.8503,-16.9626
InSe_In68Ga3Se69S2_6022f84e-ea1b-413a-85b2-60ac25af70e6,7d82ef68-8b35-422a-aebf-9cfe3134c603,-513.79997094,-1.91481445,0.3062553,1.0814,-0.8712,-1.9526,-17.0067,1.0764,-0.8703,-1.9467,-17.0068
InSe_In68Ga1Se69S3_143f6fa1-7cdc-485b-b1a5-d4cc00304a67,fd04baf8-675c-4ec7-b9fa-505a2d53e443,-508.89790352,-1.96638698,0.7413831,1.1022,-0.9696,-2.0718,-17.0841,1.0157,-0.9677,-1.9834,-17.0842
InSe_In68Ga1Se69S3_e82cbc5e-a3f7-4337-ba44-3c454bf27848,fd04baf8-675c-4ec7-b9fa-505a2d53e443,-509.61752589,-2.00779224,0.4529139,1.124,-0.9419,-2.0659,-17.1776,1.0745999999999998,-0.9407,-2.0153,-17.1776
InSe_In69Ga2Se68S2_89c3501d-0054-4fbb-b327-a5cea367a4b6,54aa0a5f-334d-47cc-8249-efa4bb2561de,-509.54467609,-1.50113084,0.5276403,0.6442,-0.9078,-1.552,-16.5607,0.5525999999999999,-0.8977,-1.4503,-16.5607
InSe_In66Ga4Se71S1_3c9f0303-3f15-4c27-8aad-67f60515531d,2b3f2b8a-7ddd-4d7a-aad8-30286be208b1,-514.29184614,-2.090797,1.2302916,1.1798000000000002,-0.9497,-2.1295,-17.1206,1.0755,-0.9449,-2.0204,-17.1205
InSe_In68Ga2Se69S1_5a7a01b3-5210-4857-9151-4b2e5b8f58a0,ad7b2519-21b8-47fc-9762-257eaee16b19,-502.93429218,-1.92432794,0.4038914,1.0295999999999998,-0.8843,-1.9139,-16.6595,1.0264000000000002,-0.8824,-1.9088,-16.6594
InSe_In70Ga1Se67S3_8c98a293-d825-48a7-99c3-e387388b11b9,0c3962a1-a2ce-4b06-b1fe-e333f422bf7f,-508.03919105,-1.87190438,0.3305511,1.0916000000000001,-0.8317,-1.9233,-16.9738,1.0907999999999998,-0.8314,-1.9222,-16.9739
InSe_In67Ga3Se70S1_f6805daf-878a-445d-9c0b-ab56e7f5f16a,8d2b3505-ca78-4fdd-8f2b-7e9644994c81,-507.65206386,-1.46877004,0.0017161,0.22820000000000007,-0.995,-1.2232,-17.0548,0.22820000000000007,-0.995,-1.2232,-17.0548
InSe_In69Ga2Se68S3_21c1f8e5-f417-4d01-abc5-c6238718f3ac,41b06cc0-a1af-48c8-82ea-94349484a1b2,-514.1054095,-1.67013924,0.8749312,0.8700000000000001,-0.9097,-1.7797,-16.9938,0.6651,-0.8955,-1.5606,-16.9933
InSe_In71Se66S3_bce4a7e6-9ff5-4f15-9f2d-f47962f88711,a59dcfe5-8239-4076-9752-3d52e5ebf45e,-502.67017536,-1.88550687,0.481808,1.0377,-0.9155,-1.9532,-16.5578,0.9745,-0.9144,-1.8889,-16.5578
InSe_In67Ga2Se70S1_6c214156-4fc8-4266-93f8-588a8db7deff,6cf478e1-78c1-4133-bffd-4e9d1ed1086b,-503.63139022,-1.90018515,0.8520985,1.0216,-0.9942,-2.0158,-17.079,0.8974000000000001,-0.9912,-1.8886,-17.0789
InSe_In69Ga1Se68S3_adab05f5-553b-45b5-841d-37d63680916f,bed49be0-bf3f-48c7-a8a0-54de5565ec7c,-508.51003838,-1.53196651,0.0013629,0.3551000000000001,-0.9188,-1.2739,-17.0099,0.3551000000000001,-0.9188,-1.2739,-17.0099
InSe_In67Ga4Se70_f4ab9b88-ba67-4ab7-94e8-49698d75a251,e52e8c9b-4cff-4135-ac8d-be3c6604f3e7,-508.96840206,-1.20488862,0.8589267,0.4116000000000001,-0.8985,-1.3101,-16.7981,0.20429999999999993,-0.8953,-1.0996,-16.798
InSe_In71Ga1Se66S4_dd259038-5408-4437-9dba-2a0ec6547023,698714ec-775e-473e-8ca9-cccc1bb5a9ca,-514.24673771,-1.40269582,0.0020664,1.0468000000000002,-0.8339,-1.8807,-16.5074,1.0468000000000002,-0.8339,-1.8807,-16.5074
InSe_In67Ga3Se70S1_e3685e54-6ca3-4636-b83a-516309517dfc,8d2b3505-ca78-4fdd-8f2b-7e9644994c81,-508.76981368,-1.96961743,0.5088649,1.139,-0.8508,-1.9898,-16.6701,1.0634000000000001,-0.8493,-1.9127,-16.67
InSe_In68Ga2Se69S1_46975865-c27c-4407-b8b9-c20e6a3a6881,ad7b2519-21b8-47fc-9762-257eaee16b19,-501.92947364,-1.51259395,0.0012806,0.6526999999999998,-1.1866,-1.8393,-17.1549,0.6526999999999998,-1.1866,-1.8393,-17.1549
InSe_In71Se66S2_3841918a-9b15-41ce-983d-1e651815fca8,a286d905-d51d-4d7a-a0dd-cdc7912f1461,-496.04985119,-1.69231892,0.0009951,0.6183999999999998,-1.094,-1.7124,-16.9431,0.6180999999999999,-1.0941,-1.7122,-16.9431
InSe_In69Ga3Se68S2_65e29e1c-1d3d-471e-bd87-3a3792f77800,0e97629c-e4f1-43b5-b726-2173aabf881f,-513.73897546,-1.43375958,0.0020929,1.0723000000000003,-0.83,-1.9023,-16.5606,1.0723000000000003,-0.83,-1.9023,-16.5606
InSe_In71Ga1Se66S2_3fc031b3-fd06-4e21-9b26-875b04d71839,22b4e62e-b401-40e0-8b39-6142778a4407,-501.67898283,-1.56896679,0.0019962,0.5032,-0.8051,-1.3083,-16.7998,0.5032,-0.8051,-1.3083,-16.7998
InSe_In68Se69S2_3c6800e0-d47e-41e2-b4ad-4aedf33f2a0f,b803e12c-df5e-4dca-9078-7d944ce28a59,-498.00399867,-1.98733711,1.4111856,1.061,-1.0109,-2.0719,-17.081,0.9565000000000001,-1.0066,-1.9631,-17.0807
InSe_In67Ga3Se70S1_bb5f13ab-dda4-494f-a902-c168dd691628,8d2b3505-ca78-4fdd-8f2b-7e9644994c81,-507.84555011,-1.51388329,0.0013979,0.28959999999999997,-0.9768,-1.2664,-17.065,0.28959999999999997,-0.9768,-1.2664,-17.065
InSe_In69Ga1Se68S3_8d10a7c3-06a1-4c7e-ae31-6e1ac9d693a7,bed49be0-bf3f-48c7-a8a0-54de5565ec7c,-508.615,-1.40690163,0.0015896,0.6814,-1.0666,-1.748,-17.0072,0.6814,-1.0666,-1.748,-17.0072
InSe_In68Ga2Se69S2_00210059-155e-4d9c-b501-d2d7af9506bd,8b676f97-5ef3-4468-a195-1bb2d5774444,-508.08500225,-1.48897905,0.000262,0.6323999999999999,-1.1748,-1.8072,-17.3721,0.6323999999999999,-1.1748,-1.8072,-17.3721
InSe_In67Ga1Se70S2_21109326-7b8d-4477-b10d-dd249c72a626,f9e1c989-6610-49d2-927c-6e953be7275b,-501.62205359,-2.07041378,3.2727543,1.1174000000000002,-1.0308,-2.1482,-17.155,0.9869000000000001,-1.0209,-2.0078,-17.1548
InSe_In68Ga2Se69S1_c4e83829-640b-4456-9186-94fb2c336fbb,ad7b2519-21b8-47fc-9762-257eaee16b19,-503.67299858,-1.40731533,0.001309,0.7608000000000001,-1.0269,-1.7877,-17.0151,0.7608000000000001,-1.0269,-1.7877,-17.0151
InSe_In69Ga2Se68S2_c9554217-2c41-4ed9-a896-b54bd441cf5c,54aa0a5f-334d-47cc-8249-efa4bb2561de,-507.67571127,-1.76904496,0.6349387,1.0382,-0.8143,-1.8525,-17.1331,0.9172000000000001,-0.8058,-1.723,-17.1307
InSe_In68Ga3Se69S2_638985e3-2c5c-41de-91a5-7b492d1b3fa8,7d82ef68-8b35-422a-aebf-9cfe3134c603,-513.69530731,-1.78245636,0.8081215,1.0135,-0.8796,-1.8931,-17.0608,0.8444,-0.8667,-1.7111,-17.0573
InSe_In68Se69S1_d9b3943c-73f3-48ef-ad20-250fa566a172,e6c464b7-512a-4be1-a260-994a157ec109,-492.02640375,-2.02318528,1.2321534,0.7888000000000002,-1.3068,-2.0956,-17.1977,0.7061,-1.3054,-2.0115,-17.1975
InSe_In69Ga3Se68S1_2a96fe37-7720-4c93-a1be-b8e8a2bf643f,a9bf34d0-7fc1-4d10-8f07-c937efe41076,-507.53381548,-1.37174185,0.0017927,0.9024999999999999,-0.9209,-1.8234,-16.5283,0.9024999999999999,-0.9209,-1.8234,-16.5283
InSe_In66Ga2Se71_d7128ab4-222c-464e-81e6-970fd947b458,69adaa02-8a62-4cb5-97e9-601a8426f187,-496.35604278,-1.99353384,1.4871581,0.7730999999999999,-1.294,-2.0671,-17.1702,0.6638999999999999,-1.2927,-1.9566,-17.1703
InSe_In68Ga1Se69_db78ef62-0c20-4cca-b140-88855a58301f,7ec8e249-2da3-4060-8785-8d35181b8d49,-490.53609219,-1.86277747,0.3460531,0.7232999999999998,-1.2051,-1.9284,-17.0744,0.6928999999999998,-1.2048,-1.8977,-17.0743
InSe_In68Ga2Se69S2_abef4c33-2f31-42b7-aa4f-01182c0b6460,8b676f97-5ef3-4468-a195-1bb2d5774444,-508.07225211,-1.50558199,0.0018184,0.2513000000000001,-0.9839,-1.2352,-17.0457,0.2513000000000001,-0.9839,-1.2352,-17.0457
InSe_In70Ga1Se67S4_c96f735f-e80d-4bab-afef-00348b376703,dfaca570-a68e-431d-91b3-57be3926fbf1,-514.92912209,-1.97417289,0.7877619,1.1948,-0.8867,-2.0815,-16.5111,1.0771000000000002,-0.8842,-1.9613,-16.5109
InSe_In68Ga3Se69S1_0fe4db07-f0e9-4734-b6b6-ff905e9abf64,e7b41f68-fca3-45a4-81e9-31ff54f298b4,-507.54307737,-1.77731186,0.5966906,1.0012999999999999,-0.8423,-1.8436,-17.0613,0.8916999999999999,-0.8328,-1.7245,-17.0607
InSe_In68Ga3Se69S1_89060146-c651-49e0-a343-151064086900,e7b41f68-fca3-45a4-81e9-31ff54f298b4,-507.31267568,-1.76587059,0.7281423,0.8094000000000001,-1.0574,-1.8668,-17.1069,0.6840999999999999,-1.0221,-1.7062,-17.1038
InSe_In67Ga1Se70S1_fe823c35-2a4b-4e40-bbd5-4e20aa9f9ea0,7edd62dc-573d-4100-919d-5b8dea5f1e71,-497.82225579,-1.93681457,0.7264831,0.6482000000000001,-1.2885,-1.9367,-17.0854,0.5925,-1.2881,-1.8806,-17.0853
InSe_In69Ga2Se68S3_5abeabb1-b150-4056-81d8-419d0109404b,41b06cc0-a1af-48c8-82ea-94349484a1b2,-514.16943178,-1.79383047,0.412788,0.9664999999999999,-0.8789,-1.8454,-16.9781,0.9056,-0.8625,-1.7681,-16.9777
InSe_In68Ga2Se69S1_4acdd0eb-0cd1-497d-837f-5f80cab7e75f,ad7b2519-21b8-47fc-9762-257eaee16b19,-504.66412754,-1.49571749,0.0016308,1.0493999999999999,-0.9321,-1.9815,-16.9306,1.0493999999999999,-0.9321,-1.9815,-16.9306
InSe_In67Ga2Se70S1_7515c55a-5fb0-4d99-96a9-d4d8d8713e7b,6cf478e1-78c1-4133-bffd-4e9d1ed1086b,-501.80985409,-1.88200692,0.7020078,0.6997,-1.2947,-1.9944,-17.1066,0.6289,-1.2943,-1.9232,-17.1067
InSe_In69Ga2Se68S1_8dfacdce-79cd-48db-a1e2-7ad2cfae0f18,c984e092-18fc-424d-a745-7a187edd7546,-501.78559216,-1.72583757,0.4719232,0.9206999999999999,-0.8504,-1.7711,-16.9597,0.8389,-0.843,-1.6819,-16.9593
InSe_In68Ga2Se69S1_a5ebba85-bdad-4882-ac12-4007cd5fd4f9,ad7b2519-21b8-47fc-9762-257eaee16b19,-502.85040188,-1.4295456,0.0015235,0.7878999999999998,-1.0356,-1.8235,-16.9693,0.7878999999999998,-1.0356,-1.8235,-16.9693
InSe_In67Ga1Se70S1_1a19f329-a908-44e3-87e4-3acf7db5adc1,7edd62dc-573d-4100-919d-5b8dea5f1e71,-497.61280076,-2.03464599,1.29697,1.0718000000000003,-1.019,-2.0908,-17.2882,0.9975,-1.0166,-2.0141,-17.2882
InSe_In68Se69S2_9d81a019-e673-45c3-b3f1-d31863fa515b,b803e12c-df5e-4dca-9078-7d944ce28a59,-498.78866088,-1.4821595,0.0016119,0.7347999999999999,-1.1148,-1.8496,-17.1381,0.7347999999999999,-1.1148,-1.8496,-17.1381
InSe_In66Ga4Se71S1_7a793f24-23c9-4535-9eb7-05579f771f37,2b3f2b8a-7ddd-4d7a-aad8-30286be208b1,-513.46758509,-2.06919429,1.6107623,1.1818,-0.9832,-2.165,-17.1495,1.0527,-0.9776,-2.0303,-17.1493
InSe_In69Se68S2_38421aaf-63ed-425c-9478-08ae55682046,3ac07bcd-f326-4f89-bf4c-a5188dfdfd1e,-497.3343342,-2.00121655,0.600168,0.9979999999999998,-1.0806,-2.0786,-17.1135,0.9424999999999999,-1.0798,-2.0223,-17.1136
InSe_In70Ga1Se67S3_d8f865e5-7a7f-42be-99ef-7b7df530e308,0c3962a1-a2ce-4b06-b1fe-e333f422bf7f,-508.10449049,-1.86740788,0.1543441,1.0682,-0.8416,-1.9098,-17.0136,1.063,-0.8411,-1.9041,-17.0136
InSe_In67Ga5Se70S1_aac1a199-eb53-40cb-96bc-de6ccbd1122e,7dcf88ce-bca7-410f-b0dc-3bbc7955990d,-519.27285326,-1.3759366,0.0021999,0.9563,-0.8882,-1.8445,-16.9671,0.9563,-0.8882,-1.8445,-16.9671
InSe_In68Ga2Se69_8f997e7a-1a39-4c12-b2c4-4d1a809d8ea3,0845baf3-e26c-486f-94f1-1028a9dbaed3,-496.98593657,-1.84102832,0.0196586,0.8755999999999999,-0.9234,-1.799,-16.7353,0.8755999999999999,-0.9234,-1.799,-16.7353
InSe_In69Ga1Se68S3_e85099b5-362e-456a-b2da-8bc555e0fe81,bed49be0-bf3f-48c7-a8a0-54de5565ec7c,-509.53470857,-1.92789655,0.6681243,1.1349,-0.8267,-1.9616,-16.5903,0.9959,-0.8249,-1.8208,-16.5901
InSe_In71Se66S3_4ecbcc90-1ee7-43c4-a02a-66c58d6f165b,a59dcfe5-8239-4076-9752-3d52e5ebf45e,-502.30582845,-1.7893514,0.4451514,0.9817999999999999,-0.8659,-1.8477,-17.0425,0.907,-0.8568,-1.7638,-17.0425
InSe_In69Ga1Se68S2_9d3636c8-ed7f-4f80-9c16-e705f46eb87a,1c8e13f0-a324-4f9d-869b-0ae2b2216a0e,-504.26754709,-1.43464464,0.0015723,0.9393,-0.954,-1.8933,-17.1591,0.9393,-0.954,-1.8933,-17.1591
InSe_In69Ga2Se68S2_11e54617-c010-4b44-af8e-a5c5dabf646d,54aa0a5f-334d-47cc-8249-efa4bb2561de,-507.74226088,-1.87274684,0.1906469,1.0228,-0.8873,-1.9101,-17.009,1.0227,-0.8868,-1.9095,-17.0091
InSe_In69Ga1Se68S2_059d8d93-09d1-45a0-a7b2-4135b1f3c61e,1c8e13f0-a324-4f9d-869b-0ae2b2216a0e,-502.56670391,-1.44738772,0.0015932,0.798,-1.0484,-1.8464,-17.1052,0.798,-1.0484,-1.8464,-17.1052
InSe_In69Se68S2_d08bca45-9c0b-4f4d-8cbc-6f53c2f34b48,3ac07bcd-f326-4f89-bf4c-a5188dfdfd1e,-496.50812041,-1.89619644,0.6940427,0.6439000000000001,-1.3515,-1.9954,-17.1116,0.5559000000000001,-1.3512,-1.9071,-17.1117
InSe_In69Se68S1_be8b06fe-2b27-415b-9ddf-266195233ff7,2ebd1f1e-11c0-4440-b609-d17a20254b69,-491.94696365,-1.78173541,0.4673698,0.9109,-0.9217,-1.8326,-17.0363,0.8395999999999999,-0.9049,-1.7445,-17.0358
InSe_In72Se65S3_66a747e9-a639-4e3a-a1ac-60d1936007a3,01aa8d2c-6d37-4bbd-8183-6be0a7c2188a,-501.876272,-1.45750406,0.0017935,0.7105999999999999,-1.1022,-1.8128,-16.465,0.7105999999999999,-1.1022,-1.8128,-16.465
InSe_In67Ga3Se70_e5c53adf-003c-4777-8558-d311a7358e3c,d775c287-5762-4bc2-adbe-a9805fb5299d,-502.13380863,-1.48848666,0.0012931,0.7915000000000001,-1.0968,-1.8883,-17.1924,0.7915000000000001,-1.0968,-1.8883,-17.1924
InSe_In70Se67S3_a8facf45-6c98-43a6-b8ad-1b4d04a56ee3,d559a6a9-6dfb-4314-9541-d5b56cb54298,-502.72676052,-1.44154384,0.0012606,0.7575000000000001,-1.0628,-1.8203,-17.0908,0.7575000000000001,-1.0628,-1.8203,-17.0908
InSe_In70Se67S3_1353f84d-d9ab-44ec-a94b-a50632d889ed,d559a6a9-6dfb-4314-9541-d5b56cb54298,-503.10144515,-1.49964023,0.0003324,0.3539,-0.9101,-1.264,-17.1051,0.3539,-0.9101,-1.264,-17.1051
InSe_In68Ga2Se69S1_71ab01ef-d262-4fda-ac23-fbd19ab5b044,ad7b2519-21b8-47fc-9762-257eaee16b19,-503.09417481,-1.39018069,0.0016566,0.788,-0.9936,-1.7816,-17.1539,0.788,-0.9936,-1.7816,-17.1539
InSe_In67Ga3Se70S1_574f8e68-c567-4b58-bba4-5c6555f02989,8d2b3505-ca78-4fdd-8f2b-7e9644994c81,-507.79234504,-1.55061506,0.0016896,0.33199999999999996,-0.9844,-1.3164,-17.0751,0.33199999999999996,-0.9844,-1.3164,-17.0751
InSe_In68Ga1Se69S2_23ef7e73-0261-43d5-b486-a86b905ff5ed,44ea36da-e847-4a81-b77c-60fe004c9d34,-502.51356843,-1.90567092,0.7258271,0.9425999999999999,-1.063,-2.0056,-17.0951,0.8615999999999999,-1.0618,-1.9234,-17.0951
InSe_In67Ga4Se70S1_12d08591-4240-4a4a-a611-442d1fe534c1,06fab4dd-165b-4921-992a-7d4f61a4c6ca,-513.40299019,-1.89739929,0.3885222,1.0534999999999999,-0.8867,-1.9402,-17.0778,1.0526999999999997,-0.8857,-1.9384,-17.0779
InSe_In69Ga2Se68S2_ab637b0d-8cc3-499e-bad9-3816e1699532,54aa0a5f-334d-47cc-8249-efa4bb2561de,-508.22686466,-1.51095537,0.01218,0.5904,-0.9214,-1.5118,-17.0187,0.5889,-0.9212,-1.5101,-17.0187
InSe_In67Ga3Se70S1_a6e2e26d-214c-451d-b0aa-0bc7cc0b0578,8d2b3505-ca78-4fdd-8f2b-7e9644994c81,-508.08763951,-1.48553122,0.0018632,0.6837,-1.1437,-1.8274,-17.1063,0.6837,-1.1437,-1.8274,-17.1063
InSe_In71Se66S4_100720fe-7180-4da6-a19d-87dc620f3749,f41075ef-243c-4d5f-8ea6-239ed09873f1,-508.45391882,-1.61157052,0.9323882,0.9430000000000001,-0.7985,-1.7415,-17.0232,0.7034,-0.7784,-1.4818,-17.0224
InSe_In68Ga3Se69S1_184906a2-b129-4c7e-8152-40ea60c48d61,e7b41f68-fca3-45a4-81e9-31ff54f298b4,-507.75189331,-1.55844629,0.5180564,0.6490000000000001,-0.9591,-1.6081,-17.1252,0.5610999999999999,-0.9477,-1.5088,-17.124
InSe_In68Ga1Se69S2_9941c658-96b8-4424-b960-e299c5c7212a,44ea36da-e847-4a81-b77c-60fe004c9d34,-502.57293198,-1.8723344,0.6014425,0.8812,-1.0697,-1.9509,-17.0799,0.8150999999999999,-1.0689,-1.884,-17.0797
InSe_In69Ga2Se68S2_3e288943-5853-4efb-916b-e51f8a35dd32,54aa0a5f-334d-47cc-8249-efa4bb2561de,-508.98938178,-1.16447846,0.8802622,0.05289999999999995,-0.8729,-0.9258,-16.7308,0.052000000000000046,-0.8669,-0.9189,-16.7292
InSe_In70Se67S4_1ebd3e4e-f719-4e5b-bb50-6f4edf4a22ba,4491aae0-2752-4f23-b7df-987b1cc4af3c,-509.46551608,-1.434034,0.0018421,0.939,-0.9603,-1.8993,-17.1689,0.939,-0.9603,-1.8993,-17.1689
InSe_In69Ga2Se68S3_81ae5cc4-cc2e-4d4c-a584-4c733c26cfc3,41b06cc0-a1af-48c8-82ea-94349484a1b2,-514.26315782,-1.76945275,0.7832793,1.0003,-0.8665,-1.8668,-17.0079,0.8376999999999999,-0.8525,-1.6902,-17.0078
InSe_In68Ga1Se69S2_45d4798f-6a08-498d-b112-ae5f8dd14041,44ea36da-e847-4a81-b77c-60fe004c9d34,-502.45472685,-2.08376365,2.3068101,1.1604,-0.985,-2.1454,-17.1424,1.0436,-0.979,-2.0226,-17.1426
InSe_In71Se66S4_14a256f4-d5a9-4dc2-8e9b-ee963d2b257c,f41075ef-243c-4d5f-8ea6-239ed09873f1,-508.42782723,-1.7758824,0.0273509,0.9573000000000002,-0.8341,-1.7914,-16.9961,0.9544000000000001,-0.833,-1.7874,-16.9961
InSe_In66Ga5Se71S1_0094c69b-73b6-4191-adba-c4f7bc4491f5,524c9fd2-64cc-4f30-a241-cc3670022a12,-519.48630533,-2.03924111,0.7039958,1.1769999999999998,-0.9593,-2.1363,-17.0542,1.0905,-0.9569,-2.0474,-17.0544
InSe_In68Ga2Se69S2_65bf278a-ad65-42cb-9cd1-3b61c6aeadcb,8b676f97-5ef3-4468-a195-1bb2d5774444,-509.21429622,-1.44665756,0.0015843,0.7156,-1.0897,-1.8053,-17.1377,0.7156,-1.0897,-1.8053,-17.1378
InSe_In69Se68S3_766b9544-8147-4bb6-b85d-7967147be240,64b0c77e-16f3-4893-928d-0ddf933e9303,-502.78492876,-1.84662416,0.6769167,0.8554000000000002,-1.0773,-1.9327,-17.1307,0.7610999999999999,-1.0764,-1.8375,-17.1308
InSe_In70Ga1Se67S3_61ddc6d8-9de0-474e-8557-edc3655fd527,0c3962a1-a2ce-4b06-b1fe-e333f422bf7f,-510.14963351,-1.44785734,0.9878055,0.7312000000000001,-0.899,-1.6302,-16.5717,0.3853000000000001,-0.8802,-1.2655,-16.5716
InSe_In71Se66S1_e1b3d15e-85d9-492f-8f76-dfd09b2583b0,20334b57-70db-4702-8a1d-a45943209e7c,-490.71381442,-1.77049264,0.0030739,0.7398,-1.0677,-1.8075,-17.0908,0.7392999999999998,-1.0677,-1.807,-17.0908
InSe_In69Ga2Se68S3_07be72ea-e785-4d47-a6b4-8957251ea950,41b06cc0-a1af-48c8-82ea-94349484a1b2,-514.23010035,-1.77726868,0.770531,1.0131999999999999,-0.864,-1.8772,-17.0472,0.8547000000000001,-0.8502,-1.7049,-17.0471
InSe_In68Ga1Se69_327f3204-dcfa-4397-bd01-87ce89373597,7ec8e249-2da3-4060-8785-8d35181b8d49,-490.65056998,-1.82050756,0.0002927,0.35830000000000006,-1.4818,-1.8401,-17.0794,0.35840000000000005,-1.4818,-1.8402,-17.0794
InSe_In70Se67S4_504f56bb-00a8-435d-b93e-e806113e0751,4491aae0-2752-4f23-b7df-987b1cc4af3c,-508.52356155,-1.47422638,0.0013783,0.2805000000000001,-0.9384,-1.2189,-17.0555,0.28060000000000007,-0.9383,-1.2189,-17.0555
InSe_In68Ga2Se69S2_d4deebd9-a049-4d44-b6f2-062bb7bb9dd9,8b676f97-5ef3-4468-a195-1bb2d5774444,-508.14713473,-1.44956689,0.0014975,0.6819,-1.1086,-1.7905,-17.2589,0.6819,-1.1086,-1.7905,-17.2589
InSe_In68Ga3Se69S2_e899848b-3799-4a8a-a2a0-ce13e62eb666,7d82ef68-8b35-422a-aebf-9cfe3134c603,-513.75245289,-1.90157189,0.2810043,1.0636,-0.8714,-1.935,-17.0146,1.0629,-0.8706,-1.9335,-17.0147
InSe_In71Ga1Se66S5_a545d6ff-b67c-47b6-9e1a-78cc6f94294a,e5347f3f-a5d9-40b0-9af6-929562ec4db3,-520.60778619,-1.37840451,0.0021533,1.0786,-0.8129,-1.8915,-16.4628,1.0786,-0.8129,-1.8915,-16.4628
InSe_In69Ga3Se68S2_d74a2689-788f-4bfe-b99e-2b32c9c162a6,0e97629c-e4f1-43b5-b726-2173aabf881f,-513.52407208,-1.40972725,0.0017512,0.8646,-0.9775,-1.8421,-16.9486,0.8646,-0.9775,-1.8421,-16.9486
InSe_In66Ga2Se71S1_cf8259b3-a359-4295-81c0-2757ca155602,8e62a867-e5a9-43ec-aca7-1e8c62f361ec,-504.50351985,-2.00720699,0.3470162,1.0243000000000002,-0.9768,-2.0011,-17.193,0.9257000000000001,-0.9746,-1.9003,-17.1925
InSe_In69Se68S1_b6f85f0b-021d-427d-9be1-0c4939ad9729,2ebd1f1e-11c0-4440-b609-d17a20254b69,-492.84436186,-1.64175943,0.5480061,0.6590999999999998,-1.0394,-1.6985,-17.143,0.5608000000000002,-1.0312,-1.592,-17.1429
InSe_In68Ga2Se69S1_9a87f677-0b80-47c3-a1a3-510f15e02867,ad7b2519-21b8-47fc-9762-257eaee16b19,-502.29587787,-1.87598401,0.2769509,0.8978,-0.926,-1.8238,-16.7941,0.8976999999999999,-0.9257,-1.8234,-16.7941
InSe_In68Ga1Se69S3_c24aa3c6-f604-4f4f-bee6-09322c9b2194,fd04baf8-675c-4ec7-b9fa-505a2d53e443,-508.05189624,-2.02166911,0.6270839,1.0154999999999998,-0.9348,-1.9503,-17.1042,1.0107,-0.9329,-1.9436,-17.1044
InSe_In69Se68S2_eb4c9c2d-3fda-4b19-a1e1-6273f3ed4bab,3ac07bcd-f326-4f89-bf4c-a5188dfdfd1e,-497.09506443,-1.94803622,0.598073,0.5915000000000001,-1.4477,-2.0392,-17.0027,0.49449999999999994,-1.4474,-1.9419,-17.0027
InSe_In68Ga3Se69S1_ea3a700b-e5a8-4111-9650-199af4bc9fba,e7b41f68-fca3-45a4-81e9-31ff54f298b4,-507.55880248,-1.89515037,0.011353,1.0636999999999999,-0.8662,-1.9299,-16.9996,1.0636,-0.8662,-1.9298,-16.9996
InSe_In69Ga2Se68S3_fd576b5e-2471-412e-8c9e-eb3f15a0274c,41b06cc0-a1af-48c8-82ea-94349484a1b2,-515.55772588,-1.70563357,0.8956095,0.9844999999999999,-0.837,-1.8215,-16.5526,0.7678999999999999,-0.8218,-1.5897,-16.5524
